,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ceratonia siliqua,ceratonia siliqua,amb,corylus spp,,,,,,
1,trifolium subterranea,trifolium subterranea,abl,eugenia spp,,,,,,
2,thymus vulgaris,thymus vulgaris,niger,carya spp,,,,,,
3,brassica rapa,brassica rapa,offee liberica,eucalyptus spp,,,,,,
4,ensete ventricosum,ensete ventricosum,mesembryanthemum edule,lablab niger,,,,,,
5,ensete,avena strigosa,ele,mesembryanthemum eduleiboga,,,,,,
6,avena strigosa,elaeis guineensis,coracana,tabernanthe ibogaindigo,,,,,,
7,elaeis guineensis,dioscorea bulbifera,catharanthus rose,eleusine coracana,,,,,,
8,dioscorea bulbifera,blighia sapida,casuarina equisetifoliaeucalyptus eucalyptus spp,catharanthus roseus,,,,,,
9,blighia sapida,voandzeia subterranea,flax phormium tenax,cajanus cajan,,,,,,
10,voandzeia subterranea,adansonia digitata,it,catha edulis,,,,,,
11,adansonia digitata,vigna unguiculata,cordyline fruticosa,chloris gayana,,,,,,
12,vigna unguiculata,lagenaria siceraria,,oryza glaberrima,,,,,,
13,lagenaria siceraria,sansieveria trifasciciata,,sesamum indicum,,,,,,
14,sansieveria trifasciciata,butryospermum paradoxum,,sorghum,,,,,,
15,butryospermum paradoxum,physostigma venenosa,,sorghum bicolor,,,,,,
16,physostigma venenosa,ricinus communis,,tamarindus indica,,,,,,
17,ricinus communis,coffea arabica,,eragrostis tef,,,,,,
18,coffea arabica,coffea canephora,,gossypium arboreum,,,,,,
19,coffea canephora,phoenix dactylifera,,citrullus lanatus,,,,,,
20,phoenix dactylifera,pennisetum purpureum,,eragrostis curvula,,,,,,
21,pennisetum purpureum,digitaria spp,,dioscorea rotundata,,,,,,
22,digitaria spp,p,,dioscorea cayenensis,,,,,,
23,panicum maximum,acacia senegal,,medicago sativa,,,,,,
24,plectranthus esculentus,indigofera tinctoria,,hordeum vulgare,,,,,,
25,pennisetum clandestinum,hyparrhenia rufa,,brassica oleracea,,,,,,
26,pennisetum typhoides,plectranthus esculentus,,carum carvi,,,,,,
27,pennisetum glaucum,hibiscus cannabinus,,coriandrum sativum,,,,,,
28,pisum sativum,pennisetum clandestinum,,cuminum cyminum,,,,,,
29,prunus domestica,cola acuminata,,linum usitissimum,,,,,,
30,punica granatum,cola nitida,,aegilops ovata,,,,,,
31,prunus spinosa,aframomum melegueta,,vitis vinifera,,,,,,
32,phaseolus radiata,pennisetum typhoides,,lathyrus sativus,,,,,,
33,phaseolus mungo,brachiaria deflexa,,hyacinthus orientalis,,,,,,
34,psophocarpus tetragonolobus,pennisetum glaucum,,nelumbo nucifera,,,,,,
35,piper betle,melinis minutiflora,,allium porrum,,,,,,
36,phyllanthus emblica,schinziophyton rautanenii,,lens culinaris,,,,,,
37,palaquium gutta,cucumis melo,,glycyrrhiza glabra,,,,,,
38,piper nigrum,carissa grandiflora,,cydonia oblonga,,,,,,
39,phaseolus acontifolius,telfairia spp,,raphanus sativus,,,,,,
40,prunus dulcis,wasabia japonica,,secale cereale,,,,,,
41,papaver sominferum,trapa natans,,carthamus tinctorius,,,,,,
42,pastacia vera,zizania latifolia,,dipsacum sylvestris,,,,,,
