,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,berberis buxifolia lam,berberis buxifolia lam,,,berberis buxifolia lam_infections,berberis pseudumbellata r.parker_oxytocic,berberis chitria buch.-ham.ex lindl_enlarged liver and spleen,berberis darwinii hook_antipyrectic,berberis vulgaris l_healinternal injuries,berberis chitria buch.-ham.ex lindl_ophthalmic
1,berberis chitria buch.-ham.ex lindl,berberis chitria buch.-ham.ex lindl,,,berberis chitria buch.-ham.ex lindl_conjunctivitis,mahonia fortunei (lindl. )fedde_testicular swelling,berberis chitria buch.-ham.ex lindl_affection of eyes,berberis darwinii hook_anti-inflammatory,berberis vulgaris l_remove kidney stones,berberis petiolaris wall. ex g.don_oxytocic
2,berberis darwinii hook,berberis darwinii hook,,,berberis chitria buch.-ham.ex lindl_ulcers,sinopodophyllum hexandrum(royle) t. s. ying_retention of dead fetus or placenta,berberis chitria buch.-ham.ex lindl_bleeding piles,berberis integerrima bunge_antipyretic,caulophyllum thalictroides (l.)michaux_relieve the pain of childbirth,tinospora sinensis (lour. )merr_anti-malarialactivities
3,berberis empetrifolia lam,berberis empetrifolia lam,,,berberis chitria buch.-ham.ex lindl_skin disease,argemone alba f. lestib_colds,berberis leschenaultia wall. exwight & arn_complications duringpost-natal period,berberis koreana palib_antipyretic,caulophyllum thalictroides (l.)michaux_uterine stimulant,tinospora cordifolia(willd.) miers_anti-malarialactivities
4,berberis integerrima bunge,berberis integerrima bunge,,,berberis chitria buch.-ham.ex lindl_skin diseases,argemone alba f. lestib_jaundice,berberis tinctoria lesch_affection of eyes,berberis leschenaultia wall. exwight & arn_antipyretic,nandina domestica thunb_antirheumatic,macleaya microcarpa(maxim.) fedde_inflammation
5,berberis jaeschkeana c. k.schneid,berberis jaeschkeana c. k.schneid,,,berberis chitria buch.-ham.ex lindl_jaundice,argemone alba f. lestib_skin ailments,berberis vulgaris l_healinternal injuries,berberis libanotica ehrenb. exc. k. schneid_anti-inflammatory,tinospora sinensis (lour. )merr_anti-malarial,papaver dubium var. lecoquii_emollient
6,berberis koreana palib,berberis koreana palib,,,berberis chitria buch.-ham.ex lindl_rheumatism,argemone alba f. lestib_wounds,berberis vulgaris l_kidney stones,berberis lycium royle_febrifuge,tinospora cordifolia(willd.) miers_anti-malarial,papaver dubium var. lecoquii_hypnotic
7,berberis leschenaultia wall. exwight & arn,berberis leschenaultia wall. exwight & arn,,,berberis darwinii hook_colitis,argemone alba f. lestib_colics,caulophyllum thalictroides (l.)michaux_uterine stimulant,berberis microphylla g. forst_febrifuge,argemone mexicana l_antidote,papaver dubium var. lecoquii_expectorant
8,berberis libanotica ehrenb. exc. k. schneid,berberis libanotica ehrenb. exc. k. schneid,,,berberis darwinii hook_indigestion,chelidonium majus l_gallbladder pains,caulophyllum thalictroides (l.)michaux_pain of childbirth,berberis microphylla g. forst_anti-inflammatory,corydalis solida subsp.brachylova_hallucinogenic,papaver dubium var. lecoquii_painreliever
9,berberis lycium royle,berberis lycium royle,,,berberis darwinii hook_stomachpains,corydalis turtschaninoviibesser_duodenal ulcer,mahonia fortunei (lindl. )fedde_treattesticular swelling,berberis heterophyllajuss. ex poir_febrifuge,papaver rhoeas l. var.chelidonioides_mild painreliever,papaver dubium var. lecoquii_reduce nervousover-activity
10,berberis microphylla g. forst,berberis microphylla g. forst,,,berberis empetrifolia lam_mountain sickness,corydalis turtschaninoviibesser_gastric,nandina domestica thunb_antirheumatic,berberis heterophyllajuss. ex poir_anti-inflammatory,papaver rhoeas l. var.chelidonioides_anodyne,papaver dubium var. lecoquii_sedative
11,berberis heterophyllajuss. ex poir,berberis heterophyllajuss. ex poir,,,berberis integerrima bunge_chest pain,corydalis ternata(nakai) nakai_duodenal ulcer,argemone mexicana l_antidote,berberis oblonga (regel) c. k.schneid_antidiarrheal,papaver rhoeas l. var.chelidonioides_anticancer,papaver dubium var. lecoquii_anodyne
12,berberis oblonga (regel) c. k.schneid,berberis oblonga (regel) c. k.schneid,,,berberis integerrima bunge_headaches,corydalis ternata(nakai) nakai_memory dysfunction,argemone mexicana l_jaundice,berberis oblonga (regel) c. k.schneid_heart tonic,papaver rhoeas l. var.chelidonioides_hypnotic,papaver dubium var. lecoquii_emmenagogue
13,berberis petiolaris wall. ex g.don,berberis petiolaris wall. ex g.don,,,berberis integerrima bunge_heart pain,corydalis ternata(nakai) nakai_dysmenorrhea,argemone platyceras l_respiratory ailment,berberis oblonga (regel) c. k.schneid_antipyretic,papaver rhoeas l. var.chelidonioides_emollient,coptis teeta wall_antibacterial
14,berberis pseudumbellata r.parker,berberis pseudumbellata r.parker,,,berberis integerrima bunge_radiculitis,corydalis ternata(nakai) nakai_rheumatism,corydalis solida subsp.brachylova_insomnia,berberis pseudumbellata r.parker_diuretic,papaver rhoeas l. var.chelidonioides_sedative,coptis teeta wall_ophthalmic
15,berberis thunbergii dc,berberis thunbergii dc,,,berberis integerrima bunge_rheumatism,corydalis ternata(nakai) nakai_gastric,corydalis solida subsp.slivenensis (velen.) hayek_cardiac arrhythmia disease,berberis thunbergii dc_anti-inflammatory,papaver rhoeas l. var.chelidonioides_emmenagogue,
16,berberis tinctoria lesch,berberis tinctoria lesch,,,berberis integerrima bunge_bone fractures,corydalis ternata(nakai) nakai_cardiac arrhythmia disease,"corydalis solida subsp.slivenensis (velen.) hayek_gastric,duodenal ulcer",berberis tinctoria lesch_antimicrobial,papaver rhoeas l. var.chelidonioides_expectorant,
17,berberis umbellata wall. ex g.don,berberis umbellata wall. ex g.don,,,berberis integerrima bunge_kidney stones,macleaya microcarpa(maxim.) fedde_inflammation,corydalis solida subsp.slivenensis (velen.) hayek_dysmenorrhea,berberis umbellata wall. ex g.don_tonic,papaver rhoeas l. var.chelidonioides_slightlynarcotic,
18,berberis vulgaris l,berberis vulgaris l,,,berberis integerrima bunge_wound,papaver rhoeas l. var.chelidonioides_fevers,corydalis solida subsp.slivenensis (velen.) hayek_memory dysfunction,berberis vulgaris l_anticancer,coptis chinensis franch_bitter,
19,caulophyllum thalictroides (l.)michaux,caulophyllum thalictroides (l.)michaux,,,berberis integerrima bunge_tuberculosis,papaver rhoeas l. var.chelidonioides_minor painfulconditions,corydalis solida subsp.slivenensis (velen.) hayek_rheumatism,berberis vulgaris l_sedative,coptis chinensis franch_lower fevers,
20,jeffersonia diphylla (l.) pers,jeffersonia diphylla (l.) pers,,,berberis integerrima bunge_stomachaches,papaver rhoeas l. var.chelidonioides_bronchial complaints,corydalis slivenensisvelen_cardiac arrhythmia disease,berberis vulgaris l_antiarrhythmic,coptis chinensis franch_relaxspasms,
21,mahonia fortunei (lindl. )fedde,mahonia fortunei (lindl. )fedde,,,berberis integerrima bunge_diabetes,papaver rhoeas l. var.chelidonioides_coughs,"corydalis slivenensisvelen_gastric,duodenal ulcer",caulophyllum thalictroides (l.)michaux_antispasmodic,coptis japonica (thunb. )makino_lower fevers,
