,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,cerbera spp,cerbera spp,gnidia krausii,physostigma vene-nosum,,physostigma venenosum_chronic constipation,physostigma vene-nosum_alzheimer's disease,,cerbera spp_emetic,
1,physostigma venenosum,physostigma venenosum,,krausii,,physostigma venenosum_alzheimer's disease,physostigma vene-nosum_glaucoma,,,
2,adenium obesum,adenium obesum,,ephedra,,physostigma venenosum_glaucoma,physostigma vene-nosum_chronic constipation,,,
3,akokanthera venetata,akokanthera venetata,,aloe,,,,,,
4,cerbera vinenifera,cerbera vinenifera,,cassia,,,,,,
5,combretum confertum,combretum confertum,,senna,,,,,,
6,detarium senegalense,detarium senegalense,,,,,,,,
7,erythrophleum suaveolens,erythrophleum suaveolens,,,,,,,,
8,mimusops djave,mimusops djave,,,,,,,,
9,securidaca longipedunculata,securidaca longipedunculata,,,,,,,,
10,strychnos icaja,strychnos icaja,,,,,,,,
11,strychnos kipapa,strychnos kipapa,,,,,,,,
12,aconitum napellus,aconitum napellus,,,,,,,,
13,conium maculatum,conium maculatum,,,,,,,,
14,dichapetalum toxicaria,dichapetalum toxicaria,,,,,,,,
15,euphorbia cotinifolia,euphorbia cotinifolia,,,,,,,,
16,gelsemium elegans,gelsemium elegans,,,,,,,,
17,metroxylon sagu,metroxylon sagu,,,,,,,,
18,nerium oleander,nerium oleander,,,,,,,,
19,parkia bussei,parkia bussei,,,,,,,,
20,paullinia pinnata,paullinia pinnata,,,,,,,,
21,rourea glabra,rourea glabra,,,,,,,,
22,spigelia anthelmia,spigelia anthelmia,,,,,,,,
23,boophane disticha,boophane disticha,,,,,,,,
24,gloriosa superba,gloriosa superba,,,,,,,,
25,kalmia latifolia,kalmia latifolia,,,,,,,,
26,phyllanthus engleri,phyllanthus engleri,,,,,,,,
27,pisonia brunoniana,pisonia brunoniana,,,,,,,,
