,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,nymphaea alba l,nymphaea alba l,kania noga,origanum vulgare l,,persicaria persicaria maculosa_ady's thumb,,,,
1,ocimum basilicum l,ocimum basilicum l,prunus persica (l.) batsch peach,pastinaca sativa l,,petroselinum sativum_ady's thumb,,,,
2,operculina turpethum mans,operculina turpethum,prunus persica (l.) batsch,persicaria maculosa gray,,,,,,
3,orchis morio et mascula l,orchis morio et mascula l,l,paucedamum,,,,,,
4,origanum dictamnus l,origanum dictamnus l,securigera varia l,peucedanum ostruthium koch,,,,,,
5,origanum,origanum origanum vulgare l,stachys officinalis t,pistacia terebinthus l,,,,,,
6,osmunda regalis l,osmunda regalis l,succisa pratensis,pistacia,,,,,,
7,paeonia officinalis l,paeonia officinalis l,,portulata,,,,,,
8,papaver somniferum l,papaver somniferum l,,primula veris l,,,,,,
9,paris quadrifolia l,paris quadrifolia l,,prunus persica (l.) batsc,,,,,,
10,pastinaca,pastinaca domestica pastinaca sativa l,,rubia tinctorum l,,,,,,
11,salix alba l,s,,costus,,,,,,
12,salvia viridisl,persicaria bistorta samp,,spongia,,,,,,
13,salvia officinalis l,persicaria persicaria maculosa,,consolida maior minor,,,,,,
14,salvia sclarea l,petroselinum sativum,,taraxacum officinale l,,,,,,
15,sambucus ebulus l,peucedanum officinale l,,matricaria,,,,,,
16,sambucus nigra l,peucedanum palustre monch milk parsley,,triplerospermum inodorum l,,,,,,
17,saponaria officinalis l,physalis alkekengi l,,typha latifolia l,,,,,,
18,satureja hortensis l,pimpinella saxifraga l,,veratrum album l,,,,,,
19,saussurea costus lipsch,pinus silvestris l,,verbascum thapsus l,,,,,,
20,saxifraga granulata l,plantago coronopus l,,viscum album l,,,,,,
21,scrophularia nodosa l,plantago maior l,,vitex agnus-castus l,,,,,,
22,securigera varia lassen,polygala vulgaris l,,,,,,,,
23,sedum acre l,polygonum aviculare l,,,,,,,,
24,senecio vulgaris l,polygonum bistorta samp,,,,,,,,
25,serratula tinctoria l,polypodium vulgare l,,,,,,,,
26,sinapis alba l,populus nigra l,,,,,,,,
27,smyrnium olusatrum l,portulaca oleracea l,,,,,,,,
28,smyrnium perfoliatum l,potentilla erecta uspen,,,,,,,,
29,solanum nigrum l,potentilla reptans l,,,,,,,,
30,solidago virgaurea l,prunella vulgaris l,,,,,,,,
31,sonchus oleraceus l,pulicaria vulgaris gaertn,,,,,,,,
32,spinacia oleracea l,pyrola minor l,,,,,,,,
33,spongia officinalis l,pyrola rotundifolia l,,,,,,,,
34,stachys officinalis trevis,quercus robur l,,,,,,,,
35,symphytum officinale l,ranunculus flammula l,,,,,,,,
36,persicaria bistorta samp,raphanus raphanistrum l,,,,,,,,
37,persicaria,rosa canina l,,,,,,,,
38,petroselinum sativum fuss,rosmarinus officinalis l,,,,,,,,
