,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,phellodendron amurense,phellodendron amurense,zanthoxylum monophyllum tul,zanthoxylum monophyllumtul,,zanthoxylum monophyllum tul_dark vomitus,zanthoxylum monophyllumtul_eye infections,,,
1,p. chinense,phellodendron chinense,xanthorhiza simplicissima,xanthorhizasimplicissima,,zanthoxylum monophyllum tul_eye infections,zanthoxylum monophyllumtul_dark vomitus,,,
2,tinospora cordifolia,tinospora cordifolia,chelidonium majus,chelidoniummajus,,,,,,
3,tinospora cordifolia) (willd.) miers,berberis aristata,caulophyllum thalictroides (l.) michaux,c. fenestratum,,,,,,
4,tinospora,berberis aquifolium,sinopodophyllum hexandrum (royle) t.s.ying,enantia chlorantha oliv,,,,,,
5,berberis aristata,berberis asiatica,,enantia pilosa exell,,,,,,
6,berberis,berberis croatica,,enantiapolycarpa (dc.) engl. & diels,,,,,,
7,b. aristata,berberis thunbergii,,berberis guimpelii k. koch & c. d.bouche,,,,,,
8,berberis aristata dc,berberis vulgaris,,berberisglauca benth,,,,,,
9,b. aquifolium,annickia chlorantha (oliv.) setten & maas,,mahonia leschenaultii (wall.ex wight & arn.) takeda,,,,,,
10,berberis aquifolium pursh,annickia pilosa (exell) setten & maas,,berberis libanotica ehrenb. ex c. k.schneid,,,,,,
11,b. asiatica,annickia polycarpa (dc.) setten & maas ex i. m. turner,,berberis heterophylla juss. expoir,,,,,,
12,berberis asiatica roxb. ex dc,coelocline polycarpa a.dc,,berberis buxifolia lam,,,,,,
13,b. croatica,rollinia mucosa (jacq.) baill,,mahonia acanthifolia wall. exg.don,,,,,,
14,berberis croatica mart. ex schult. &schult.f,xylopia macrocarpa a.chev,,berberis oblonga (regel) c. k.schneid,,,,,,
15,b. thunbergii,xylopia polycarpa (dc.) oliv,,berberis trifolia (cham. & schltdl.)schult. & schult.f,,,,,,
16,berberis thunbergii dc,berberis aetnensis c.presl,,caulophyllum thalictroides (l.)michaux,,,,,,
17,b. vulgaris,berberis amurensis rupr,,leontice thalictroides l,,,,,,
18,berberis vulgaris l,berberis aquifolium pursh,,mahonia griffithii,,,,,,
19,annickia chlorantha (oliv.) setten &maas,berberis aristata dc,,mahoniamanipurensis takeda,,,,,,
20,annickia pilosa (exell) setten & maas,berberis asiatica roxb. ex dc,,mahoniasikkimensis takeda,,,,,,
21,annickia polycarpa (dc.) setten &maas ex i. m. turner,berberis barandana vidal,,sinopodophyllum hexandrum (royle)t.s.ying,,,,,,
22,coelocline polycarpa a.dc,berberis beaniana c. k. schneid,,argemone alba f.lestib,,,,,,
23,rollinia mucosa (jacq.) baill,berberis chitria buch.-ham. ex lindl,,,,,,,,
24,xylopia macrocarpa a.chev,berberis concinna hook.f,,,,,,,,
25,xylopia polycarpa (dc.) oliv,berberis congestiflora gay,,,,,,,,
26,berberis aetnensis c.presl,berberis coriaria royle ex lindl,,,,,,,,
27,berberis amurensis rupr,berberis croatica mart. ex schult. & schult.f,,,,,,,,
28,berberis barandana vidal,berberis darwinii hook,,,,,,,,
29,berberis beaniana c. k. schneid,berberis densiflora raf,,,,,,,,
30,berberis chitria buch.-ham. ex lindl,berberis floribunda wall. ex g.don,,,,,,,,
31,berberis concinna hook.f,berberis fortunei lindl,,,,,,,,
32,berberis congestiflora gay,berberis guimpelii k. koch & c. d. bouche,,,,,,,,
33,berberis coriaria royle ex lindl,berberis heteropoda schrank,,,,,,,,
34,berberis darwinii hook,berberis himalaica ahrendt,,,,,,,,
35,berberis densiflora raf,berberis horrida gay,,,,,,,,
36,berberis floribunda wall. ex g.don,berberis iliensis popov,,,,,,,,
37,berberis fortunei lindl,berberis integerrima bunge,,,,,,,,
38,berberis heteropoda schrank,berberis jaeschkeana c. k. schneid,,,,,,,,
39,berberis himalaica ahrendt,berberis jamesonii lindl,,,,,,,,
40,berberis horrida gay,berberis japonica r.br,,,,,,,,
41,berberis iliensis popov,berberis kawakamii hayata,,,,,,,,
42,berberis integerrima bunge,berberis koreana palib,,,,,,,,
43,berberis jaeschkeana c. k. schneid,berberis lambertii r. parker,,,,,,,,
44,berberis jamesonii lindl,berberis laurina thunb,,,,,,,,
45,berberis japonica r.br,berberis leschenaultii wall. ex wight & arn,,,,,,,,
46,berberis kawakamii hayata,berberis libanotica ehrenb. ex c. k. schneid,,,,,,,,
47,berberis koreana palib,berberis lycium royle,,,,,,,,
48,berberis lambertii r. parker,berberis microphylla g. forst,,,,,,,,
49,berberis laurina thunb,berberis mingetsensis hayata,,,,,,,,
50,berberis leschenaultii wall. ex wight& arn,berberis nummularia bunge,,,,,,,,
51,b. lycium,berberis morrisonensis hayata,,,,,,,,
52,berberis lycium royle,berberis nepalensis spreng,,,,,,,,
53,berberis microphylla g. forst,berberis nervosa pursh,,,,,,,,
54,berberis mingetsensis hayata,berberis oblonga (regel) c. k. schneid,,,,,,,,
55,berberis nummularia bunge,berberis petiolaris wall. ex g. don,,,,,,,,
56,berberis morrisonensis hayata,berberis pseudumbellata r. parker,,,,,,,,
57,berberis nepalensis spreng,berberis repens lindl,,,,,,,,
58,berberis nervosa pursh,berberis sargentiana c. k. schneid,,,,,,,,
59,berberis petiolaris wall. ex g. don,berberis swaseyi buckley,,,,,,,,
60,b. pseudumbellata,berberis thunbergii dc,,,,,,,,
61,berberis pseudumbellata r. parker,berberis tinctoria lesch,,,,,,,,
62,berberis repens lindl,berberis trifolia (cham. & schltdl.) schult. & schult.f,,,,,,,,
63,berberis sargentiana c. k. schneid,berberis turcomanica kar. ex ledeb,,,,,,,,
64,berberis swaseyi buckley,berberis umbellata wall. ex g.don,,,,,,,,
65,berberis tinctoria lesch,berberis vulgaris l,,,,,,,,
66,berberis turcomanica kar. ex ledeb,berberis waziristanica hieron,,,,,,,,
67,berberis umbellata wall. ex g.don,jeffersonia diphylla (l.) pers,,,,,,,,
68,berberis waziristanica hieron,mahonia borealis takeda,,,,,,,,
69,jeffersonia diphylla (l.) pers,mahonia fortunei (lindl.) fedde,,,,,,,,
70,mahonia,mahonia napaulensis dc,,,,,,,,
71,mahonia borealis takeda,mahonia simonsii takeda,,,,,,,,
72,mahonia fortunei (lindl.) fedde,nandina domestica thunb,,,,,,,,
73,mahonia napaulensis dc,tinospora sinensis (lour.) merr,,,,,,,,
74,mahonia simonsii takeda,argemone albiflora hornem,,,,,,,,
75,nandina domestica thunb,,,,,,,,,
76,nandina,,,,,,,,,
77,tinospora sinensis (lour.) merr,,,,,,,,,
78,argemone albiflora hornem,,,,,,,,,
