,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,scutellaria baicalensis georgii,scutellaria baicalensis georgii,,c. acicularisbertol,,,,heracleum verticillatum pancic_antimicrobial,,seseli rigidum_andantioxidant
1,scutellaria baicalensis,heracleum verticillatum pancic,,c. tho-ermeri weinm,,,,seseli rigidum w. k_anti-inflammatory,,seseli rigidum_antimicrobial
2,heracleum verticillatum,seseli rigidum w. k,,heracleum l,,,,seseli rigidum w. k_antibacterial,,c. acicularisbertol_antioxidant
3,h. verticillatum,carduus acanthoides l,,heracleumverticillatum pancic,,,,seseli rigidum w. k_anti-aggregatory,,c. tho-ermeri weinm_antioxidant
4,s. rigidum,carduus acicularis bertol,,h. spho-ndylium l,,,,seseli rigidum w. k_cytotoxic,,
5,seseli rigidum,carduus crispus l,,candida albicans,,,,carduus acanthoides l_antioxidant,,
6,seseli rigidum w. k,carduus candicans waldst.& kit. ssp. globifer (vel.) kazmi,,heracleum orphanidis boiss,,,,carduus acicularis bertol_antioxidant,,
7,carduus,carduus nutans l,,seselirigidum walst et kit. var. rigidum,,,,carduus crispus l_antioxidant,,
8,carduus acanthoides l,carduus kerneri simonkai ssp. austro-orientalis,,seseli rigidum waldst et kit,,,,carduus candicans waldst.& kit. ssp. globifer (vel.) kazmi_antioxidant,,
9,c. crispus l,carduus thoermeri weinm,,carduus nigrescens,,,,carduus nutans l_antioxidant,,
10,c. candicans waldst.& kit. ssp. globifer (vel. )kazmi,,,carduus assoi,,,,carduus kerneri simonkai ssp. austro-orientalis_antioxidant,,
11,c. nutans l,,,cirsium,,,,carduus thoermeri weinm_antioxidant,,
12,carduus nutans,,,,,,,,,
13,c. kerneri simonkai ssp. austro-orientalis,,,,,,,,,
