,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,antiaris toxicaria,antiaris toxicaria,uncaria gambir,protea,,,,,melaleuca spp_medicine,
1,artocarpus spp,artocarpus spp,,philodendron,,,,,serenoa repens_medicine,
2,brosimum spp,brosimum spp,,coriandum sativum,,,,,quillaja saponaria_medicine,
3,broussonetia papyrifera,broussonetia papyrifera,,artocarpusheterophyllus,,,,,cephaelis ipecacuanha_medicine,
4,castilla elastica,castilla elastica,,persea americana,,,,,cinchona spp_medicine,
5,ficus spp,ficus spp,,galanga,,,,,morinda citrifolia_medicine,
6,maclura pomifera,maclura pomifera,,bromeliad,,,,,dictamnus albus_medicine,
7,morus spp,morus spp,,,,,,,pilocarpus jaborandi_medicine,
8,ensete ventricosum,ensete ventricosum,,,,,,,ruta graveolens_medicine,
9,musa spp,musa spp,,,,,,,atropa belladonna_medicine,
10,eucalyptus spp,eucalyptus spp,,,,,,,brunfelsia uniflora_medicine,
11,eugeniauniflora,eugenia uniflora,,,,,,,hyoscyamus spp_medicine,
12,feijoa sellowiana,feijoa sellowiana,,,,,,,mandragora spp_medicine,
13,melaleuca spp,melaleuca spp,,,,,,,withania spp_medicine,
14,pimenta spp,pimenta spp,,,,,,,ferula assafoetida_medicine,
15,psidium guajava,psidium guajava,,,,,,,alpinia spp_medicine,
16,syzygium spp,syzygium spp,,,,,,,kaempferia spp_medicine,
17,areca catechu,areca catechu,,,,,,,,
18,arenga pinnata,arenga pinnata,,,,,,,,
19,bactris gasipaes,bactris gasipaes,,,,,,,,
20,borassusflabellifer,borassus flabellifer,,,,,,,,
21,calamus spp,calamus spp,,,,,,,,
22,caryota urens,caryota urens,,,,,,,,
23,cocos nucifera,cocos nucifera,,,,,,,,
24,copernicia spp,copernicia spp,,,,,,,,
25,elaeis guineensis,elaeis guineensis,,,,,,,,
26,metroxylon spp,metroxylon spp,,,,,,,,
27,phoenix dactylifera,phoenix dactylifera,,,,,,,,
28,raphia spp,raphia spp,,,,,,,,
29,sabal spp,sabal spp,,,,,,,,
30,serenoa repens,serenoa repens,,,,,,,,
31,cydonia oblonga,cydonia oblonga,,,,,,,,
32,eriobotrya japonica,eriobotrya japonica,,,,,,,,
33,fragaria spp,fragaria spp,,,,,,,,
34,mespilus germanica,mespilus germanica,,,,,,,,
35,malus domestica,malus domestica,,,,,,,,
36,prunus spp,prunus spp,,,,,,,,
37,pyrus communis,pyrus communis,,,,,,,,
38,quillaja saponaria,quillaja saponaria,,,,,,,,
39,rubus spp,rubus spp,,,,,,,,
40,cephaelis ipecacuanha,cephaelis ipecacuanha,,,,,,,,
41,cinchona spp,cinchona spp,,,,,,,,
42,coffea spp,coffea spp,,,,,,,,
43,morindacitrifolia,morinda citrifolia,,,,,,,,
44,rubia tinctorum,rubia tinctorum,,,,,,,,
45,casimiroa edulis,casimiroa edulis,,,,,,,,
46,citrus,citrus spp,,,,,,,,
47,citrusspp,dictamnus albus,,,,,,,,
48,dictamnus albus,fortunella spp,,,,,,,,
49,fortunella spp,galipea officinalis,,,,,,,,
50,galipea officinalis,pilocarpus jaborandi,,,,,,,,
51,pilocarpus jaborandi,poncirus trifoliata,,,,,,,,
52,poncirus trifoliata,ruta graveolens,,,,,,,,
53,ruta graveolens,atropa belladonna,,,,,,,,
54,atropa belladonna,brugmansia spp,,,,,,,,
55,brugmansia spp,brunfelsia uniflora,,,,,,,,
56,brunfelsia uniflora,capsicum spp,,,,,,,,
57,capsicumspp,cyphomandra betacea,,,,,,,,
58,cyphomandra betacea,datura spp,,,,,,,,
59,daturaspp,duboisia spp,,,,,,,,
60,datura,hyoscyamus spp,,,,,,,,
61,duboisia spp,lycium spp,,,,,,,,
62,hyoscyamus spp,lycopersicon esculentum,,,,,,,,
63,lycium spp,mandragora spp,,,,,,,,
64,lycopersicon esculentum,nicotiana spp,,,,,,,,
65,mandragora spp,physalis spp,,,,,,,,
66,nicotiana spp,solanum spp,,,,,,,,
67,physalis spp,withania spp,,,,,,,,
68,solanum spp,anethum graveolens,,,,,,,,
69,withania spp,angelica archangelica,,,,,,,,
