,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,veratrum californicum,veratrum californicum,claviceps purpurea,philodendron,,veratrum californicum_severe constipation,,,,viscum spp_induce abortions
1,veratrum,veratrum,anabaena flos-aquae,clavicepspurpurea,,veratrum californicum_paralysis of the respiratory centers,,,,
2,nerium oleander,nerium oleander,,,,veratrum californicum_kicking,,,,
3,conium maculatum,conium maculatum,,,,veratrum californicum_vomiting,,,,
4,cicuta,cicuta,,,,veratrum californicum_falling,,,,
5,dieffenbachia picta,dieffenbachia picta,,,,veratrum californicum_bloating,,,,
6,dieffenbachia,viscum spp,,,,veratrum_monkey-face,,,,
7,viscum spp,phoradendron spp,,,,veratrum_cyclops,,,,
8,phoradendron spp,euphorbia pulcherrima,,,,claviceps purpurea_st. antony's fire,,,,
9,euphorbia pulcherrima,agaricus spp,,,,claviceps purpurea_ignis sacre,,,,
10,agaricus spp,amanita bisporigera,,,,,,,,
11,amanita bisporigera,amanita muscaria,,,,,,,,
12,amanita muscaria,amanita pantherina,,,,,,,,
13,amanita pantherina,amanita phalloides,,,,,,,,
14,amanita phalloides,amanita porphyria,,,,,,,,
15,amanita porphyria,amanita verna,,,,,,,,
16,amanita verna,aspergillus spp,,,,,,,,
17,aspergillus spp,boletus spp,,,,,,,,
18,boletus spp,chlorophyllum molybdites,,,,,,,,
19,boletus,claviceps spp,,,,,,,,
20,chlorophyllum molybdites,clitocybe clavipes,,,,,,,,
21,claviceps spp,clitocybe spp,,,,,,,,
22,clitocybe clavipes,collybia dryophila,,,,,,,,
23,clitocybe spp,conocybe spp,,,,,,,,
24,collybia dryophila,coprinus spp,,,,,,,,
25,conocybe spp,cortinarius spp,,,,,,,,
26,coprinus spp,entoloma spp,,,,,,,,
27,cortinarius spp,fusarium spp,,,,,,,,
28,entoloma spp,galerina spp,,,,,,,,
29,fusarium spp,gomphus floccosus,,,,,,,,
30,galerina spp,gymnopilus spp,,,,,,,,
31,gomphus floccosus,gyromitra spp,,,,,,,,
32,gymnopilus spp,hebeloma spp,,,,,,,,
33,gyromitra spp,helvella spp,,,,,,,,
34,hebeloma spp,inocybe spp,,,,,,,,
35,helvella spp,lactarius spp,,,,,,,,
36,inocybe spp,laetiporus sulphureus,,,,,,,,
37,lactarius spp,lepiota spp,,,,,,,,
38,laetiporus sulphureus,lycoperdon spp,,,,,,,,
39,lepiota spp,naematoloma fasciculare,,,,,,,,
40,lycoperdon spp,,,,,,,,,
41,naematoloma fasciculare,,,,,,,,,
