,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,veronica,veronica officinalis l,,veronicaofficinalis,veronica officinalis l_stomach ulcers,,veronica_respiratory affections,veronica officinalis l_anti-inflammatory,veronica officinalis l_antioxidant,veronica_diuretic
1,v. officinalis,veronica chamaedrys l,,veronica l,veronica officinalis l_rheumatism,,veronica officinalis_rheumatic complaints,veronica officinalis l_cytotoxic,veronica officinalis l_radical scavenging,veronica_wound healing
2,veronica officinalis,veronica anagallis-aquatica l,,,"veronica officinalis l_nervous, cardiovascular and metabolism system disorders",,veronica officinalis_cough,veronica anagallis-aquatica l_cytostatic,veronica anagallis-aquatica l_cytotoxic,veronica_antiscorbutic
3,veronica officinalis l,veronica persica poir,,,veronica officinalis l_respiratory ailments,,veronica officinalis_wounds,veronica persica poir_cytostatic,veronica thymoides p.h.davis subsp. pseudocinerea m.a.fisch_cytotoxic,veronica_expectorant
4,veronica chamaedrys,veronica thymoides p.h.davis subsp. pseudocinerea m.a.fisch,,,veronica officinalis l_inflammatory conditions,,veronica officinalis_bronchitis,veronica persica poir_cytotoxic,,veronica officinalis_hepatoprotective activity
5,v. chamaedrys l,veronica cymbalaria bodard,,,veronica anagallis-aquatica l_rheumatic pain,,veronica officinalis_skin diseases,veronica thymoides p.h.davis subsp. pseudocinerea m.a.fisch_cytostatic,,veronica officinalis_hypocholesterolemic effect
6,v. chamaedrys,veronica hederifolia l,,,veronica anagallis-aquatica l_hernia,,veronica officinalis_kidney diseases,veronica cymbalaria bodard_anti-inflammatory,,veronica officinalis_respiratory tract
7,veronica anagallis-aquatica l,veronica pectinata l. var. glandulosa,,,veronica anagallis-aquatica l_abdominal pain,,veronica officinalis_catarrh,veronica cymbalaria bodard_radical scavenging,,veronica officinalis_metabolism
8,v. anagallis-aquatica,veronica polita fr,,,veronica anagallis-aquatica l_influenza,,veronica officinalis_lung diseases,veronica cymbalaria bodard_cytotoxic,,veronica officinalis_cardiovascular system
9,v. persica poir,veronica bellidioides l,,,veronica anagallis-aquatica l_laryngopharyngitis,,veronica officinalis_asthma,veronica hederifolia l_anti-inflammatory,,veronica officinalis_wound healing
10,v. persica,veronica kellereri degen & urum,,,veronica anagallis-aquatica l_hemoptysis,,veronica officinalis_tonsillitisi,veronica hederifolia l_radical scavenging,,veronica officinalis_nervous system
11,v. thymoidesp.h.davis subsp. pseudocinerea m.a.fisch,veronica vindobonensis (m.a.fisch.) m.a.fisch,,,,,veronica officinalis_pharyngitis,veronica hederifolia l_cytotoxic,,veronica officinalis_antitussive
12,v. cymbalaria bodard,veronica beccabunga l,,,,,veronica officinalis_anemia,veronica pectinata l. var. glandulosa_anti-inflammatory,,veronica officinalis_antiulcerous
13,v. hederifolia l,veronica rhodopea degen ex stoj. & stef,,,,,veronica officinalis_coughs,veronica pectinata l. var. glandulosa_radical scavenging,,veronica officinalis_hypolipemic
14,v. pectinata l. var. glandulosa,veronica austriaca l,,,,,,veronica pectinata l. var. glandulosa_cytotoxic,,veronica officinalis_expectorant
15,v. polita fr,,,,,,,veronica polita fr_anti-inflammatory,,v. persica_anti-inflammatory
16,v. bellidioidesl,,,,,,,veronica polita fr_radical scavenging,,v. persica_radicalscavenging
17,v. kellereri degen & urum,,,,,,,veronica polita fr_cytotoxic,,
18,v. vindobonensis (m.a.fisch. )m.a.fisch,,,,,,,veronica bellidioides l_antioxidant,,
19,v. beccabunga l,,,,,,,veronica kellereri degen & urum_antioxidant,,
20,v. rhodopea degen ex stoj.& stef,,,,,,,veronica vindobonensis (m.a.fisch.) m.a.fisch_antioxidant,,
21,v. austriaca l,,,,,,,veronica beccabunga l_antioxidant,,
22,,,,,,,,veronica rhodopea degen ex stoj. & stef_antioxidant,,
23,,,,,,,,veronica austriaca l_antioxidant,,
