,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,pulsatilla patens,pulsatilla patens,plantago major,plantagomaior,pulsatilla patens_skin disorders,sedum maximum_ulcers,vinca minor_cataracts,sedum acre_emetic,,thymus serpyllum_wound healing
1,centaurea cyanus,centaurea cyanus,,senna alexandrina,centaurea cyanus_skin disorders,carlina acaulis_kidney disease,populus tremula_skindisorders,sedum acre_relaxant,,thymus serpyllum_gum strengthening
2,ruta graveolens,ruta graveolens,,castanea sativa,ruta graveolens_skin disorders,,pulsatillavulgaris_plica polonica,sorbus arranensis_antimicrobial,,thymus serpyllum_destroy thescurvy impurities
3,vinca minor,vinca minor,,frangula alnus,vinca minor_skin disorders,,gentiana lutea_cholera,,,sedum maximum_ulcers
4,sorbus aucuparia,sorbus aucuparia,,allium sativum,thymus serpyllum_osteomyelitis,,schoenusnigricans_burn wounds,,,sedum_wound healing
5,daphne mezereum,daphne mezereum,,hypericum perforatum,silybum marianum_osteomyelitis,,sedum acre_heel pain,,,achillea millefolium_wound healing
6,thymus serpyllum,thymus serpyllum,,juniperus communis,anthemis arvensis_osteomyelitis,,sedum acre_earache,,,plantagomaior_wound healing
7,silybum marianum,silybum marianum,,senna,matricaria chamomilla_osteomyelitis,,sedum maximum_wounds,,,salvia officinalis_wound healing
8,anthemis arvensis,anthemis arvensis,,acanthus mollis l,artemisia absinthium_osteomyelitis,,achillea millefolium_wounds,,,
9,matricariachamomilla,matricaria chamomilla,,acer pseudoplatanus l,picea alba_osteomyelitis,,achillea millefolium_cut wounds,,,
10,matricaria chamomilla,artemisia absinthium,,aconitum lycoctonum l,populus tremula_osteomyelitis,,plantagomaior_wounds,,,
11,artemisia absinthium,picea alba,,acorus,allium cepa_abscess,,salvia officinalis_wounds,,,
12,piceaalba,populus tremula,,acorus calamus l,picea abies_syphilis,,symphytum officinale_wounds,,,
13,populus tremula,papaver rhoeas,,napellus,beta vulgaris_ringworm,,,,,
14,papaver rhoeas,levisticum officinale,,calamus,pulsatilla vulgaris_polish plait,,,,,
15,levisticumofficinale,ocimum basilicum,,adiantum capillus-veneris l,sedum acre_ulcers,,,,,
16,ocimum basilicum,alliaria petiolata,,agrimonia,sedum acre_urinary tract diseases,,,,,
17,alliaria petiolata,symphytum officinale,,agrimonia eupatoria l,sedum maximum_bruises,,,,,
18,symphytum officinale,achillea millefolium,,agrostemma githago l,sedum maximum_edema,,,,,
19,achillea millefolium,stachys palustris,,allium ampeloprasum l,carlina acaulis_ulcers,,,,,
20,achillea millefolium l,viscum album,,allium sativum l,carlina acaulis_bladder disease,,,,,
21,stachyspalustris,gentiana lutea,,althaea,carlina acaulis_colic,,,,,
22,viscum album,allium cepa,,althaea officinalis l,carlina acaulis_stitching pain,,,,,
23,gentiana lutea,picea abies,,ammi majus l,,,,,,
24,allium cepa,beta vulgaris,,cepa,,,,,,
25,allium cepa l,pulsatilla vulgaris,,anagallis arvensis l,,,,,,
26,allium,schoenus nigricans,,anchusa azurea p.mill,,,,,,
27,picea abies,sedum acre,,anchusa,,,,,,
28,beta vulgaris,sedum maximum,,anchusa officinalis l,,,,,,
29,pulsatillavulgaris,carlina acaulis,,anethum graveolens l,,,,,,
30,schoenusnigricans,viburnum opulus,,anethum,,,,,,
31,sedum acre,sorbus arranensis,,anthemis cotula l,,,,,,
32,sedum,tussilago farfara,,anthriscus cerefolium hoff,,,,,,
33,sedum maximum,salvia officinalis,,anthriscus sylvestris hoff,,,,,,
34,carlina acaulis,,,,,,,,,
35,viburnum opulus,,,,,,,,,
36,sorbus arranensis,,,,,,,,,
37,tussilago farfara,,,,,,,,,
38,salvia officinalis,,,,,,,,,
