,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,salvia officinalis,salvia officinalis,,salvia l,,,,salvia officinalis_antimicrobial,,salvia l_antimicrobial
1,salvia,rosmarinus offici-nalis,,p. peu-ce,,,,salvia officinalis_antioxidant,,stachys sylvatica l_antioxidant
2,rosmarinus offici-nalis,juniperus communis l,,t.s longicaulis,,,,rosmarinus offici-nalis_antimicrobial,,p. mugo_antimi-crobial
3,j. communis,j. communis subsp. alpina (suter) celak,,th. pulegioides l. subsp. montanus,,,,rosmarinus offici-nalis_antioxidant,,p. mugo_antioxidant
4,juniperus communis l,j. oxycedrus l,,th. to-sevii velen,,,,juniperus communis l_antimicrobial,,p. peu-ce_antioxidant
5,j. communis subsp. alpina (suter) celak,a. borisii-regis mattf,,th. longicaulis presl,,,,,,p. heldreichii_antimi-crobial
6,j. oxycedrus l,pinus mugo turra,,hyper-icum perforatum l,,,,,,p. heldreichii_antioxidant
7,j. oxycedrus,p. peuce griseb,,a.millefolium l,,,,,,p. sylvestris_antimi-crobial
8,juniperus oxycedrus l,p. heldreichii h. christ,,h. perfora-tum,,,,,,p. sylvestris_antioxidant
9,a. borisii-regis mattf,p. sylvestris l,,hypericum perforatum l,,,,,,p. nigra_antimi-crobial
10,p. mugo,p. nigra j. f. arnold,,,,,,,,p. nigra_antioxidant
11,pinus mugo turra,picea abies (l.) h. krasr,,,,,,,,p. peuce_antimi-crobial
12,pinus mugo,betonica officinalis l,,,,,,,,t.s longicaulis_antimi-crobial
13,p. peuce,hyssopus officinalis l,,,,,,,,m. albanica_antimi-crobial
14,p. peuce griseb,origanum vul-gare l,,,,,,,,p. terebinthus_antimi-crobial
15,p. heldreichii,satureja montana l,,,,,,,,
16,p. heldreichii h. christ,stachys sylvatica l,,,,,,,,
17,p. sylvestris,thymus jankae celak,,,,,,,,
18,p. sylvestris l,pistacia terebinthus l,,,,,,,,
19,p. nigra,achillea alexandri-regis bornm. & rud-sky,,,,,,,,
20,p. nigra j. f. arnold,a. chrysocoma friv,,,,,,,,
21,picea abies (l.) h. krasr,a. holosericea sm,,,,,,,,
22,betonica officinalis l,a. lingulata waldst. & kit,,,,,,,,
23,b. officinalis,artemisia absinthium l,,,,,,,,
24,betonica officinalis,a. vulgaris l,,,,,,,,
25,hyssopus officinalis l,a. alba turra,,,,,,,,
26,origanum vul-gare l,tanacetum larcatum (gris.) kanitz,,,,,,,,
27,satureja montana l,betula pendula roth,,,,,,,,
28,s. montana,j. communis,,,,,,,,
29,stachys sylvatica l,pinus mugo,,,,,,,,
30,s. sylvatica,b. officinalis,,,,,,,,
31,thymus jankae celak,s. sylvatica,,,,,,,,
32,p. terebinthus,s. montana,,,,,,,,
33,pistacia terebinthus l,p. terebinthus,,,,,,,,
34,achillea alexandri-regis bornm. & rud-sky,p. mugo,,,,,,,,
35,a. alexandri-regis,p. peuce,,,,,,,,
36,a. chrysocoma friv,p. heldreichii,,,,,,,,
37,a. holosericea sm,p. sylvestris,,,,,,,,
38,a. lingulata waldst. & kit,p. nigra,,,,,,,,
39,artemisia absinthium l,m. albanica,,,,,,,,
40,a. vulgaris l,a. alexandri-regis,,,,,,,,
41,a. alba turra,a. alba,,,,,,,,
42,a. alba,t. cordata,,,,,,,,
43,tanacetum larcatum (gris.) kanitz,,,,,,,,,
44,betula pendula roth,,,,,,,,,
45,m. albanica,,,,,,,,,
46,micro-meria albanica (griceb. ex k. mal) silic,,,,,,,,,
47,ab-ies alba mill,,,,,,,,,
48,til-ia cordata mill,,,,,,,,,
49,t. cordata,,,,,,,,,
