,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,olea europaea,olea europaea,,asparagus,olea europaea_ear infections,piper betle_digestion,ficus religiosa_wounds,annona reticulata_immune boosting,,spinacia oleracea_blood
1,piper betle,piper betle,,,olea europaea_eczema,ficus religiosa_liver health,,vitus vinifera_blood purifier,,spinacia oleracea_source of iron
2,spinacia oleracea,spinacia oleracea,,,olea europaea_arthritis,ficus religiosa_digestion,,areca catechu_stimulant,,spinacia oleracea_internal strength
3,ficus religiosa,ficus religiosa,,,olea europaea_skin conditions,pistaci vera_cholesterol,,sesamum indicum_improves circulation,,ficus religiosa_liver health
4,pistaci vera,pistaci vera,,,ficus religiosa_diarrhoea,mentha arvensis_digestion,,ocimum tenuiflorum_antibacterial,,ficus religiosa_digestion
5,mentha arvensis,mentha arvensis,,,mentha arvensis_indigestion,foeniculum vulgare_digestion,,,,foeniculum vulgare_digestion
6,annona reticulata,annona reticulata,,,annona reticulata_diarrhoea,areca catechu_digestion,,,,laurus nobilis_digestion
7,brassica juncea,brassica juncea,,,annona reticulata_cancer,laurus nobilis_digestion,,,,sesamum indicum_warms blood
8,foeniculum vulgare,foeniculum vulgare,,,brassica juncea_pain,sesamum indicum_urinary frequency,,,,sesamum indicum_reduce urinary frequency
9,vitus vinifera,vitus vinifera,,,brassica juncea_dry skin,coriandrum sativum_digestion,,,,coriandrum sativum_digestion
10,areca catechu,areca catechu,,,foeniculum vulgare_bloating,,,,,piper betle_digestion
11,laurus nobilis,laurus nobilis,,,foeniculum vulgare_cough,,,,,pistaci vera_general health
12,sesamum indicum,sesamum indicum,,,foeniculum vulgare_constipation,,,,,pistaci vera_cholesterol
13,ajuga bracteosa,ajuga bracteosa,,,vitus vinifera_cough,,,,,
14,coriandrum sativum,coriandrum sativum,,,laurus nobilis_diabetes,,,,,
15,ocimum tenuiflorum,ocimum tenuiflorum,,,ajuga bracteosa_menstrual problems,,,,,
16,ocimum,,,,ajuga bracteosa_gout,,,,,
17,,,,,coriandrum sativum_diabetes,,,,,
18,,,,,ocimum tenuiflorum_diabetes,,,,,
19,,,,,ocimum tenuiflorum_coughs and colds,,,,,
20,,,,,ocimum tenuiflorum_asthma,,,,,
