,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,spinacia oleracea,spinacia oleracea,,lactuca sativa,,spinacia oleracea_poisoning,,asparagus officinalis_diuretic,,
1,tetragonia tetragonioides,tetragonia tetragonioides,,brassica juncea,,,,,,
2,asparagus officinalis,asparagus officinalis,,brassica pekinensis,,,,,,
3,asparagus,cynara scolymus,,petroselinum crispum,,,,,,
4,cynara scolymus,cynara cardunculus,,brassica rapa,,,,,,
5,cynara cardunculus,brassica oleracea var. botrytis,,phytolacca americana,,,,,,
6,brassica oleracea,eruca vesicaria,,tetragonia tetra-gonioides,,,,,,
7,brassica oleracea var. botrytis,bambusa,,t. boeoticum,,,,,,
8,eruca vesicaria,brassica oleracea,,t. monococcum,,,,,,
9,bambusa,apium graveolens,,t. dicoccon,,,,,,
10,apium graveolens,beta vulgaris var. cicla,,t. durum,,,,,,
11,beta vulgaris var. cicla,anthriscus cerefolium,,t. turgidum,,,,,,
12,anthriscus cerefolium,amaranthus tricolor,,t. polonicum,,,,,,
13,amaranthus tricolor,allium schoenoprasum,,t. carthlicum,,,,,,
14,allium schoenoprasum,lepidium sativum,,t. timopheevii,,,,,,
15,lepidium sativum,barbarea verna,,t. araraticum,,,,,,
16,barbarea verna,nasturtium officinale,,t. spelta,,,,,,
17,nasturtium officinale,taraxacum officinale,,t. macha,,,,,,
18,taraxacum officinale,cichorium endivia,,t. vavilovii,,,,,,
19,cichorium endivia,cichorium intybus,,t. compactum,,,,,,
20,cichorium intybus,rheum rhabarbarum,,t. sphaerococcum,,,,,,
21,rheum rhabarbarum,salicornia,,aegilops speltoides,,,,,,
22,salicornia spp,crambe maritima,,aegilops squarrosa,,,,,,
23,crambe maritima,chrysanthemum coronarium,,triticum dicoccoides,,,,,,
24,chrysanthemum coronarium,aralia cordata,,triticum boeoticum,,,,,,
25,aralia cordata,ipomoea aquatica,,t. dicoccoides,,,,,,
26,ipomoea aquatica,triticum aestivum,,,,,,,,
27,triticum aestivum,,,,,,,,,
28,triticum,,,,,,,,,
29,t. aestivum,,,,,,,,,
