,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,boswellia,boswellia,tomato,,,,boswellia_osteoarthritis,,,
1,boswellia serrata,boswellia serrataextract,serumcarotenoids,,,,boswellia_ulcerative colitis,,,
2,,boswellia serrata,type 2 diabetes mellitus rats,,,,boswellia_crohn'sdisease,,,
3,,,africasubhalakshmi ghosh,,,,boswellia_chronic inflammatory conditions,,,
4,,,amelie luppamelie,,,,boswellia_cancer,,,
5,,,"casperome r(c),an",,,,boswellia_infectious diseases,,,
6,,,casperome r(c)(casp,,,,boswellia_chronicinflammatory disorders,,,
7,,,casp,,,,boswellia_multiple sclerosis,,,
8,,,frankincense,,,,boswellia_obesity,,,
9,,,boswelliaspecies,,,,boswellia_inflammatory conditions,,,
10,,,boswellic,,,,boswellia_rheumatoid arthritis,,,
11,,,human leukocyteelastase,,,,boswellia_hyperlipidemia,,,
12,,,boswellicacids,,,,boswellia_bronchial asthma,,,
13,,,,,,,boswellia serrata_peritumoralbrain edema,,,
