,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,theobroma cacao,theobroma cacao,,leuconostoc mesenteroides,,,,,,
1,cola nitida,cola nitida,,lactobacillus plantarum,,,,,,
2,ilex paraguariensis,ilex paraguariensis,,lactobacillus sanfrancisco,,,,,,
3,paullinia cupana,paullinia cupana,,saccharomyces spp,,,,,,
4,aspergillus oryzeae,aspergillus oryzeae,,citrus,,,,,,
5,aspergillus soyae,aspergillus soyae,,,,,,,,
6,saccharomyces cerevisiae,saccharomyces cerevisiae,,,,,,,,
7,saccharomyces carlsburgensis,saccharomyces carlsburgensis,,,,,,,,
8,saccharomyces ellipsoideus,saccharomyces ellipsoideus,,,,,,,,
9,saccharomyces sake,saccharomyces sake,,,,,,,,
10,saccharomyces exiguis,saccharomyces exiguis,,,,,,,,
11,saccharomyces beticus,saccharomyces beticus,,,,,,,,
12,saccharomyces theobromae,saccharomyces theobromae,,,,,,,,
