,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,zanthoxylum monophyllumtul,zanthoxylum monophyllum tul,coptidis rhizoma,b. lycium,zanthoxylum monophyllum tul_eye infections,zanthoxylum monophyllum tul_dysentery,,,zanthoxylum monophyllum tul_aphrodisiac,
1,phellodendron amurense,phellodendron amurense,,b. pseudumbellata,zanthoxylum monophyllum tul_dark vomitus,zanthoxylum monophyllum tul_abscesses,,,zanthoxylum monophyllum tul_diuretic,
2,p. chinense,phellodendron chinense,,c. fenestratum,,zanthoxylum monophyllum tul_skin diseases,,,zanthoxylum monophyllum tul_antibacterial,
3,tinospora cordifolia,tinospora cordifolia,,annickia chlorantha (oliv.) setten &maas,,zanthoxylum monophyllum tul_acute diarrhoea,,,zanthoxylum monophyllum tul_hypoglycaemic,
4,tinospora cordifolia) (willd.) miers,xanthorhiza simplicissima,,enantia chlorantha oliv,,zanthoxylum monophyllum tul_acute urinary tract infections,,,zanthoxylum monophyllum tul_bitter stomachic,
5,tinospora,chelidonium majus,,annickia pilosa (exell) setten & maas,,zanthoxylum monophyllum tul_night sweats,,,zanthoxylum monophyllum tul_vasodilator,
6,xanthorhizasimplicissima,berberis aristata,,enantia pilosa exell,,zanthoxylum monophyllum tul_meningitis,,,zanthoxylum monophyllum tul_tonic,
7,chelidoniummajus,berberis aquifolium,,annickia polycarpa (dc.) setten &maas ex i. m. turner,,zanthoxylum monophyllum tul_boils,,,zanthoxylum monophyllum tul_febrifuge,
8,berberis aristata,berberis asiatica,,enantiapolycarpa (dc.) engl. & diels,,zanthoxylum monophyllum tul_enteritis,,,zanthoxylum monophyllum tul_antirheumatic,
9,berberis,berberis croatica,,coelocline polycarpa a.dc,,zanthoxylum monophyllum tul_jaundice,,,zanthoxylum monophyllum tul_expectorant,
10,b. aristata,berberis thunbergii,,xylopia macrocarpa a.chev,,zanthoxylum monophyllum tul_conjunctivitis,,,zanthoxylum monophyllum tul_cholagogue,
11,berberis aristata dc,berberis vulgaris,,rollinia mucosa (jacq.) baill,,zanthoxylum monophyllum tul_vaginal infections (with trichomonas vaginalis,,,,
12,b. aquifolium,,,xylopia polycarpa (dc.) oliv,,,,,,
13,berberis aquifolium pursh,,,berberis aetnensis c.presl,,,,,,
14,b. asiatica,,,berberis amurensis rupr,,,,,,
15,berberis asiatica roxb. ex dc,,,berberis barandana vidal,,,,,,
16,b. croatica,,,berberis beaniana c. k. schneid,,,,,,
17,berberis croatica mart. ex schult. &schult.f,,,berberis chitria buch.-ham. ex lindl,,,,,,
18,b. thunbergii,,,berberis concinna hook.f,,,,,,
19,berberis thunbergii dc,,,berberis congestiflora gay,,,,,,
20,b. vulgaris,,,berberis coriaria royle ex lindl,,,,,,
21,berberis vulgaris l,,,berberis darwinii hook,,,,,,
22,,,,berberis densiflora raf,,,,,,
23,,,,berberis floribunda wall. ex g.don,,,,,,
24,,,,berberis fortunei lindl,,,,,,
25,,,,berberis guimpelii k. koch & c. d.bouche,,,,,,
26,,,,berberis heteropoda schrank,,,,,,
27,,,,berberis himalaica ahrendt,,,,,,
28,,,,berberis horrida gay,,,,,,
29,,,,berberis iliensis popov,,,,,,
30,,,,berberis integerrima bunge,,,,,,
31,,,,berberis jaeschkeana c. k. schneid,,,,,,
32,,,,berberis jamesonii lindl,,,,,,
33,,,,berberisglauca benth,,,,,,
34,,,,berberis japonica r.br,,,,,,
35,,,,berberis kawakamii hayata,,,,,,
36,,,,berberis koreana palib,,,,,,
37,,,,berberis lambertii r. parker,,,,,,
38,,,,berberis laurina thunb,,,,,,
39,,,,berberis leschenaultii wall. ex wight& arn,,,,,,
40,,,,mahonia leschenaultii (wall.ex wight & arn.) takeda,,,,,,
41,,,,mahonia,,,,,,
42,,,,berberis libanotica ehrenb. ex c. k.schneid,,,,,,
43,,,,berberis lycium royle,,,,,,
44,,,,berberis microphylla g. forst,,,,,,
45,,,,berberis heterophylla juss. expoir,,,,,,
46,,,,berberis buxifolia lam,,,,,,
47,,,,berberis mingetsensis hayata,,,,,,
48,,,,berberis nummularia bunge,,,,,,
49,,,,berberis morrisonensis hayata,,,,,,
50,,,,berberis nepalensis spreng,,,,,,
51,,,,mahonia acanthifolia wall. exg.don,,,,,,
52,,,,berberis nervosa pursh,,,,,,
53,,,,berberis oblonga (regel) c. k.schneid,,,,,,
54,,,,berberis petiolaris wall. ex g. don,,,,,,
55,,,,berberis pseudumbellata r. parker,,,,,,
56,,,,berberis repens lindl,,,,,,
57,,,,berberis sargentiana c. k. schneid,,,,,,
58,,,,berberis swaseyi buckley,,,,,,
59,,,,berberis tinctoria lesch,,,,,,
60,,,,berberis trifolia (cham. & schltdl.)schult. & schult.f,,,,,,
61,,,,berberis turcomanica kar. ex ledeb,,,,,,
62,,,,berberis umbellata wall. ex g.don,,,,,,
63,,,,berberis waziristanica hieron,,,,,,
64,,,,caulophyllum thalictroides (l.)michaux,,,,,,
65,,,,leontice thalictroides l,,,,,,
66,,,,jeffersonia diphylla (l.) pers,,,,,,
67,,,,mahonia borealis takeda,,,,,,
68,,,,mahonia fortunei (lindl.) fedde,,,,,,
69,,,,mahonia napaulensis dc,,,,,,
70,,,,mahonia griffithii,,,,,,
71,,,,mahoniamanipurensis takeda,,,,,,
72,,,,mahoniasikkimensis takeda,,,,,,
73,,,,mahonia simonsii takeda,,,,,,
74,,,,nandina domestica thunb,,,,,,
75,,,,nandina,,,,,,
76,,,,sinopodophyllum hexandrum (royle)t.s.ying,,,,,,
77,,,,tinospora sinensis (lour.) merr,,,,,,
78,,,,argemone albiflora hornem,,,,,,
79,,,,argemone alba f.lestib,,,,,,
