,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,berberis,berberis,,coptischinensis,berberis_wounds,berberis_pathologies,berberis_bacteria,berberis_antiprotozoal,berberis_ick healing,berberis_astringent
1,berberis vulgaris,berberis vulgaris,,enantiachlorantha oliv,berberis_ophthalmic diseases,berberis asiatica_min,berberis_common cold,berberis_blood purifying,berberis_antidot,b. chitria_antiprotozoal
2,berberis asiatica,berberis asiatica,,zanthoxyllum,berberis_enlarged liverand spleen,berberis asiatica_enlarged liverand spleen,berberis_influenza,berberis_antimicrobial,berberis_anti,b. chitria_antimicrobial
3,berberis aristata,berberis aristata,,cosciniumfenestratum,berberis_scorpion sting,berberis asiatica_skin diseases,berberis_fungi,berberis vulgaris_blood purifying,berberis vulgaris_ifying,coptischinensis_elimination of toxins
4,berberis actinacantha mart,b. chitria,,c. rhizome,berberis_fever,berberis asiatica_ation,berberis_viruses,b. lycium_antiprotozoal,enantia polycarpa (dc.)engl. & diels_cuts,annickia chlorantha (oliv. )setten & maas_promote conception
5,berberis aquifolium pursh,b. lycium,,hydratis canadensis,berberis_mountain sickness,berberis asiatica_mination,berberis_protozoa,m. aquifolium_antimicrobial,enantia polycarpa (dc.)engl. & diels_promote,annickia chlorantha (oliv. )setten & maas_hemostatic
6,berberis aristata dc,mahonia,,,berberis_skin diseases,berberis asiatica_hemorrhages,berberis_helminthes,enantia polycarpa (dc.)engl. & diels_wound healing,berberis actinacantha mart_liver,annickia chlorantha (oliv. )setten & maas_antipyretic
7,berberis asiatica roxb. ex dc,m. aquifolium,,,berberis_urinary disorders aspainful micturition,b. chitria_ulcers,berberis aristata_painful micturition,enantia polycarpa (dc.)engl. & diels_antiseptic,berberis actinacantha mart_stimulate intestinal secretions,enantiachlorantha oliv_promote conception
8,b. vulgaris,annickia,,,berberis_hemorrhoids,b. chitria_hemorrhages,berberis aristata_intestinal parasites,berberis actinacantha mart_antipyretic,berberis actinacantha mart_bile flow,enantiachlorantha oliv_hemostatic
9,berberisaristata,coelocline,,,berberis_eye,b. lycium_hemorrhages,b. chitria_diabetes,berberis aquifolium_liver,berberis actinacantha mart_improvement of blood flow to the,enantiachlorantha oliv_antipyretic
10,b. chitria,rollinia,,,berberis_infections,mahonia_skin conditions,b. chitria_painful micturition,berberis aquifolium_anti-inflammatory,berberis aquifolium_improvement of blood flow,annickia polycarpa (dc. )setten & maas ex i.m.turner_wound healing
11,b. lycium,xylopia,,,berberis_indigestion,rollinia mucosa (jacq.) baill_sleeping disorders,b. chitria_diarrhea,berberis aquifolium_secretions,berberis aquifolium_antipyretic,annickia polycarpa (dc. )setten & maas ex i.m.turner_antiseptic
12,mahonia,caulophyllum,,,berberis_snakebite,rollinia mucosa (jacq.) baill_conception,b. chitria_intestinal parasites,berberis aquifolium_bile flow,berberis aquifolium_stimulate intestinal secretions,xylopia polycarpa (dc.) oliv_conception
13,m. aquifolium,jeffersonia,,,berberis_jaundice,rollinia mucosa (jacq.) baill_eyediseases,b. chitria_urinary disorders,,berberis aquifolium_improvement of blood flow to the,berberis aquifolium pursh_menstruation
14,annickia chlorantha (oliv. )setten & maas,nandina,,,berberis_conjunctivitis,xylopia polycarpa (dc.) oliv_conception,b. lycium_painful micturition,,berberis aquifolium_stimulate,berberis aristata dc_anti-hepatopathic
15,annickia pilosa (exell) setten &maas,sinopodophyllum,,,berberis_dysentery,xylopia polycarpa (dc.) oliv_tumors,b. lycium_diarrhea,,berberis aristata dc_anti,berberis aristata dc_anti-osteoporosis
16,annickia polycarpa (dc. )setten & maas ex i.m.turner,tinospora,,,berberis_mouth,berberis actinacantha mart_symptoms,b. lycium_intestinal parasites,,,berberis aristata dc_anti-diabetic
17,annickia,bocconia,,,berberis_constipation,berberis actinacantha mart_generaldigestive problems,annickia chlorantha (oliv. )setten & maas_wounds,,,berberis aristata dc_anti-fungal
18,coelocline,chelidonium,,,berberis_infections of the ear,berberis actinacantha mart_psoriasis,annickia chlorantha (oliv. )setten & maas_treatment of fatigue,,,berberis aristata dc_anti-inflammatory
19,rollinia mucosa (jacq.) baill,corydalis,,,berberis_obesity,berberis actinacantha mart_cirrhosis,annickia chlorantha (oliv. )setten & maas_aches,,,berberis aristata dc_anti-scorbutic
20,rollinia,eschscholzia,,,berberis_ulcers,berberis actinacantha mart_herpes,annickia chlorantha (oliv. )setten & maas_intercostal pain,,,berberis aristata dc_laxative
21,xylopia polycarpa (dc.) oliv,glaucium,,,berberis_other ophthalmic diseases,berberis actinacantha mart_hepatitis,annickia chlorantha (oliv. )setten & maas_urinary tract infections,,,berberis aristata dc_anti-bacterial
22,xylopia,hunnemannia,,,berberis_inflammation,berberis actinacantha mart_eczema,annickia chlorantha (oliv. )setten & maas_rickettsia fever,,,berberis aristata dc_anti-pyretic
