,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,gossypium,gossypium,,g.hirsutum,,,,,,
1,gossypium arboreum,gossypium arboreum,,aloe yucca,,,,,,
2,gossypium barbadense,g. herbaceum,,waste,,,,,,
3,gossypium hirsutum,gossypium barbadense,,,,,,,,
4,g. herbaceum,gossypium hirsutum,,,,,,,,
5,g. barbadense,g. barbadense,,,,,,,,
6,g. hirsutum,g. longicalyx,,,,,,,,
7,g. longicalyx,g. caicoense,,,,,,,,
8,g. caicoense,g. tomentosum,,,,,,,,
9,g. tomentosum,agave sisalina,,,,,,,,
10,agave,agave cantala,,,,,,,,
11,agave sisalina,agave fourcroydes,,,,,,,,
12,agave cantala,agave lecheguilla,,,,,,,,
13,agave fourcroydes,agave funkiana,,,,,,,,
14,agave lecheguilla,agave letonae,,,,,,,,
15,agave funkiana,agave lurida,,,,,,,,
16,agave letonae,furcraea cabuya,,,,,,,,
17,agave lurida,furcraea hexapetala,,,,,,,,
18,furcraea cabuya,furcraea foetida,,,,,,,,
19,furcraea hexapetala,furcraea macrophylla,,,,,,,,
20,furcraea foetida,samuela carnerosana,,,,,,,,
21,furcraea macrophylla,yucca filamentosa,,,,,,,,
22,samuela carnerosana,yucca aloifolia,,,,,,,,
23,yucca filamentosa,yucca whipplei,,,,,,,,
24,yucca,yucca brevifolia,,,,,,,,
25,yucca aloifolia,yucca schidigera,,,,,,,,
26,yucca whipplei,yucca glauca,,,,,,,,
27,yucca brevifolia,yucca treculeana,,,,,,,,
28,yucca schidigera,musa textilis,,,,,,,,
29,yucca glauca,broussonetia papyrifera,,,,,,,,
30,yucca treculeana,ceiba pentandra,,,,,,,,
31,musa textilis,boehmeria nivea,,,,,,,,
32,broussonetia papyrifera,corchorus capsularis,,,,,,,,
33,ceiba pentandra,c. olitorius,,,,,,,,
34,boehmeria nivea,hibiscus cannabinus,,,,,,,,
35,corchorus capsularis,,,,,,,,,
36,c. olitorius,,,,,,,,,
37,hibiscus cannabinus,,,,,,,,,
38,hibiscus,,,,,,,,,
