,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,humulus lupulus,humulus lupulus,phylloxera vastatrix,saccharomycescerevisiae,,,,,humulus lupulus_clarification,
1,saccharomyces,saccharomyces cerevisiae,,vitisvinifera,,,,,,
2,aspergillus oryzae,aspergillus oryzae,,saccharomyces ellipsoideus,,,,,,
3,botrytis cinerea,botrytis cinerea,,,,,,,,
4,vitis vinifera,vitis vinifera,,,,,,,,
5,phoenix dactylifera,phoenix dactylifera,,,,,,,,
6,malus spp,malus spp,,,,,,,,
7,zingiber spp,zingiber spp,,,,,,,,
8,piper methysticum,piper methysticum,,,,,,,,
9,mentha spp,mentha spp,,,,,,,,
10,eleusine spp,eleusine spp,,,,,,,,
11,agave spp,agave spp,,,,,,,,
12,oryza sativa,oryza sativa,,,,,,,,
13,sorghum bicolor,sorghum bicolor,,,,,,,,
14,sorghum,vitis spp,,,,,,,,
15,vitis spp,,,,,,,,,
