,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,echinacea angustifolia dc,echinacea,ocimum tenuiflorum (tulsi,agnus castus,echinacea_infections,ocimum tenuiflorum (tulsi_cough,aloe vera_skin heath,mentha (mint_calm nerves,echinacea_immune boosting,echinacea_maintain immune system
1,echinacea,echinacea angustifolia dc,zingiber officinale (ginger,boswellia serrate roxb. ex colebr,echinacea_common cold,ocimum tenuiflorum (tulsi_digestion,echinacea_coughs,mentha (mint_eases digestion,echinacea angustifolia dc_immune boosting,ginkgo_circulatory problems
2,mentha,mentha (mint,cinnamomum verum (cinnamon,rhodiola,echinacea angustifolia dc_infections,zingiber officinale (ginger_immune system,echinacea_sore throat,althaea officinalis l. (marshmallow_demulcent,aloe vera_skin health,boswellia serrate roxb. ex colebr_anti-inflammatory
3,aloe vera,aloe vera,elettaria cardamomum (cardamom,aspergillus,echinacea angustifolia dc_common cold,zingiber officinale (ginger_sore throat,echinacea_colds,,curcuma longa (turmeric_antiseptic,althaea officinalis l_cough
4,ginkgo,ginkgo biloba,cuminum cyminum (cumin,eucalyptus,aloe vera_eczema,zingiber officinale (ginger_nausea,agnus castus_pms symptoms,,curcuma longa (turmeric_anti-inflammatory,
5,senna,senna alexandrina,curcuma longa (turmeric,,aloe vera_wound healing,zingiber officinale (ginger_digestion,,,curcuma longa (turmeric_immune boosting,
6,trachyspermum ammi,trachyspermum ammi (ajwain,azadirachta indica (neem,,aloe vera_skin conditions,cinnamomum verum (cinnamon_allergy,,,syzygium aromaticum (clove_painkiller,
7,boswellia,boswellia serrata roxb. ex colebr,hypericum perforatum (st john's wort,,senna alexandrina_constipation,cinnamomum verum (cinnamon_sore throat,,,hamamelis virginiana (witch hazel_antiseptic,
8,althaea officinalis l,althaea officinalis l. (marshmallow,valeriana officinalis (valerian,,,cinnamomum verum (cinnamon_immune system,,,boswellia serrata roxb. ex colebr_anti-inflammatory,
9,,,passiflora incarnata (passion flower,,,cinnamomum verum (cinnamon_digestion,,,,
10,,,syzygium aromaticum (clove,,,mentha (mint_upset stomach,,,,
11,,,foeniculum vulgare (fennel,,,mentha (mint_digestion,,,,
12,,,trigonella foenum-graecum (fenugreek,,,elettaria cardamomum (cardamom_digestion,,,,
13,,,allium sativum (garlic,,,elettaria cardamomum (cardamom_infection,,,,
14,,,matricaria chamomilla (camomile,,,cuminum cyminum (cumin_digestion,,,,
15,,,hamamelis virginiana (witch hazel,,,curcuma longa (turmeric_diabetes,,,,
16,,,crataegus (hawthorn,,,curcuma longa (turmeric_upset stomach,,,,
17,,,,,,curcuma longa (turmeric_coughs,,,,
18,,,,,,curcuma longa (turmeric_sore throat,,,,
19,,,,,,curcuma longa (turmeric_wound healing,,,,
20,,,,,,curcuma longa (turmeric_skin infections,,,,
21,,,,,,curcuma longa (turmeric_arthritis,,,,
22,,,,,,curcuma longa (turmeric_colds,,,,
23,,,,,,azadirachta indica (neem_skin conditions,,,,
24,,,,,,hypericum perforatum (st john's wort_anxiety,,,,
25,,,,,,hypericum perforatum (st john's wort_depression,,,,
26,,,,,,valeriana officinalis (valerian_sleep,,,,
27,,,,,,passiflora incarnata (passion flower_anxiety,,,,
28,,,,,,passiflora incarnata (passion flower_stress,,,,
29,,,,,,syzygium aromaticum (clove_pain,,,,
30,,,,,,syzygium aromaticum (clove_toothache,,,,
31,,,,,,foeniculum vulgare (fennel_indigestion,,,,
32,,,,,,trigonella foenum-graecum (fenugreek_diabetes,,,,
33,,,,,,allium sativum (garlic_ear infections,,,,
34,,,,,,matricaria chamomilla (camomile_relaxation,,,,
35,,,,,,crataegus (hawthorn_circulatory problems,,,,
36,,,,,,ginkgo biloba_circulatory problems,,,,
37,,,,,,trachyspermum ammi (ajwain_indigestion,,,,
38,,,,,,trachyspermum ammi (ajwain_headaches,,,,
39,,,,,,boswellia serrata roxb. ex colebr_arthritis,,,,
40,,,,,,althaea officinalis l. (marshmallow_cough,,,,
