,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,angraecum fragrans,angraecum fragrans,caryota urens,leopoldiana piassaba,,capsicum annuum_syphilis,,sanguinaria canadensis_expectorant,piper betle_masticatory,sanguinaria canadensis_emetic
1,vanilla planifolia,vanilla planifolia,piper betle,protea,,,,,piper cubeba_masticatory,harpagophytum procumbens_anti-inflammatory
2,oxalis tuberosa,oxalis,psyllium,aconitum napellu,,,,,piper methysticum_masticatory,harpagophytum procumbens_analgesic
3,averrhoa bilimbi,averrhoa bilimbi,aconitum napellus,coffee liberica,,,,,piper methysticum_psychoactive,plantago afra_laxative
4,averrhoa carambola,averrhoa carambola,zizyphus jujuba,coffee canephora,,,,,piper nigrum_p,rhamnus cathartica_laxative
5,areca catechu,oxalis tuberosa,pausinystalia yohimbe,pausinystalia yohimb,,,,,piper nigrum_active,rhamnus purshiana_laxative
6,arenga pinnata,areca catechu,,populus tremula,,,,,piper nigrum_masticatory,psychotria ipecacuanha_induce vomiting
7,attalea funifera,arenga pinnata,,populus tremuloides,,,,,piper nigrum_psychoactive,dictamnus albus_uterine stimulant
8,bactris spp,attalea funifera,,,,,,,psyllium_l,quassia amara_vermifuge
9,borassus flabellifer,bactris spp,,,,,,,platanus occidentalis_p,
10,butia capitata,borassus flabellifer,,,,,,,plantago afra_p,
11,calamus spp,butia capitata,,,,,,,plantago afra_active,
12,ceroxylon spp,calamus spp,,,,,,,plantago afra_masticatory,
13,cocos nucifera,ceroxylon spp,,,,,,,pausinystalia yohimbe_atic,
14,copernicia prunifera,cocos nucifera,,,,,,,fortunella spp_uterine stimulant,
15,daemonorops spp,copernicia prunifera,,,,,,,galipea officinalis_uterine stimulant,
16,elaeis guineensis,daemonorops spp,,,,,,,palaquium gutta_masticatory,
17,elaeis oleifera,elaeis guineensis,,,,,,,,
18,euterpe oleracea,elaeis oleifera,,,,,,,,
19,hyphaene ventricosa,euterpe oleracea,,,,,,,,
20,jubaea chilensis,hyphaene ventricosa,,,,,,,,
21,metroxylon amicarum,jubaea chilensis,,,,,,,,
22,metroxylon sagu,metroxylon amicarum,,,,,,,,
23,nypa fruticans,metroxylon sagu,,,,,,,,
24,orbignya cohune,nypa fruticans,,,,,,,,
25,orbignya phalerata,orbignya cohune,,,,,,,,
26,phoenix dactylifera,orbignya phalerata,,,,,,,,
27,phoenix sylvestris,phoenix dactylifera,,,,,,,,
28,phytelephas macrocarpa,phoenix sylvestris,,,,,,,,
29,raphia spp,phytelephas macrocarpa,,,,,,,,
30,roystonea oleracea,raphia spp,,,,,,,,
31,roystonea regia,roystonea oleracea,,,,,,,,
32,sabal palmetto,roystonea regia,,,,,,,,
33,sabal causiarum,sabal palmetto,,,,,,,,
34,serenoa repens,sabal causiarum,,,,,,,,
35,pandanus spp,serenoa repens,,,,,,,,
36,argemone mexicana,pandanus spp,,,,,,,,
37,papaver bracteatum,argemone mexicana,,,,,,,,
38,papaver somniferum,papaver bracteatum,,,,,,,,
39,sanguinaria canadensis,papaver somniferum,,,,,,,,
40,passiflora edulis,sanguinaria canadensis,,,,,,,,
41,passiflora laurifolia,passiflora edulis,,,,,,,,
42,passiflora ligularis,passiflora laurifolia,,,,,,,,
43,passiflora quadrangularis,passiflora ligularis,,,,,,,,
44,harpagophytum procumbens,passiflora quadrangularis,,,,,,,,
45,proboscidea spp,harpagophytum procumbens,,,,,,,,
46,sesamum indicum,proboscidea spp,,,,,,,,
47,phytolacca americana,sesamum indicum,,,,,,,,
48,piper cubeba,phytolacca americana,,,,,,,,
49,piper longum,piper cubeba,,,,,,,,
50,piper methysticum,piper longum,,,,,,,,
51,piper nigrum,piper methysticum,,,,,,,,
52,platanus occidentalis,piper nigrum,,,,,,,,
53,platanus orientalis,platanus occidentalis,,,,,,,,
54,plantago afra,platanus orientalis,,,,,,,,
55,polygala senega,plantago afra,,,,,,,,
56,coccoloba uvifera,polygala senega,,,,,,,,
57,fagopyrum esculentum,coccoloba uvifera,,,,,,,,
58,rheum australe,fagopyrum esculentum,,,,,,,,
59,rheum rhabarbarum,rheum australe,,,,,,,,
60,rheum palmatum,rheum rhabarbarum,,,,,,,,
61,rumex crispus,rheum palmatum,,,,,,,,
62,rumex hymenosepalus,rumex crispus,,,,,,,,
63,lewisia rediviva,rumex hymenosepalus,,,,,,,,
64,portulaca oleracea,lewisia rediviva,,,,,,,,
65,grevillea robusta,portulaca oleracea,,,,,,,,
66,macadamia integrifolia,grevillea robusta,,,,,,,,
67,knightia excelsa,macadamia integrifolia,,,,,,,,
68,punica granatum,knightia excelsa,,,,,,,,
69,caulophyllum thalictroides,punica granatum,,,,,,,,
70,hydrastis canadensis,caulophyllum thalictroides,,,,,,,,
71,nigella sativa,hydrastis canadensis,,,,,,,,
72,nigella,nigella sativa,,,,,,,,
73,reseda luteola,reseda luteola,,,,,,,,
74,reseda odorata,reseda odorata,,,,,,,,
75,ceanothus americanus,ceanothus americanus,,,,,,,,
76,rhamnus cathartica,rhamnus cathartica,,,,,,,,
77,rhamnus purshiana,rhamnus purshiana,,,,,,,,
78,zizyphus mauritania,zizyphus mauritania,,,,,,,,
79,agrimonia striata,agrimonia striata,,,,,,,,
80,chrysobalanus icacao,chrysobalanus icacao,,,,,,,,
81,crataegus spp,crataegus spp,,,,,,,,
82,cydonia oblonga,cydonia oblonga,,,,,,,,
83,eriobotrya japonica,eriobotrya japonica,,,,,,,,
84,filipendula ulmaria,filipendula ulmaria,,,,,,,,
85,fragaria spp,fragaria spp,,,,,,,,
86,malus sylvestris,malus sylvestris,,,,,,,,
87,mespilus germanica,mespilus germanica,,,,,,,,
88,prunus africana,prunus africana,,,,,,,,
89,prunus avium,prunus avium,,,,,,,,
90,prunus armeniaca,prunus armeniaca,,,,,,,,
91,prunus domestica,prunus domestica,,,,,,,,
92,prunus dulcis,prunus dulcis,,,,,,,,
93,prunus mahalab,prunus mahalab,,,,,,,,
94,prunus persica,prunus persica,,,,,,,,
95,prunus serotina,prunus serotina,,,,,,,,
96,prunus spinosa,prunus spinosa,,,,,,,,
97,pyrus communis,pyrus communis,,,,,,,,
98,pyrus pyrifolia,pyrus pyrifolia,,,,,,,,
99,quillaja saponaria,quillaja saponaria,,,,,,,,
100,rosa centifolia,rosa centifolia,,,,,,,,
101,rosa damascena,rosa damascena,,,,,,,,
102,rubus chamaemorus,rubus chamaemorus,,,,,,,,
103,rubus idaeus,rubus idaeus,,,,,,,,
104,rubus occidentalis,rubus occidentalis,,,,,,,,
105,rubus ursinus,rubus ursinus,,,,,,,,
106,rubus spp,rubus spp,,,,,,,,
107,sorbus aucuparia,sorbus aucuparia,,,,,,,,
108,cinchona spp,cinchona spp,,,,,,,,
109,coffea arabica,coffea arabica,,,,,,,,
110,gardenia jasminoides,gardenia jasminoides,,,,,,,,
111,genipa americana,genipa americana,,,,,,,,
112,morinda citrifolia,morinda citrifolia,,,,,,,,
113,psychotria ipecacuanha,psychotria ipecacuanha,,,,,,,,
