,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,echinochloa crus-galli,echinochloa,columbus wasa,aster,,,,,,
1,galium aparine,galium,calophyllum inophyllumnoni,aster pilosus,,,,,,
2,bidens spp,bidens,morinda citrifolia3.4,convolvulus arvensis,,,,,,
3,calystegia sepium,calystegia,,poa annua,,,,,,
4,polygonum convolvulus,polygonum,,ranunculus abortivus,,,,,,
5,polygonum aviculare,rubus,,abutilon theophrasti,,,,,,
6,polygonum spp,medicago,,geranium carolinianum,,,,,,
7,rubus allegheniensis,saponaria,,brtomus spp,,,,,,
8,medicago lupulina,acer,,potentilla recta,,,,,,
9,saponaria officinalis,sicyos,,helianthus porteri,,,,,,
10,acer negundo,arctium,,chrysanthemum leucanthemum,,,,,,
11,sicyos angulatus,packera,,taraxacum officinale,,,,,,
12,arctium minus,prunus,,erechtites hieracifolia,,,,,,
13,packera glabella,stellaria,,erigeron annuus,,,,,,
14,prunus serotina,cichorium,,allium spp,,,,,,
15,stellaria media,kummerowia,,solidago canadensis,,,,,,
16,cichorium intybus,xanthium,,solanum carolinense,,,,,,
17,kummerowia spp,digitaria,,lobelia inflata,,,,,,
18,xanthium strumarium,commelina,,datura stramonium,,,,,,
19,digitaria spp,hemerocallis,,sorghum halepense,,,,,,
20,commelina communis,rumex,,asclepias syriaca,,,,,,
21,hemerocallis fulva,cuscuta,,verbascum spp,,,,,,
22,rumex crispus,sambucus,,solanum nigrum,,,,,,
23,rumex acetosella,oenothera,,ligustrum vulgare,,,,,,
24,cuscuta pentagona,cyperus,,portulaca oleracea,,,,,,
25,sambucus canadensis,conyza,,ambrosia spp,,,,,,
26,oenothera biennis,setaria,,rosa multiflora,,,,,,
27,cyperus strigosus,tripsacum,,sassafras albidum,,,,,,
28,conyza canadensis,chenopodium,,prunella vulgaris,,,,,,
29,setaria spp,aegopodium,,eupatorium rugosum,,,,,,
30,tripsacum dactyloides,vitis,,veronica spp,,,,,,
31,chenopodium spp,physalis,,claytonia virginica,,,,,,
32,chenopodium ambrosioides,glechoma,,euphorbia spp,,,,,,
33,aegopodium podagraria,lamium,,rhus glabra,,,,,,
34,vitis vulpina,cynanchum,,iva annua,,,,,,
35,physalis philadelphica,lonicera,,triodanus perfoliata,,,,,,
36,glechoma hederacea,apocynum,,viola sororia,,,,,,
37,lamium amplexicaule,vernonia,,euonymus fortunei,,,,,,
38,cynanchum laeve,duchesnia,,oxalis spp,,,,,,
39,lonicera japonica,menispermum,,alocasia macrorrhiza,,,,,,
40,apocynum cannabinum,ipomaea,,dioscorea bulbifera,,,,,,
41,vernonia gigantea,morus,,dioscorea pentaphylla,,,,,,
42,duchesnia indica,lepidium,,dioscorea alata,,,,,,
43,menispermum canadense,amaranthus,,musa x paradisiaca,,,,,,
44,ipomaea spp,matricaria,,cocos nucifera,,,,,,
45,morus alba,aristolochia,,syzgium malaccense,,,,,,
46,lepidium campestre,plantago,,gardenia taitensis,,,,,,
47,amaranthus spp,toxicodendron,,pandanus tectorius,,,,,,
48,matricaria discoidea,phytolacca,,hibiscus tiliaceus,,,,,,
49,aristolochia tomentosa,lactuca,,broussenetia papyrifera,,,,,,
50,plantago spp,sida,,calophyllum inophyllum,,,,,,
51,toxicodendron radicans,elymus,,morinda citrifolia,,,,,,
52,phytolacca americana,daucus,,piper methysticum,,,,,,
53,lactuca serriola,galinsoga,,sassafras,,,,,,
54,sida spinosa,lolium,,helianthus annuus,,,,,,
55,elymus repens,capsella,,hibiscus,,,,,,
56,daucus carota,sanicula,,cassia,,,,,,
57,galinsoga quadriradiata,sonchus,,,,,,,,
58,lolium perenne,hypericum,,,,,,,,
59,capsella bursa-pastoris,ornithogalum,,,,,,,,
60,sanicula canadensis,melilotus,,,,,,,,
61,sonchus spp,dipsacus,,,,,,,,
62,hypericum perforatum,cirsium,,,,,,,,
63,ornithogalum umbellatum,phleum,,,,,,,,
64,melilotus albus,proboscidea,,,,,,,,
65,melilotus officinalis,parthenocissus,,,,,,,,
66,dipsacus sylvestris,sibara,,,,,,,,
67,cirsium vulgare,draba,,,,,,,,
68,phleum pratense,barbarea,,,,,,,,
69,proboscidea spp,panicum,,,,,,,,
70,parthenocissus quinquefolia,achillea millefolium,,,,,,,,
71,sibara virginica,tacca,,,,,,,,
72,draba verna,colocasia,,,,,,,,
73,barbarea vulgaris,ipomoea,,,,,,,,
74,panicum capillare,saccharum,,,,,,,,
75,achillea millefolium,zingiber,,,,,,,,
76,tacca leontopetaloides,artocarpus,,,,,,,,
77,colocasia esculenta,lagenaria,,,,,,,,
78,ipomoea batatas,cordia,,,,,,,,
79,saccharum officinarum,aleurites,,,,,,,,
80,zingiber zerumbet,thespesia,,,,,,,,
81,artocarpus altilis,schizostachyum,,,,,,,,
82,lagenaria siceraria,cordyline,,,,,,,,
83,cordia subcordata,tephrosia,,,,,,,,
84,cordia,,,,,,,,,
85,aleurites moluccana,,,,,,,,,
86,thespesia populnea,,,,,,,,,
87,schizostachyum glaucifolium,,,,,,,,,
88,cordyline fruticosa,,,,,,,,,
89,tephrosia purpurea,,,,,,,,,
