,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aloe capensis,aloe capensis,ononidis radix,thymus spp,aloe capensis_diseases of the oral cavity,ononidis radix_toothache,,,caryophylli flos_reduce local pain,
1,,,plantaginis radix,thymus,,plantaginis radix_toothache,,,myrrha_strengthen the teeth,
2,,,tormentillae rhizome,thy-mus,,tormentillae rhizome_oral inflammations,,,salviae folium_disinfection of the mouth,
3,,,rubi fruticosi folium,thymus tosevii,,tormentillae rhizome_toothache,,,aetheroleum melaleucae_inflammatory processes,
4,,,solidaginis virgaureae herba,thymus jankae,,solidaginis virgaureae herba_inflammation of the oral mucosa,,,,
5,,,benzoe tinkinensis,thymus longicaulis,,caryophylli flos_toothache,,,,
6,,,symphyti radix,thymus pulegioides,,caryophylli flos_inflammation of the oral mucosa,,,,
7,,,caryophylli flos,thy-mus moesiacus,,verbasci flos_toothache,,,,
8,,,verbasci flos,thymus to-sevii ssp. substriatus,,caricae fructus_ulcers,,,,
9,,,zingiberis rhizome,thymus balcanus,,millefolii herba_toothache,,,,
10,,,caricae fructus,thymus pannonicus,,capsici fructus_inflammation of the mouth and pharynx,,,,
11,,,anisi fructus,t. balcanus,,myrrha_halitosis,,,,
12,,,frangulae cortex,t. jankae,,melissae folium_deposits in the mouth,,,,
13,,,millefolii herba,,,melissae folium_toothache,,,,
14,,,althaeae radix,,,,,,,
15,,,capsici fructus,,,,,,,
16,,,myrrha,,,,,,,
17,,,melissae folium,,,,,,,
18,,,menthae piperitae folium,,,,,,,
19,,,chamomillae flos,,,,,,,
20,,,iridis rhizome,,,,,,,
21,,,basilici herba,,,,,,,
22,,,salviae folium,,,,,,,
23,,,aetheroleum melaleucae,,,,,,,
