,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,rubia tinctorum,rubia tinctorum,,taraxacum offincinale,,,,,,
1,haematoxylon campechianum,haematoxylon campechianum,,uniperus virginiana,,,,,,
2,bixa orellana,bixa orellana,,galium spp,,,,,,
3,crocus sativus,crocus sativus,,bambusa,,,,,,
4,carthamus tinctorius,carthamus tinctorius,,dendrocalamus,,,,,,
5,alnus spp,alnus spp,,phyllostachys,,,,,,
6,juglans nigra,juglans nigra,,luffa aegyptiaca,,,,,,
7,rubus spp,rubus spp,,luffa,,,,,,
8,apocynum cannabinum,apocynum cannabinum,,,,,,,,
9,rhus spp,rhus spp,,,,,,,,
10,vaccinium spp,vaccinium spp,,,,,,,,
11,sambucus canadensis,sambucus canadensis,,,,,,,,
12,indigofera tinctoria,indigofera tinctoria,,,,,,,,
13,delphinium spp,delphinium spp,,,,,,,,
14,rumex spp,rumex spp,,,,,,,,
15,malus spp,malus spp,,,,,,,,
16,berberis vulgaris,berberis vulgaris,,,,,,,,
17,myrica cerifera,myrica cerifera,,,,,,,,
18,beta vulgaris,beta vulgaris,,,,,,,,
19,betula spp,betula spp,,,,,,,,
20,prunus serotina,prunus serotina,,,,,,,,
21,anthemis spp,anthemis spp,,,,,,,,
22,rhamnus spp,rhamnus spp,,,,,,,,
23,xanthium pensylvanicum,xanthium pensylvanicum,,,,,,,,
24,coffea arabica,coffea arabica,,,,,,,,
25,acacia spp,acacia spp,,,,,,,,
26,dahlia spp,dahlia spp,,,,,,,,
27,tsuga canadensis,tsuga canadensis,,,,,,,,
28,carya spp,carya spp,,,,,,,,
29,apocynum cannbinum,apocynum cannbinum,,,,,,,,
30,arbutus menziesii,arbutus menziesii,,,,,,,,
31,acer spp,acer spp,,,,,,,,
32,tagetes spp,tagetes spp,,,,,,,,
33,quercus spp,quercus spp,,,,,,,,
34,pyrus communis,pyrus communis,,,,,,,,
35,prunus americana,prunus americana,,,,,,,,
36,ligustrum vulgare,ligustrum vulgare,,,,,,,,
37,helianthus spp,helianthus spp,,,,,,,,
38,salix spp,salix spp,,,,,,,,
39,arctostaphylos uva-ursi,arctostaphylos uva-ursi,,,,,,,,
40,rhamnus purshiana,rhamnus purshiana,,,,,,,,
41,elymus repens,elymus repens,,,,,,,,
42,equisetum spp,equisetum spp,,,,,,,,
43,rhododendron spp,rhododendron spp,,,,,,,,
44,achillea millefolium,achillea millefolium,,,,,,,,
45,bromus spp,bromus spp,,,,,,,,
46,althaea spp,althaea spp,,,,,,,,
47,iris spp,iris spp,,,,,,,,
48,phoradendron serotinum,phoradendron serotinum,,,,,,,,
49,ipomoea spp,ipomoea spp,,,,,,,,
50,petroselinum crispum,petroselinum crispum,,,,,,,,
51,plantago spp,plantago spp,,,,,,,,
52,ambrosia spp,ambrosia spp,,,,,,,,
53,juniperus virginiana,juniperus virginiana,,,,,,,,
54,spinacia oleracea,spinacia oleracea,,,,,,,,
55,urtica dioica,urtica dioica,,,,,,,,
56,zinnia spp,zinnia spp,,,,,,,,
57,ribes spp,ribes spp,,,,,,,,
58,vitis spp,vitis spp,,,,,,,,
59,galium aparine,galium aparine,,,,,,,,
60,cornus spp,cornus spp,,,,,,,,
61,althaea rosea,althaea rosea,,,,,,,,
62,phytolacca americana,phytolacca americana,,,,,,,,
63,papaver spp,papaver spp,,,,,,,,
64,hypericum spp,hypericum spp,,,,,,,,
65,aster spp,aster spp,,,,,,,,
66,sanguinaria canadensis,sanguinaria canadensis,,,,,,,,
67,triticum aestivum,triticum aestivum,,,,,,,,
68,cytisus scoparius,cytisus scoparius,,,,,,,,
69,andropogon virginicus,andropogon virginicus,,,,,,,,
70,daucus carota,daucus carota,,,,,,,,
71,nepeta cataria,nepeta cataria,,,,,,,,
72,chrysanthemum spp,chrysanthemum spp,,,,,,,,
73,taraxacum officinale,taraxacum officinale,,,,,,,,
74,cuscuta spp,cuscuta spp,,,,,,,,
75,solidago spp,solidago spp,,,,,,,,
76,aesculus spp,aesculus spp,,,,,,,,
77,convallaria majalis,convallaria majalis,,,,,,,,
78,verbascum thapsus,verbascum thapsus,,,,,,,,
79,allium cepa,allium cepa,,,,,,,,
80,maclura pomifera,maclura pomifera,,,,,,,,
81,prunus persica,prunus persica,,,,,,,,
82,gnaphalium spp,gnaphalium spp,,,,,,,,
83,picea spp,picea spp,,,,,,,,
84,liriodendron tulipifera,liriodendron tulipifera,,,,,,,,
85,lycopersicon spp,lycopersicon spp,,,,,,,,
86,crescentia cejute,crescentia cejute,,,,,,,,
87,benincasa hispida,benincasa hispida,,,,,,,,
88,momordica charantia,momordica charantia,,,,,,,,
89,lagenaria siceraria,lagenaria siceraria,,,,,,,,
90,cucurbita,cucurbita foetidissima,,,,,,,,
91,cucurbita foetidissima,trichosanthes kirilowii,,,,,,,,
92,trichosanthes kirilowii,trichosanthes cucumerina,,,,,,,,
93,trichosanthes cucumerina,cucurbita ficifolia,,,,,,,,
94,cucurbita ficifolia,cucumis anguria,,,,,,,,
95,cucumis anguria,cucumis metuliferus,,,,,,,,
96,cucumis metuliferus,coccinia grandis,,,,,,,,
97,coccinia grandis,cucurbita pepo,,,,,,,,
98,cucurbita pepo,trichosanthes dioica,,,,,,,,
99,trichosanthes dioica,cucurbita mixta,,,,,,,,
100,cucurbita mixta,momordica dioica,,,,,,,,
101,momordica dioica,momordica cochinchinensis,,,,,,,,
102,momordica cochinchinensis,cucumis dipsaceus,,,,,,,,
103,cucumis dipsaceus,cucurbita maxima,,,,,,,,
104,cucurbita maxima,,,,,,,,,
