,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,veronica,veronica officinalis l,,v. thymoidesp.h.davis subsp. pseudocinerea m.a.fisch,veronica officinalis l_stomach ulcers,veronica officinalis l_cardiovascular system disorders,veronica_respiratory affections,veronica officinalis l_diuretic,veronica thymoides p.h.davis subsp. pseudocinerea m.a.fisch_cytostatic,v. anagallis-aquatica_cytostatic
1,v. officinalis,veronica chamaedrys l,,v. bellidioidesl,veronica officinalis l_rheumatism,veronica officinalis l_nervous system disorders,veronica officinalis_tonsillitisi,veronica officinalis l_antiscorbutic,veronica thymoides p.h.davis subsp. pseudocinerea m.a.fisch_cytotoxic,v. thymoidesp.h.davis subsp. pseudocinerea m.a.fisch_cytostatic
2,veronica officinalis,veronica anagallis-aquatica l,,veronicaofficinalis,veronica officinalis l_respiratory ailments,,veronica officinalis_wounds,veronica officinalis l_wound healing,veronica cymbalaria bodard_radical scavenging,veronica officinalis_respiratory tract
3,veronica officinalis l,veronica persica poir,,veronica l,veronica officinalis l_inflammatory conditions,,veronica officinalis_anemia,veronica officinalis l_expectorant,veronica hederifolia l_radical scavenging,veronica officinalis_nervous system
4,veronica chamaedrys,veronica thymoides p.h.davis subsp. pseudocinerea m.a.fisch,,,veronica officinalis l_metabolism system disorders,,veronica officinalis_coughs,veronica officinalis l_anti-inflammatory,veronica pectinata l. var. glandulosa_radical scavenging,veronica officinalis_hypocholesterolemic effect
5,v. chamaedrys l,veronica cymbalaria bodard,,,veronica anagallis-aquatica l_rheumatic pain,,veronica officinalis_cough,veronica persica poir_cytostatic,veronica polita fr_radical scavenging,veronica officinalis_hepatoprotective activity
6,v. chamaedrys,veronica hederifolia l,,,veronica anagallis-aquatica l_hernia,,veronica officinalis_skin diseases,veronica persica poir_cytotoxic,veronica bellidioides l_antioxidant,veronica officinalis_hypolipemic
7,veronica anagallis-aquatica l,veronica pectinata l. var. glandulosa,,,veronica anagallis-aquatica l_abdominal pain,,veronica officinalis_bronchitis,veronica cymbalaria bodard_anti-inflammatory,,veronica officinalis_antitussive
8,v. anagallis-aquatica,veronica polita fr,,,veronica anagallis-aquatica l_influenza,,veronica officinalis_kidney diseases,veronica cymbalaria bodard_cytotoxic,,veronica officinalis_metabolism
9,v. persica poir,veronica bellidioides l,,,veronica anagallis-aquatica l_laryngopharyngitis,,veronica officinalis_pharyngitis,veronica hederifolia l_anti-inflammatory,,veronica officinalis_cardiovascular system
10,v. persica,veronica kellereri degen & urum,,,veronica anagallis-aquatica l_hemoptysis,,veronica officinalis_lung diseases,veronica hederifolia l_cytotoxic,,veronica officinalis_antiulcerous
11,v. cymbalaria bodard,veronica vindobonensis (m.a.fisch.) m.a.fisch,,,,,veronica officinalis_catarrh,veronica pectinata l. var. glandulosa_anti-inflammatory,,veronica officinalis_cytotoxic
12,v. hederifolia l,veronica beccabunga l,,,,,veronica officinalis_rheumatic complaints,veronica pectinata l. var. glandulosa_cytotoxic,,v. cymbalaria bodard_radicalscavenging
13,v. pectinata l. var. glandulosa,veronica rhodopea degen ex stoj. & stef,,,,,veronica officinalis_asthma,veronica polita fr_anti-inflammatory,,v. hederifolia l_radicalscavenging
14,v. polita fr,veronica austriaca l,,,,,,veronica polita fr_cytotoxic,,v. pectinata l. var. glandulosa_radicalscavenging
15,v. kellereri degen & urum,,,,,,,veronica kellereri degen & urum_antioxidant,,v. persica_radicalscavenging
16,v. vindobonensis (m.a.fisch. )m.a.fisch,,,,,,,veronica vindobonensis (m.a.fisch.) m.a.fisch_antioxidant,,v. persica_anti-inflammatory
17,v. beccabunga l,,,,,,,veronica beccabunga l_antioxidant,,v. polita fr_radicalscavenging
18,v. rhodopea degen ex stoj.& stef,,,,,,,veronica rhodopea degen ex stoj. & stef_antioxidant,,v. bellidioidesl_antioxidant
19,v. austriaca l,,,,,,,veronica austriaca l_antioxidant,,
