,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,achillea moschata wulfen,achillea moschata wulfen,,origanum dictamnus,achillea moschata wulfen_intestinal swelling in bovine,malva sylvestris l_acne reactions,,achillea moschata wulfen_digestive,,malva sylvestris l_acne reactions
1,malva sylvestris l,malva sylvestris l,,candida,achillea moschata wulfen_ulcers in the lower limbs,achillea millefolium l_wounds on bovine paws,,achillea moschata wulfen_anti-inflammatory,,origanum dictamnus_relaxing effect on rabbit intestine
2,thymus pulegioides l,thymus pulegioides l,,origanum dictamnus l,achillea moschata wulfen_gynaecological infections caused by candida spp,,,achillea moschata wulfen_hypotensive,,
3,achillea millefolium l,achillea millefolium l,,,malva sylvestris l_allergies,,,achillea moschata wulfen_analgesic,,
4,mentha spicata l,mentha spicata l,,,thymus pulegioides l_cold,,,malva sylvestris l_emollient,,
5,matricaria chamomilla l,matricaria chamomilla l,,,thymus pulegioides l_sore throat,,,malva sylvestris l_purifying,,
6,tilia tomentosa moench,tilia tomentosa moench,,,achillea millefolium l_menopause symptoms,,,malva sylvestris l_soothing baths,,
7,cucurbita pepo l,cucurbita pepo l,,,mentha spicata l_diarrhoea,,,malva sylvestris l_relaxing,,
8,viola tricolor l,viola tricolor l,,,matricaria chamomilla l_skin infections,,,thymus pulegioides l_expectorant,,
9,triticum aestivum l,triticum aestivum l,,,matricaria chamomilla l_colic,,,achillea millefolium l_disinfectant,,
10,anethum graveolens l,anethum graveolens l,,,tilia tomentosa moench_agitation,,,,,
11,chelidonium majus l,chelidonium majus l,,,tilia tomentosa moench_acute respiratory diseases,,,,,
12,,,,,tilia tomentosa moench_anxiety,,,,,
13,,,,,cucurbita pepo l_intestinal worms,,,,,
14,,,,,viola tricolor l_hives,,,,,
15,,,,,triticum aestivum l_dermatitis,,,,,
16,,,,,anethum graveolens l_colics,,,,,
17,,,,,chelidonium majus l_acute hepatitis,,,,,
18,,,,,chelidonium majus l_skin verruca,,,,,
