,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,philodendron spp,philodendron spp,,acoruscalamus,,,,,,
1,philodendron,adansonia digitata,,alocasia spp,,,,,,
2,adansonia digitata,tanacetum vulgare,,alocasia,,,,,,
3,tanacetum vulgare,ecballium elaterium,,amorphophallus spp,,,,,,
4,ecballium elaterium,lagenaria siceraria,,colocasia esculenta,,,,,,
5,lagenaria siceraria,croton spp,,monstera deliciosa,,,,,,
6,croton spp,jatropha spp,,xanthosomasagittifolium,,,,,,
7,jatropha spp,sapium spp,,bombax,,,,,,
8,sapium spp,hyssopus officinalis,,bombax ceiba,,,,,,
9,hyssopus officinalis,monarda spp,,ceiba spp,,,,,,
10,monarda spp,rosmarinus officinalis,,chorisia spp,,,,,,
11,rosmarinus officinalis,stachys spp,,durio zibethinus,,,,,,
12,stachys spp,mucuna spp,,ochroma pyramidale,,,,,,
13,mucuna spp,pongamia pinnata,,atriplex spp,,,,,,
14,pongamia pinnata,tephrosia spp,,beta vulgaris,,,,,,
15,tephrosiaspp,aloe vera,,chenopodium quinoa,,,,,,
16,tephrosia,dracaena spp,,kochia scoparia,,,,,,
17,aloe vera,scilla spp,,spinacia oleracea,,,,,,
18,aloe,abutilon spp,,arctium lappa,,,,,,
19,dracaena spp,hibiscus spp,,artemisia spp,,,,,,
20,scilla spp,malva spp,,carthamus tinctorius,,,,,,
21,abutilon spp,sida spp,,chrysanthemum spp,,,,,,
22,hibiscus spp,,,chrysanthemum,,,,,,
23,malva spp,,,cichorium spp,,,,,,
24,sida spp,,,cynara spp,,,,,,
25,,,,helianthus spp,,,,,,
26,,,,lactuca sativa,,,,,,
27,,,,parthenium argentatum,,,,,,
28,,,,scorzonera hispanica,,,,,,
29,,,,tragopogon porrifolius,,,,,,
30,,,,armoracia rusticana,,,,,,
31,,,,brassica spp,,,,,,
32,,,,camelina sativa,,,,,,
33,,,,crambe spp,,,,,,
34,,,,isatis tinctoria,,,,,,
35,,,,nasturtium officinale,,,,,,
36,,,,raphanus sativus,,,,,,
37,,,,benincasa hispida,,,,,,
38,,,,citrullus spp,,,,,,
39,,,,cucumis spp,,,,,,
40,,,,cucurbita spp,,,,,,
41,,,,luffa aegyptiaca,,,,,,
42,,,,sechium edule,,,,,,
43,,,,trichosanthes spp,,,,,,
44,,,,aleurites spp,,,,,,
45,,,,cnidoscolus spp,,,,,,
46,,,,hevea spp,,,,,,
47,,,,manihot spp,,,,,,
48,,,,phyllanthus acidus,,,,,,
49,,,,ricinodendron spp,,,,,,
50,,,,ricinus communis,,,,,,
51,,,,castanea spp,,,,,,
52,,,,chrysolepis spp,,,,,,
53,,,,fagusspp,,,,,,
54,,,,nothofagus spp,,,,,,
55,,,,quercus spp,,,,,,
56,,,,agrostis spp,,,,,,
57,,,,arundinaria spp,,,,,,
58,,,,arundo donax,,,,,,
59,,,,avena spp,,,,,,
60,,,,bambusa spp,,,,,,
61,,,,bromus spp,,,,,,
62,,,,coix lacryma-jobi,,,,,,
63,,,,cymbopogon spp,,,,,,
64,,,,dactylisglomerata,,,,,,
65,,,,dendrocalamusspp,,,,,,
66,,,,echinochloaspp,,,,,,
67,,,,eleusinecoracana,,,,,,
68,,,,hordeum spp,,,,,,
69,,,,oryza sativa,,,,,,
70,,,,panicum miliaceum,,,,,,
71,,,,pennisetumglaucum,,,,,,
72,,,,phleum pratense,,,,,,
73,,,,phyllostachys spp,,,,,,
74,,,,saccharum officinarum,,,,,,
75,,,,secale spp,,,,,,
76,,,,setaria spp,,,,,,
77,,,,sorghumbicolor,,,,,,
78,,,,triticum spp,,,,,,
79,,,,chrysopogonzizanioides,,,,,,
80,,,,zeamays,,,,,,
81,,,,zizaniapalustris,,,,,,
82,,,,hyptis suaveolens,,,,,,
83,,,,lavandula spp,,,,,,
84,,,,majorana hortensis,,,,,,
85,,,,marrubium vulgare,,,,,,
86,,,,melissa officinalis,,,,,,
87,,,,mentha spp,,,,,,
88,,,,nepetacataria,,,,,,
89,,,,ocimum basilicum,,,,,,
90,,,,origanum spp,,,,,,
91,,,,perilla frutescens,,,,,,
92,,,,salvia officinalis,,,,,,
93,,,,saturejaspp,,,,,,
94,,,,thymus vulgaris,,,,,,
95,,,,cinnamomum spp,,,,,,
96,,,,laurus nobilis,,,,,,
97,,,,lindera benzoin,,,,,,
98,,,,persea americana,,,,,,
99,,,,sassafras albidum,,,,,,
100,,,,umbellularia californica,,,,,,
