,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,glycine max,glycine max,,olea europea,,,,,,
1,cocos nucifera,cocos nucifera,,sesamum indicum,,,,,,
2,elaeisguineensis,elaeis guineensis,,helianthus annuus,,,,,,
3,elaeis guineensis,elaeis oleifera,,flacourtia,,,,,,
4,elaeis oleifera,brassica spp,,t.heterophylla,,,,,,
5,brassica spp,limnanthes spp,,,,,,,,
6,limnanthes spp,ricinus communis,,,,,,,,
7,ricinus communis,olea europaea,,,,,,,,
8,olea europaea,linum usitatissimum,,,,,,,,
9,linum usitatissimum,carthamus tinctorius,,,,,,,,
10,carthamus tinctorius,arachis hypogaea,,,,,,,,
11,arachis hypogaea,zea mays,,,,,,,,
12,zea mays,gossypium spp,,,,,,,,
13,gossypium spp,orbignya phalerata,,,,,,,,
14,orbignya phalerata,moringa pterygosperma,,,,,,,,
15,moringa pterygosperma,bertholletia excelsa,,,,,,,,
16,bertholletia excelsa,cucurbita foetidissima,,,,,,,,
17,cucurbita foetidissima,melaleuca leucadendron,,,,,,,,
18,melaleuca leucadendron,aleurites moluccana,,,,,,,,
19,aleurites moluccana,brassica napus,,,,,,,,
20,brassica napus,b. campestris,,,,,,,,
21,b. campestris,carapa guianensis,,,,,,,,
22,carapa guianensis,anacardium occidentale,,,,,,,,
23,anacardium occidentale,hydnocarpus kurzii,,,,,,,,
24,hydnocarpus kurzii,aleurites fordii,,,,,,,,
25,aleurites fordii,theobroma cacao,,,,,,,,
26,theobroma cacao,orbignya cohune,,,,,,,,
27,orbignya cohune,croton tiglium,,,,,,,,
28,croton tiglium,dipterocarpus tuberculatus,,,,,,,,
29,dipterocarpus tuberculatus,oncoba echinata,,,,,,,,
30,oncoba echinata,dipterocarpus spp,,,,,,,,
31,dipterocarpus spp,cannabis sativa,,,,,,,,
32,cannabis sativa,shorea macrophylla,,,,,,,,
33,shorea macrophylla,simmondsia chinensis,,,,,,,,
34,simmondsia chinensis,ceiba pentandra,,,,,,,,
35,ceiba pentandra,syagrus coronata,,,,,,,,
36,syagrus coronata,schleichera oleosa,,,,,,,,
37,schleichera oleosa,astrocaryum murumuru,,,,,,,,
38,astrocaryum murumuru,sinapis spp,,,,,,,,
39,sinapis spp,guizotia abyssinica,,,,,,,,
40,guizotia abyssinica,licania rigida,,,,,,,,
41,licania rigida,prunus persica,,,,,,,,
42,prunus persica,perilla frutescens,,,,,,,,
43,perilla frutescens,pistacia vera,,,,,,,,
44,pistacia vera,papaver somniferum,,,,,,,,
45,papaver somniferum,juglans regia,,,,,,,,
46,juglans regia,castanea dentata,,,,,,,,
47,castanea dentata,rumex hymeno-sepalus,,,,,,,,
48,rumex hymeno-sepalus,rhus coriaria,,,,,,,,
49,rhus coriaria,tsuga canadensis,,,,,,,,
50,tsuga canadensis,schinopsis lorentzii,,,,,,,,
51,schinopsis lorentzii,rhizophora mangle,,,,,,,,
52,rhizophora mangle,acacia spp,,,,,,,,
53,acacia spp,uncaria gambir,,,,,,,,
54,uncaria gambir,isatis tinctoria,,,,,,,,
55,isatis tinctoria,indigofera tinctoria,,,,,,,,
56,indigofera tinctoria,,,,,,,,,
