,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,gossypium,gossypium arboreum,,agave letonae,,,,,,
1,gossypium arboreum,gossypium herbaceum,,aloe yucca,,,,,,
2,g. herbaceum,gossypium barbadense,,waste,,,,,,
3,gossypium barbadense,gossypium hirsutum,,,,,,,,
4,g. barbadense,gossypium longicalyx,,,,,,,,
5,g.hirsutum,gossypium caicoense,,,,,,,,
6,gossypium hirsutum,gossypium tomentosum,,,,,,,,
7,g. hirsutum,agave sisalina,,,,,,,,
8,g. longicalyx,agave cantala,,,,,,,,
9,g. caicoense,agave fourcroydes,,,,,,,,
10,g. tomentosum,agave lecheguilla,,,,,,,,
11,agave,agave funkiana,,,,,,,,
12,agave sisalina,agave letona,,,,,,,,
13,agave cantala,agave lurida,,,,,,,,
14,agave fourcroydes,furcraea cabuya,,,,,,,,
15,agave lecheguilla,furcraea hexapetala,,,,,,,,
16,agave funkiana,furcraea foetida,,,,,,,,
17,agave lurida,furcraea macrophylla,,,,,,,,
18,furcraea cabuya,samuela carnerosana,,,,,,,,
19,furcraea hexapetala,yucca filamentosa,,,,,,,,
20,furcraea foetida,yucca aloifolia,,,,,,,,
21,furcraea macrophylla,yucca whipplei,,,,,,,,
22,samuela carnerosana,yucca brevifolia,,,,,,,,
23,yucca filamentosa,yucca schidigera,,,,,,,,
24,yucca,yucca glauca,,,,,,,,
25,yucca aloifolia,yucca treculeana,,,,,,,,
26,yucca whipplei,musa textilis,,,,,,,,
27,yucca brevifolia,broussonetia papyrifera,,,,,,,,
28,yucca schidigera,ceiba pentandra,,,,,,,,
29,yucca glauca,boehmeria nivea,,,,,,,,
30,yucca treculeana,corchorus capsularis,,,,,,,,
31,musa textilis,corchorus olitorius,,,,,,,,
32,broussonetia papyrifera,hibiscus cannabinus,,,,,,,,
33,ceiba pentandra,,,,,,,,,
34,boehmeria nivea,,,,,,,,,
35,corchorus capsularis,,,,,,,,,
36,c. olitorius,,,,,,,,,
37,hibiscus cannabinus,,,,,,,,,
38,hibiscus,,,,,,,,,
