,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,hypericum perforatum,hypericum perforatum l,allium sativum l,cercis siliquastruml,ecballium elaterium rich_jaundice,paliurus aculeatus l_diarrhea,cercis siliquastruml_respiratory system disorders,paliurus aculeatus l_antidiarrheal,hedera helix_expectorant,hedera helix_antibacterial
1,salvia officinalis l,salvia officinalis l,teucrium polium l,juncus acutusl,alopecurus myosuroides huds_urinary apparatus diseases,cercis siliquastrum l_respiratory system disorders,ecballium elaterium rich_liverdiseases,,,
2,cichorium intybus l,cichorium intybus l,trifolium pratense l,solanum nigruml,physalis alkekengi l_skin diseases,ecballium elaterium rich_liver diseases,juncus acutusl_urinary apparatus diseases,,,
3,origanum vulgare l,origanum vulgare l,cercis siliquastrum l,crataegus spp,trigonella corniculata l_skin diseases,juncus acutus l_urinary apparatus diseases,solanum nigruml_skin diseases,,,
4,juniperus communis l,juniperus communis l,juncus acutus l,teu-crium polium l,,solanum nigrum l_skin diseases,,,,
5,laurus nobilis l,laurus nobilis l,solanum nigrum l,allium sativuml,,hedera helix_bronchial secretions,,,,
6,ulmus campestris l,ulmus campestris l,,trifoliumpratense l,,,,,,
7,paliurus aculeatus l,paliurus aculeatus l,,hypericumperforatum l,,,,,,
8,ecballium elaterium rich,ecballium elaterium rich,,hederahelix,,,,,,
9,alopecurus myosuroides huds,alopecurus myosuroides huds,,gym-nospermum altaicum,,,,,,
10,physalis alkekengi l,physalis alkekengi l,,gymnospermum altaicum subs.scipetarum,,,,,,
11,trigonella corniculata l,trigonella corniculata l,,g. scipetarum,,,,,,
12,hedera helix,hedera helix,,hypericum per-foratum,,,,,,
13,hedera,gymnospermium altaicum,,,,,,,,
14,gymnospermium altaicum subsp.scipetarum,,,,,,,,,
15,gymnospermium,,,,,,,,,
16,gymnospermium altaicum,,,,,,,,,
