,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,thymusserpylluml,thymus serpyllum l,,,,,schisandra chinensis(turcz.) bail_exhaustion,thymus serpyllum l_expectorant,viburnum opulus l_diaphoretic,viburnumopulusl_hemostatic
1,tiliacordatamill,tilia cordata mill,,,,,,tilia cordata mill_diaphoretic (sudorific,viburnum opulus l_anti-inflammatory,schisandra chinensis(turcz.) bail_night vision
2,t.platyphyllosscop,tilia platyphyllos scop,,,,,,tilia platyphyllos scop_diaphoretic (sudorific,viburnum opulus l_haemostatic,"schisandra chinensis(turcz.) bail_reduce hunger, thirst"
3,tussilagofarfaral,tussilago farfara l,,,,,,tussilago farfara l_expectorant,,
4,urticadioical,urtica dioica l,,,,,,urtica dioica l_haemostatic,,
5,urtica dioical,vaccinium myrtillus l,,,,,,vaccinium myrtillus l_astringent,,
6,vacciniummyrtillusl,vaccinium vitis-idaea l,,,,,,vaccinium vitis-idaea l_diuretic,,
7,vaccinium myrtillus l,valeriana officinalis l,,,,,,valeriana officinalis l_sedative,,
8,vacciniumvitis-idaeal,viburnum opulus l,,,,,,viola tricolor l_expectorant,,
9,valerianaofficinalisl,viola tricolor l,,,,,,viola arvensis murray_expectorant,,
10,viburnumopulusl,viola arvensis murray,,,,,,aralia elata (miq.) seem_tonic,,
11,viburnum opulus l,capsella bursa-pastoris (l.) medik,,,,,,schisandra chinensis (turcz.) bail_tonic,,
12,violatricolorl,cyanus segetum hill,,,,,,,,
13,v.arvensismurray,centaurea cyanus l,,,,,,,,
14,capsella bursa-pastoris (l.) medik,plantago major l,,,,,,,,
15,cyanus segetum hill,aralia elata (miq.) seem,,,,,,,,
16,centaurea cyanus l,crataegus spp,,,,,,,,
17,plantago major l,rosa spp,,,,,,,,
18,aralia elata (miq.)seem,prunus padus l,,,,,,,,
19,aralia,sorbus aucuparia l,,,,,,,,
20,crataegusspp,schisandra chinensis (turcz.) bail,,,,,,,,
21,rosa spp,achillea millefolium l,,,,,,,,
22,prunus padus l,tanacetum vulgare l,,,,,,,,
23,sorbus aucuparia l,origanum vulgare l,,,,,,,,
24,schisandra chinensis(turcz.) bail,betula pendula roth,,,,,,,,
25,achillea millefolium l,betula pubescens ehrh,,,,,,,,
26,tanacetum vulgarel,camellia sinensis (l.) kuntze,,,,,,,,
27,origanum vulgare l,,,,,,,,,
28,betula pendula roth,,,,,,,,,
29,b. pubescens ehrh,,,,,,,,,
30,camelliasinensis (l.) kuntze,,,,,,,,,
