,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,s. lucida,scrophularia lucida,materia medica,scrophularianodosa,,,scrophularia oxysepala_breast cancer,,,scrophularianodosa_wound healing
1,scrophularia lucida,scrophularia oxysepala boiss,,salviaofficinalis,,,achillea_bleeding disorders,,,salviaofficinalis_antioxidative
2,scrophularia,scrophularia ningpoensis hemsley,,,,,achillea_wounds,,,s. lucida_anti-intravasative
3,scrophularia oxysepala,scrophularia oxysepalain,,,,,achillea_bruises,,,achillea_astringent
4,scrophularia oxysepala boiss,scrophularia canina l,,,,,,,,
5,scrophularia ningpoensis hemsley,scrophularia dentataroyle ex benth,,,,,,,,
6,scrophularia canina l,scrophularia,,,,,,,,
7,scrophularia dentataroyle ex benth,s. lucida,,,,,,,,
8,achillea,achillea,,,,,,,,
9,achillea sp,achillea sp,,,,,,,,
10,a. millefolium,a. millefolium,,,,,,,,
11,cynara,cynara,,,,,,,,
12,apium,apium,,,,,,,,
13,allium,allium,,,,,,,,
14,petroselinum,petroselinum,,,,,,,,
15,punica,punica,,,,,,,,
16,thymus,thymus,,,,,,,,
17,solidago,solidago,,,,,,,,
18,chamaemelum,chamaemelum,,,,,,,,
19,viola,viola,,,,,,,,
20,vitis,vitis,,,,,,,,
