,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,croton tiglium,croton,chaulmoogra tree,calophyllum inophyllum,,,calophyllum inophyllum_neuralgia,,,aesculus hippocastanum_cardiovascular
1,croton,gomortega keule,geranium family)pelargonium,aesculus hippocastanum,,,calophyllum inophyllum_skin disease,,,cassia fistula_laxative
2,gomortega keule,sorghum,citronella,diospyros kaki,,,,,,
3,sorghum bicolor,galbulimima belgraveana,manna grass,diospyros marmorata,,,,,,
4,galbulimima belgraveana,coleus psychoactive,uva grass,diospyros mollis,,,,,,
5,coleus,cassia,triticosecale spp,diospyros virginiana,,,,,,
6,cassia fistula,sassafras,triticale,fraxinus quadrangulata,,,,,,
7,cassia,afzelia,california buckeye,elaeagnus angustifolia,,,,,,
8,cassia angustifolia,astragalus root,california laurel,elaeagnus pungens,,,,,,
9,cassia occidentalis,,cajan pea,shepherdia argentea,,,,,,
10,sassafras albidum,,,elaeocarpus grandis,,,,,,
11,afzelia spp,,,arbutus menziesii,,,,,,
12,afzelia,,,arbutus unedo,,,,,,
13,astragalus,,,arctostaphylos uva-ursi,,,,,,
14,,,,erica arborea,,,,,,
15,,,,gaultheria hispida,,,,,,
16,,,,gaultheria procumbens,,,,,,
17,,,,gaylussacia baccata,,,,,,
18,,,,kalmia latifolia,,,,,,
19,,,,ledum glandulosum,,,,,,
20,,,,vaccinium macrocarpon,,,,,,
21,,,,vaccinium myrtillus,,,,,,
22,,,,vaccinium spp,,,,,,
23,,,,erythroxylum coca,,,,,,
24,,,,erythroxylum novogranatense,,,,,,
25,,,,aleurites fordii,,,,,,
26,,,,aleurites moluccana,,,,,,
27,,,,antidesma bunius,,,,,,
28,,,,cnidoscolus aconitifolius,,,,,,
29,,,,cnidoscolus chayamansa,,,,,,
30,,,,cnidoscolus elasticus,,,,,,
31,,,,cryptostegia madagascariensis,,,,,,
32,,,,euphorbia antisyphilitica,,,,,,
33,,,,euphorbia intisy,,,,,,
34,,,,hevea brasiliensis,,,,,,
35,,,,hippomane mancinella,,,,,,
36,,,,hura crepitans,,,,,,
37,,,,jatropha spp,,,,,,
38,,,,manihot esculenta,,,,,,
39,,,,manihot glaziovii,,,,,,
40,,,,micrandra spp,,,,,,
41,,,,phyllanthus acidus,,,,,,
42,,,,ricinodendron rautanenii,,,,,,
