,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,gaultheria procumbens,gaultheria procumbens,ptychosperma spp,eucalyptus,pausinystalia yohimbe_erectile dysfunction,gaultheria procumbens_arthritis,gaultheria procumbens_corns,gaultheria procumbens_pain-reliever,,hamamelis virginiana_eye wash
1,hamamelis virginiana,hamamelis virginiana,,eucalyptus globulus,,,gaultheria procumbens_inflammation,gaultheria procumbens_reduce joint/muscle inflammation,,dioscorea villosa_breast enlargement
2,salix alba,salix alba,,petroselinum crispum,,,hamamelis virginiana_bruises,hamamelis virginiana_reduce blood flow,,dioscorea villosa_birth control
3,dioscorea villosa,dioscorea villosa,,pimpanella anisum,,,dioscorea villosa_diverticulitis,salix alba_pain-killer,,echinacea_breast feeding (lactation
4,pausinystalia yohimbe,pausinystalia yohimbe,,coriandrum sativum,,,pausinystalia yohimbe_dry mouth,,,echinacea spp_breast feeding (lactation
5,echinacea,echinacea spp,,monarda fistulosa,,,echinacea_aging,,,allium sativum_breast feeding (lactation
6,echinacea spp,oenothera biennis,,salvia miltiorrhiza,,,echinacea_cuts,,,vitex agnus-castus_reduction in menstrual flow
7,oenothera biennis,matricaria recutita,,salvia officinais,,,echinacea_bursitis,,,vitex agnus-castus_breast feeding (lactation
8,matricaria recutita,ginkgo biloba,,equisetum spp,,,echinacea_bladder infections,,,cimifuga racemosa_reduction in menstrual flow
9,ginkgo,allium sativum,,carthamus tinctorius,,,echinacea_earache,,,caulophyllum thalictroides_reduction in menstrual flow
10,ginkgo biloba,panax spp,,sesamum indicum,,,echinacea_dry mouth,,,daucus carota_reduction in menstrual flow
11,allium sativum,centella asiatica,,vaccinium spp,,,echinacea_abscesses,,,apium graveolens_reduction in menstrual flow
12,panax spp,equisetum arvense,,vaccinium macrocarpon,,,echinacea_flu,,,anethum graveolens_reduction in menstrual flow
13,centella asiatica,silybum marianum,,arctostaphylos uva-ursi,,,echinacea_scrapes,,,althaea officinalis_reduction in menstrual flow
14,equisetum arvense,mentha piperita,,betula spp,,,echinacea_cold sores,,,curcuma longa_reduction in menstrual flow
15,silybum marianum,portulaca oleracea,,agathosoma betulina,,,echinacea_colds,,,pimpinella anisum_breast feeding (lactation
16,mentha piperita,thymus vulgaris,,taraxacum officinale,,,echinacea_tendinitis,,,foeniculum vulgare_breast feeding (lactation
17,portulaca oleracea,salix spp,,cuminum cyminum,,,echinacea_athlete's foot,,,petroselinum crispum_breast feeding (lactation
18,thymus vulgaris,allium cepa,,trigonella foenum-graecum,,,echinacea_burns,,,serenoa repens_breast enlargement
19,salix spp,urtica dioica,,arachis hypogaea,,,echinacea_genital herpes,,,sesamum indicum_breast feeding (lactation
20,allium cepa,tanacetum parthenium,,medicago sativa,,,echinacea spp_aging,,,taraxacum officinale_breast feeding (lactation
21,urtica dioica,armoracia rusticana,,jasminum sambac,,,echinacea spp_cuts,,,cuminum cyminum_breast enlargement
