,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,banisteriopsis caapi,banisteriopsis caapi,banisteriopsis inebrians,b.inebrians,,banisteriopsis caapi_nausea,banisteriopsis caapi_pain,claviceps purpurea_vasoconstrictor,banisteriopsis caapi_anti-inflammatory,claviceps purpurea_psychoactive
1,rivea corymbosa,rivea corymbosa,banisteriopsis rusbyana,b.rusbyana,,banisteriopsis caapi_diarrhea,b.inebrians_pain,penicillium chrysogenum_antibiotic,banisteriopsis caapi_antibiotic,psilocybe spp_psychoactive
2,rivea,turbina corymbosa,,psilocybe spp,,banisteriopsis caapi_vomiting,b.rusbyana_pain,penicillium notatum_antibiotic,banisteriopsis inebrians_anti-inflammatory,amanita muscaria_psychoactive
3,turbina corymbosa,ipomoea violacea,,amanita muscaria,,banisteriopsis inebrians_nausea,,streptomyces spp_antibiotics,banisteriopsis inebrians_antibiotic,conocybe spp_psychoactive
4,ipomoea violacea,datura inoxia,,conocybe spp,,banisteriopsis inebrians_diarrhea,,,banisteriopsis rusbyana_anti-inflammatory,lycoperdon marginatum_psychoactive
5,datura inoxia,claviceps purpurea,,lycoperdon marginatum,,banisteriopsis inebrians_vomiting,,,banisteriopsis rusbyana_antibiotic,lycoperdon mixtecorum_psychoactive
6,claviceps purpurea,penicillium chrysogenum,,lycoperdon mixtecorum,,banisteriopsis rusbyana_nausea,,,rivea corymbosa_analgesic,
7,penicillium chrysogenum,penicillium notatum,,agaricus bisporus,,banisteriopsis rusbyana_diarrhea,,,turbina corymbosa_analgesic,
8,penicillium notatum,streptomyces spp,,agaricus campestris,,banisteriopsis rusbyana_vomiting,,,ipomoea violacea_analgesic,
9,streptomyces spp,,,agrobacterium tumifaciens,,rivea corymbosa_pain,,,,
10,,,,aspergillus flavus,,turbina corymbosa_pain,,,,
11,,,,spergillus oryzae,,ipomoea violacea_pain,,,,
12,,,,auricularia auricula-judae,,claviceps purpurea_yeast infections,,,,
13,,,,boletus spp,,claviceps purpurea_thrush,,,,
14,,,,botrytis cinerea,,,,,,
15,,,,candida albicans,,,,,,
16,,,,cantharellus cibarius,,,,,,
17,,,,cortinellus edodes,,,,,,
18,,,,cryphonectaria parasitica,,,,,,
19,,,,drechslera oryzeae,,,,,,
20,,,,flammulina velutipes,,,,,,
21,,,,fusarium oxysporum,,,,,,
22,,,,hemileia vastatrix,,,,,,
23,,,,lactarius deliciosus,,,,,,
24,,,,lentinus edodes,,,,,,
25,,,,lycoperdon spp,,,,,,
26,,,,monilinia fructicola,,,,,,
27,,,,morchella esculenta,,,,,,
28,,,,mycosphaerella spp,,,,,,
29,,,,ophiostoma ulmi,,,,,,
30,,,,paneolus spp,,,,,,
31,,,,penicillium camemberti,,,,,,
32,,,,penicillium roquefortii,,,,,,
33,,,,phytophthora infestans,,,,,,
34,,,,phytophthora palmivora,,,,,,
35,,,,plasmopara viticola,,,,,,
36,,,,pleurotus spp,,,,,,
37,,,,puccinia graminis,,,,,,
38,,,,rhizobium leguminosarum,,,,,,
39,,,,russula spp,,,,,,
40,,,,saccharomyces carlsbergensis,,,,,,
41,,,,saccharomyces cervisieae,,,,,,
42,,,,saccharomyces ellipsoideus,,,,,,
43,,,,saccharomyces theobromae,,,,,,
44,,,,stropharia spp,,,,,,
