,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,tripsacum spp,tripsacum spp,hordeum vulgar,hordeum vulgare,,,,,,
1,tripsacum,euchlaena,,secale cereale,,,,,,
2,euchlaena,tripsacum,,,,,,,,
3,zea,zea,,,,,,,,
4,helminthosporium maydis,helminthosporium maydis,,,,,,,,
5,neurospora,neurospora,,,,,,,,
6,claviceps purpurea,claviceps purpurea,,,,,,,,
7,sorghum,sorghum bicolor,,,,,,,,
8,sorghum bicolor,sorghum,,,,,,,,
9,avena sativa,avena sativa,,,,,,,,
10,a. brevis,a. brevis,,,,,,,,
11,a. strigosa,a. strigosa,,,,,,,,
12,a. nuda,a. nuda,,,,,,,,
13,a. barbata,a. barbata,,,,,,,,
14,a. abyssinica,a. abyssinica,,,,,,,,
