,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,mangifera odorata,mangifera odorata,,carissa grandiflora,,,,,,
1,artocarpus hupargyrea,artocarpus hupargyrea,,eugenia malaccensis,,,,,,
2,lansium domesticum,lansium domesticum,,olea europaea,,,,,,
3,citrus limon,citrus limon,,citrus x nobilis,,,,,,
4,citrus,citrus aurantiifolia,,citrus aurantium,,,,,,
5,citrus aurantiifolia,citrus limonia,,citrus sinensis,,,,,,
6,citrus limonia,elaeagnus philippensis,,spondias cytherea,,,,,,
7,elaeagnus philippensis,litchi chinensis,,phyllanthus distichus,,,,,,
8,litchi chinensis,dimocarpus longan,,syzgium javanicum,,,,,,
9,dimocarpus longan,eriobotrya japonica,,oxalis,,,,,,
10,eriobotrya japonica,flacourtia inermis,,passiflora maliformis,,,,,,
11,flacourtia inermis,lucuma obovata,,doryalis caffra,,,,,,
12,flacourtia,solanum quitoense,,stellaria media,,,,,,
13,lucuma obovata,diospyros discolor,,verbena,,,,,,
14,solanum quitoense,eugenia dombeyi,,,,,,,,
15,diospyros discolor,syzygium malaccensis,,,,,,,,
16,eugenia dombeyi,carica papaya,,,,,,,,
17,syzygium malaccensis,mammea americana,,,,,,,,
18,carica papaya,melicocca bijugatus,,,,,,,,
19,mammea americana,citrus reticulata,,,,,,,,
20,melicocca bijugatus,hancornia speciosa,,,,,,,,
21,citrus reticulata,mangifera indica,,,,,,,,
22,hancornia speciosa,mangifera foetida,,,,,,,,
23,mangifera indica,garcinia mangostana,,,,,,,,
24,mangifera foetida,crataegus spp,,,,,,,,
25,garcinia mangostana,passiflora spp,,,,,,,,
26,garcinia,artocarpus odoratissima,,,,,,,,
27,crataegus spp,citrus hystrix,,,,,,,,
28,passiflora spp,spondias purpurea,,,,,,,,
29,artocarpus odoratissima,carica pubescens,,,,,,,,
30,citrus hystrix,passiflora edulis,,,,,,,,
31,spondias purpurea,bactris gasipaes,,,,,,,,
32,carica pubescens,guilielma utilis,,,,,,,,
33,passiflora edulis,eugenia klotzschiana,,,,,,,,
34,bactris gasipaes,ananas comosus,,,,,,,,
35,guilielma utilis,feijoa sellowiana,,,,,,,,
36,eugenia klotzschiana,annona squamosa,,,,,,,,
37,ananas comosus,eugenia uniflora,,,,,,,,
38,feijoa sellowiana,hylocereus spp. & others,,,,,,,,
39,annona squamosa,eugenia luschnathiana,,,,,,,,
40,annona,musa x paradisiaca,,,,,,,,
41,eugenia uniflora,punica granatum,,,,,,,,
42,hylocereus spp,annona glabra,,,,,,,,
43,eugenia luschnathiana,annona scleroderma,,,,,,,,
44,musa x paradisiaca,nephelium mutabile,,,,,,,,
45,punica granatum,citrus grandis,,,,,,,,
46,annona glabra,macadamia ternifolia,,,,,,,,
47,annona scleroderma,nephelium lappaceum,,,,,,,,
48,nephelium mutabile,flacourtia indica,,,,,,,,
49,citrus grandis,syzgium jambos,,,,,,,,
50,macadamia ternifolia,flacourtia rukam,,,,,,,,
51,nephelium lappaceum,manilkara zapota,,,,,,,,
52,flacourtia indica,zalacca edulis,,,,,,,,
53,syzgium jambos,sandoricum koetjape,,,,,,,,
54,flacourtia rukam,pouteria sapota,,,,,,,,
55,manilkara zapota,diospyros digyna,,,,,,,,
56,zalacca edulis,calocarpum viride,,,,,,,,
57,sandoricum koetjape,casimiroa edulis,,,,,,,,
58,pouteria sapota,lucuma salicifolia,,,,,,,,
59,diospyros digyna,annona purpurea,,,,,,,,
60,calocarpum viride,annona spp,,,,,,,,
61,casimiroa edulis,chrysophyllum cainito,,,,,,,,
62,lucuma salicifolia,averrhoa carambola,,,,,,,,
63,annona purpurea,tamarindus indica,,,,,,,,
64,annona spp,physalis ixocarpa,,,,,,,,
65,chrysophyllum cainito,cyphomandra betacea,,,,,,,,
66,averrhoa carambola,poncirus trifoliata,,,,,,,,
67,tamarindus indica,opuntia spp,,,,,,,,
68,physalis ixocarpa,eugenia uvalha,,,,,,,,
69,cyphomandra betacea,spondias dulcis,,,,,,,,
70,poncirus trifoliata,clausena lansium,,,,,,,,
71,opuntia spp,syzygium aqueum,,,,,,,,
72,eugenia uvalha,syzygium samarangense,,,,,,,,
73,spondias dulcis,malpighia punicifolia,,,,,,,,
74,clausena lansium,manilkara zapote,,,,,,,,
75,syzygium aqueum,chlorogalum pomeridianum,,,,,,,,
76,syzygium samarangense,sagittaria latifolia,,,,,,,,
77,malpighia punicifolia,balsamorhiza spp,,,,,,,,
78,malpighia,xerophyllum tenax,,,,,,,,
79,manilkara zapote,lomatium spp,,,,,,,,
80,chlorogalum pomeridianum,polygonum bistortoides,,,,,,,,
81,sagittaria latifolia,lewisia rediviva,,,,,,,,
82,balsamorhiza spp,orobanche spp,,,,,,,,
83,xerophyllum tenax,arctium minus,,,,,,,,
