,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,chlorogalum pomeridianum,chlorogalum pomeridianum,,mangifera odorata,,,,,,
1,sagittaria latifolia,sagittaria latifolia,,artocarpus hupargyrea,,,,,,
2,balsamorhiza spp,balsamorhiza spp,,lansium domesticum,,,,,,
3,xerophyllum tenax,xerophyllum tenax,,citrus limon,,,,,,
4,lomatium spp,lomatium spp,,citrus aurantiifolia,,,,,,
5,polygonum bistortoides,polygonum bistortoides,,citrus limonia,,,,,,
6,lewisia rediviva,lewisia rediviva,,elaeagnus philippensis,,,,,,
7,orobanche spp,orobanche spp,,litchi chinensis,,,,,,
8,arctium minus,arctium minus,,dimocarpus longan,,,,,,
9,sparganium eurycarpum,sparganium eurycarpum,,eriobotrya japonica,,,,,,
10,calypso bulbosa,calypso bulbosa,,flacourtia inermis,,,,,,
11,camassia spp,camassia spp,,flacourtia,,,,,,
12,typha spp,typha spp,,lucuma obovata,,,,,,
13,agave utahensis,agave utahensis,,solanum quitoense,,,,,,
14,stellaria spp,stellaria spp,,diospyros discolor,,,,,,
15,cichorium intybus,cichorium intybus,,eugenia dombeyi,,,,,,
16,nuphar luteum,nuphar luteum,,syzygium malaccensis,,,,,,
17,heracleum lanatum,heracleum lanatum,,carica papaya,,,,,,
18,taraxacum officinale,taraxacum officinale,,mammea americana,,,,,,
19,zostera marina,zostera marina,,melicocca bijugatus,,,,,,
20,oenothera hookeri,oenothera hookeri,,citrus reticulata,,,,,,
21,tragopogon spp,tragopogon spp,,hancornia speciosa,,,,,,
22,smilacina racemosa,smilacina racemosa,,mangifera indica,,,,,,
23,erythronium spp,erythronium spp,,mangifera foetida,,,,,,
24,fritillaria spp,fritillaria spp,,garcinia mangostana,,,,,,
25,smilax californica,smilax californica,,garcinia,,,,,,
26,frasera spp,frasera spp,,crataegus spp,,,,,,
27,stachys palustris,stachys palustris,,passiflora spp,,,,,,
28,orogenia spp,orogenia spp,,artocarpus odoratissima,,,,,,
29,lilium spp,lilium spp,,citrus hystrix,,,,,,
30,calochortus spp,calochortus spp,,citrus,,,,,,
31,microseris nutans,microseris nutans,,spondias purpurea,,,,,,
32,cyperus esculentus,cyperus esculentus,,carissa grandiflora,,,,,,
33,potamogeton spp,potamogeton spp,,eugenia malaccensis,,,,,,
34,elymus repens,elymus repens,,olea europaea,,,,,,
35,daucus pusillus,daucus pusillus,,citrus x nobilis,,,,,,
36,phragmites australis,phragmites australis,,citrus aurantium,,,,,,
37,platanthera dilatata,platanthera dilatata,,citrus sinensis,,,,,,
38,abronia latifolia,abronia latifolia,,spondias cytherea,,,,,,
39,cakile edentula,cakile edentula,,phyllanthus distichus,,,,,,
40,lysichiton americanum,lysichiton americanum,,carica pubescens,,,,,,
41,dodecatheon spp,dodecatheon spp,,passiflora edulis,,,,,,
42,claytonia spp,claytonia spp,,bactris gasipaes,,,,,,
43,helianthus spp,helianthus spp,,guilielma utilis,,,,,,
44,osmorhiza spp,osmorhiza spp,,eugenia klotzschiana,,,,,,
45,cirsium spp,cirsium spp,,ananas comosus,,,,,,
46,cardamine spp,cardamine spp,,feijoa sellowiana,,,,,,
47,scirpus spp,scirpus spp,,annona squamosa,,,,,,
48,hydrophyllum occidentale,hydrophyllum occidentale,,eugenia uniflora,,,,,,
49,brasenia schreberi,brasenia schreberi,,hylocereus spp,,,,,,
50,daucus carota,daucus carota,,eugenia luschnathiana,,,,,,
51,asarum spp,asarum spp,,musa x paradisiaca,,,,,,
52,brodiaea spp,brodiaea spp,,punica granatum,,,,,,
53,glycyrrhiza lepidota,glycyrrhiza lepidota,,annona glabra,,,,,,
54,allium spp,allium spp,,annona,,,,,,
55,perideridia gairdneri,perideridia gairdneri,,annona scleroderma,,,,,,
56,asparagus,asparagus officinalis,,nephelium mutabile,,,,,,
57,asparagus officinalis,aster ledophyllus,,citrus grandis,,,,,,
58,aster ledophyllus,balsamorhiza sagittata,,macadamia ternifolia,,,,,,
59,balsamorhiza sagittata,cleome serrulata,,nephelium lappaceum,,,,,,
60,cleome serrulata,brassica nigra,,flacourtia indica,,,,,,
61,brassica nigra,silene spp,,syzgium jambos,,,,,,
62,silene spp,orobanche fasciculata,,flacourtia rukam,,,,,,
63,orobanche fasciculata,scirpus validus,,manilkara zapota,,,,,,
64,scirpus validus,sanguisorba occcidentalis,,zalacca edulis,,,,,,
65,sanguisorba occcidentalis,kochia scoparia,,sandoricum koetjape,,,,,,
66,kochia scoparia,mollugo verticillata,,pouteria sapota,,,,,,
67,mollugo verticillata,typha latifolia,,diospyros digyna,,,,,,
68,typha latifolia,malva spp,,calocarpum viride,,,,,,
69,malva spp,stellaria media,,casimiroa edulis,,,,,,
70,stellaria media,beloperone californica,,lucuma salicifolia,,,,,,
71,beloperone californica,rumex crispus,,syzgium javanicum,,,,,,
72,rumex crispus,lamium amplexicaule,,annona purpurea,,,,,,
73,lamium amplexicaule,eriogonum inflatum,,annona spp,,,,,,
74,eriogonum inflatum,oenothera spp,,chrysophyllum cainito,,,,,,
75,oenothera spp,floerkea proserpinacoides,,averrhoa carambola,,,,,,
76,floerkea proserpinacoides,thlaspi arvense,,oxalis,,,,,,
77,thlaspi arvense,erodium circutarium,,passiflora maliformis,,,,,,
78,erodium circutarium,epilobium angustifolium,,tamarindus indica,,,,,,
79,epilobium angustifolium,salicornia spp,,physalis ixocarpa,,,,,,
80,salicornia spp,solidago missouriensis,,cyphomandra betacea,,,,,,
81,solidago missouriensis,chenopodium spp,,poncirus trifoliata,,,,,,
82,chenopodium spp,,,opuntia spp,,,,,,
83,,,,doryalis caffra,,,,,,
84,,,,eugenia uvalha,,,,,,
85,,,,spondias dulcis,,,,,,
86,,,,clausena lansium,,,,,,
87,,,,syzygium aqueum,,,,,,
88,,,,syzygium samarangense,,,,,,
89,,,,malpighia punicifolia,,,,,,
90,,,,malpighia,,,,,,
91,,,,manilkara zapote,,,,,,
92,,,,verbena,,,,,,
