,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,pinus peuce,pinus peuce,litsentsiranikherbalni lekovi,gingko,,,,,,gingko_antiaggregatory
1,candida albicans,candida albicans atcc 10231,dobraproizvodstvena praksa,melaleuca alternifolia,,,,,,pinus peuce_antimicrobial
2,candidia sp,candida albicans,kongres na,,,,,,,pinus peuce_antimi-crobial
3,pinus caribaea,candidia sp,uchestvomakedonski farmatsevtski,,,,,,,pinus densiflora s. and z_antibacterial
4,pinus densiflora s. and z,pinus caribaea,aromatichni rastenija oralni prezentatsii(n,,,,,,,pinus caribaea_antibacter-ial
5,,pinus densiflora s. and z,offlavonoid,,,,,,,
6,,,epicatechin,,,,,,,
7,,,flavonoids,,,,,,,
8,,,p. pignatelli,,,,,,,
9,,,2010).antimicrobial activityof pinus peuce griseb,,,,,,,
10,,,oilsmarija,,,,,,,
11,,,"ana kaftandzieva2,svetlana",,,,,,,
12,,,macedonia,,,,,,,
13,,,clevengerapparatus,,,,,,,
14,,,staphy-lococcus aureus,,,,,,,
15,,,atcc 29213,,,,,,,
16,,,stahylococcus epidermidis,,,,,,,
17,,,streptococcus pneumoniae,,,,,,,
18,,,streptococcus agalactiae,,,,,,,
19,,,streptococ-cus pyogenes,,,,,,,
20,,,enterococcus,,,,,,,
21,,,acine-tobacter spp,,,,,,,
22,,,escherichia coli atcc 25927,,,,,,,
23,,,salmonella enteritidis,,,,,,,
24,,,klebsiella pneumoniae atcc 700603,,,,,,,
25,,,pseudomonas aeruginosa atcc27853,,,,,,,
26,,,haemophylus influenzae,,,,,,,
27,,,proteus mirabilis,,,,,,,
28,,,werestreptococcus pneumoniae,,,,,,,
29,,,strep-tococcus pneumonia,,,,,,,
30,,,staphylococcus aureus,,,,,,,
31,,,staphylococ-cus epidermidis,,,,,,,
32,,,strepto-coccus pyogenes,,,,,,,
33,,,particularmelaleuca alternifolia,,,,,,,
34,,,tea tree,,,,,,,
35,,,oluwadayo sonibare,,,,,,,
36,,,ori-gin,,,,,,,
37,,,helicobacter pylori,,,,,,,
38,,,pine needle,,,,,,,
39,,,peuce griseb,,,,,,,
40,,,marija karapandzhova1,,,,,,,
41,,,farmakognozija,,,,,,,
42,,,farmatsevtski fakultet,,,,,,,
