,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aloe vera,aloe vera,allium sativum,,aloe vera_diabetes,allium sativum_high cholesterol,,,allium sativum_reduces effectiveness of drugs metabolised by cyp 3a4,
1,,,zingiber officinale,,,allium sativum_hypertension,,,allium sativum_enzyme inducing effect,
2,,,trigonella foenum-graecum,,,zingiber officinale_diabetes,,,zingiber officinale_analgesic,
3,,,momordica charantia,,,trigonella foenum-graecum_diabetes,,,zingiber officinale_hypoglycaemic effects,
4,,,curcuma longa,,,momordica charantia_diabetes,,,zingiber officinale_anti-emetic,
5,,,ocimum sanctum,,,curcuma longa_diabetes,,,zingiber officinale_anti-inflammatory,
6,,,syzygium aromaticum,,,ocimum sanctum_diabetes,,,zingiber officinale_digestive aid,
7,,,glycyrrhiza glabra,,,syzygium aromaticum_toothache,,,trigonella foenum-graecum_anti-diabetic agent,
8,,,,,,glycyrrhiza glabra_coughs,,,trigonella foenum-graecum_hypoglycaemic properties,
9,,,,,,glycyrrhiza glabra_upper respiratory tract congestion,,,momordica charantia_hypoglycaemic properties,
10,,,,,,,,,curcuma longa_hypoglycaemic properties,
11,,,,,,,,,ocimum sanctum_hypoglycaemic properties,
12,,,,,,,,,aloe vera_hypoglycaemic properties,
13,,,,,,,,,syzygium aromaticum_carminative,
14,,,,,,,,,syzygium aromaticum_analgesic,
15,,,,,,,,,syzygium aromaticum_inhibits platelet aggregation,
16,,,,,,,,,glycyrrhiza glabra_increases blood pressure,
17,,,,,,,,,glycyrrhiza glabra_fluid retention properties,
18,,,,,,,,,glycyrrhiza glabra_stimulant,
