,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,scrophularia,scrophularia buergeriana (miquel,,scrophularia deserti,,scrophularia lucida_cancer,scrophularia variegata_breast cancer,,scrophularia lucida_inhibit proliferation,s. lucida_inhibit metastasis in breast cancer
1,scrophularia buergeriana,scrophularia scopolii [hoppe ex] pers. var. scopolii,,scrophularia variegata,,,scrophularia_tumor,,scrophularia lucida_induce apoptosis,scrophularia deserti_antidiabetic
2,scrophularia buergeriana (miquel,scrophularia lucida,,scrophularia auriculata,,,,,,scrophularia deserti_antiinflammatory
3,scrophularia scopolii [hoppe ex] pers. var. scopolii,,,scrophularianingpoensis,,,,,,scrophularia auriculata_anti-inflammatory
4,s. scopolii,,,scrophularia striata,,,,,,scrophularia buergeriana_neuroprotective
5,s. lucida,,,scrophularia koelzii,,,,,,scrophularianingpoensis_antimicrobial
6,scrophularia lucida,,,scrophularia ilwensis,,,,,,
7,,,,scrophularia nodosa,,,,,,
8,,,,saussurea medusa,,,,,,
9,,,,scrophulariascopolii,,,,,,
10,,,,scrophularia auriculata ssp.pseudoauriculata,,,,,,
11,,,,scrophularia orientalis,,,,,,
12,,,,scrophularia amplexicaulis benth,,,,,,
