,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,thaumatococcusdaniellii,thaumatococcus daniellii,,verbena,,,,,,
1,dioscoreophyllum cumminsii,dioscoreophyllum cumminsii,,thea sinensis,,,,,,
2,stevia rebaudiana,stevia rebaudiana,,c. excelsa,,,,,,
3,lippia dulcis,lippia dulcis,,,,,,,,
4,theobroma cacao,theobroma cacao,,,,,,,,
5,coffea arabica,coffea arabica,,,,,,,,
6,coffeaarabica,coffea canephora,,,,,,,,
7,coffea canephora,coffea liberica,,,,,,,,
8,c. canephora,paullinia cupana,,,,,,,,
9,coffea liberica,catha edulis,,,,,,,,
10,c. liberica,cola nitida,,,,,,,,
11,paullinia cupana,ilex paraguariensis,,,,,,,,
12,catha edulis,camellia sinensis,,,,,,,,
13,cola nitida,ilex vomitoria,,,,,,,,
14,ilex paraguariensis,paullinia yoco,,,,,,,,
15,camellia sinensis,,,,,,,,,
16,ilex vomitoria,,,,,,,,,
17,paullinia yoco,,,,,,,,,
