,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,zanthoxylum monophyllumtul,zanthoxylum monophyllumtul,,xanthorhizasimplicissima,zanthoxylum monophyllumtul_dark vomitus,,,,,
1,phellodendron amurense,phellodendron amurense,,chelidoniummajus,zanthoxylum monophyllumtul_eye infections,,,,,
2,p. chinense,p. chinense,,c. fenestratum,,,,,,
3,tinospora cordifolia,tinospora cordifolia,,annickia chlorantha (oliv.) setten &maas,,,,,,
4,tinospora cordifolia) (willd.) miers,berberis aristata,,enantia chlorantha oliv,,,,,,
5,tinospora,b. aquifolium,,annickia pilosa (exell) setten & maas,,,,,,
6,berberis aristata,b. asiatica,,enantia pilosa exell,,,,,,
7,berberis,b. croatica,,annickia polycarpa (dc.) setten &maas ex i. m. turner,,,,,,
8,b. aristata,b. thunbergii,,enantiapolycarpa (dc.) engl. & diels,,,,,,
9,berberis aristata dc,b. vulgaris,,coelocline polycarpa a.dc,,,,,,
10,b. aquifolium,berberis aetnensis c.presl,,xylopia macrocarpa a.chev,,,,,,
11,berberis aquifolium pursh,berberis amurensis rupr,,rollinia mucosa (jacq.) baill,,,,,,
12,b. asiatica,berberis aristata dc,,xylopia polycarpa (dc.) oliv,,,,,,
13,berberis asiatica roxb. ex dc,berberis asiatica roxb. ex dc,,berberisglauca benth,,,,,,
14,b. croatica,berberis barandana vidal,,mahonia leschenaultii (wall.ex wight & arn.) takeda,,,,,,
15,berberis croatica mart. ex schult. &schult.f,berberis beaniana c. k. schneid,,berberis heterophylla juss. expoir,,,,,,
16,b. thunbergii,berberis chitria buch.-ham. ex lindl,,berberis buxifolia lam,,,,,,
17,berberis thunbergii dc,berberis concinna hook.f,,mahonia acanthifolia wall. exg.don,,,,,,
18,b. vulgaris,berberis congestiflora gay,,leontice thalictroides l,,,,,,
19,berberis vulgaris l,berberis coriaria royle ex lindl,,mahonia griffithii,,,,,,
20,berberis aetnensis c.presl,berberis croatica mart. ex schult. &schult.f,,mahoniamanipurensis takeda,,,,,,
21,berberis amurensis rupr,berberis darwinii hook,,mahoniasikkimensis takeda,,,,,,
22,berberis barandana vidal,berberis densiflora raf,,,,,,,,
23,berberis beaniana c. k. schneid,berberis floribunda wall. ex g.don,,,,,,,,
24,berberis chitria buch.-ham. ex lindl,berberis fortunei lindl,,,,,,,,
25,berberis concinna hook.f,berberis guimpelii k. koch & c. d.bouche,,,,,,,,
26,berberis congestiflora gay,berberis heteropoda schrank,,,,,,,,
27,berberis coriaria royle ex lindl,berberis himalaica ahrendt,,,,,,,,
28,berberis darwinii hook,berberis horrida gay,,,,,,,,
29,berberis densiflora raf,berberis iliensis popov,,,,,,,,
30,berberis floribunda wall. ex g.don,berberis integerrima bunge,,,,,,,,
31,berberis fortunei lindl,berberis jaeschkeana c. k. schneid,,,,,,,,
32,berberis guimpelii k. koch & c. d.bouche,berberis jamesonii lindl,,,,,,,,
33,berberis heteropoda schrank,berberis japonica r.br,,,,,,,,
34,berberis himalaica ahrendt,berberis kawakamii hayata,,,,,,,,
35,berberis horrida gay,berberis koreana palib,,,,,,,,
36,berberis iliensis popov,berberis lambertii r. parker,,,,,,,,
37,berberis integerrima bunge,berberis laurina thunb,,,,,,,,
38,berberis jaeschkeana c. k. schneid,berberis leschenaultii wall. ex wight& arn,,,,,,,,
39,berberis jamesonii lindl,berberis libanotica ehrenb. ex c. k.schneid,,,,,,,,
40,berberis japonica r.br,berberis lycium royle,,,,,,,,
41,berberis kawakamii hayata,berberis microphylla g. forst,,,,,,,,
42,berberis koreana palib,berberis mingetsensis hayata,,,,,,,,
43,berberis lambertii r. parker,berberis nummularia bunge,,,,,,,,
44,berberis laurina thunb,berberis morrisonensis hayata,,,,,,,,
45,berberis leschenaultii wall. ex wight& arn,berberis nepalensis spreng,,,,,,,,
46,berberis libanotica ehrenb. ex c. k.schneid,berberis nervosa pursh,,,,,,,,
47,b. lycium,berberis oblonga (regel) c. k.schneid,,,,,,,,
48,berberis lycium royle,berberis petiolaris wall. ex g. don,,,,,,,,
49,berberis microphylla g. forst,berberis pseudumbellata r. parker,,,,,,,,
50,berberis mingetsensis hayata,berberis repens lindl,,,,,,,,
51,berberis nummularia bunge,berberis sargentiana c. k. schneid,,,,,,,,
52,berberis morrisonensis hayata,berberis swaseyi buckley,,,,,,,,
53,berberis nepalensis spreng,berberis thunbergii dc,,,,,,,,
54,berberis nervosa pursh,berberis tinctoria lesch,,,,,,,,
55,berberis oblonga (regel) c. k.schneid,berberis trifolia (cham. & schltdl.)schult. & schult.f,,,,,,,,
56,berberis petiolaris wall. ex g. don,berberis turcomanica kar. ex ledeb,,,,,,,,
57,b. pseudumbellata,berberis umbellata wall. ex g.don,,,,,,,,
58,berberis pseudumbellata r. parker,berberis vulgaris l,,,,,,,,
59,berberis repens lindl,berberis waziristanica hieron,,,,,,,,
60,berberis sargentiana c. k. schneid,caulophyllum thalictroides (l.)michaux,,,,,,,,
61,berberis swaseyi buckley,jeffersonia diphylla (l.) pers,,,,,,,,
62,berberis tinctoria lesch,mahonia borealis takeda,,,,,,,,
63,berberis trifolia (cham. & schltdl.)schult. & schult.f,mahonia fortunei (lindl.) fedde,,,,,,,,
64,berberis turcomanica kar. ex ledeb,mahonia napaulensis dc,,,,,,,,
65,berberis umbellata wall. ex g.don,mahonia simonsii takeda,,,,,,,,
66,berberis waziristanica hieron,nandina domestica thunb,,,,,,,,
67,caulophyllum thalictroides (l.)michaux,sinopodophyllum hexandrum (royle)t.s.ying,,,,,,,,
68,jeffersonia diphylla (l.) pers,tinospora sinensis (lour.) merr,,,,,,,,
69,mahonia,argemone albiflora hornem,,,,,,,,
70,mahonia borealis takeda,argemone alba f.lestib,,,,,,,,
71,mahonia fortunei (lindl.) fedde,,,,,,,,,
72,mahonia napaulensis dc,,,,,,,,,
73,mahonia simonsii takeda,,,,,,,,,
74,nandina domestica thunb,,,,,,,,,
75,nandina,,,,,,,,,
76,sinopodophyllum hexandrum (royle)t.s.ying,,,,,,,,,
77,tinospora sinensis (lour.) merr,,,,,,,,,
78,argemone albiflora hornem,,,,,,,,,
79,argemone alba f.lestib,,,,,,,,,
