,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,rhus vernicifera,rhus vernicifera,,styrax benzoin,,,myroxylonbalsamum_sores,,,
1,rhus,boswellia carteri,etc,hymenaea,,,,,,
2,boswellia carteri,b. fiereana,combret,hopea,,,,,,
3,b. fiereana,commiphora spp,arch,dipterocarp,,,,,,
4,commiphora spp,asafetida,garcinia hanburyi,angelica archangelic,,,,,,
5,asafetida,ferula assafoetida,angelica archangelica,michelia campac,,,,,,
6,ferula assafoetida,gelidium spp,odend,annona,,,,,,
7,gelidium spp,ascophyllum spp,michelia campaca,,,,,,,
8,ascophyllum spp,acacia senegal,,,,,,,,
9,acacia senegal,ceratonia siliqua,,,,,,,,
10,ceratonia siliqua,chondrus crispus,,,,,,,,
11,chondrus crispus,acacia catechu,,,,,,,,
12,acacia catechu,furcellaran fastigiata,,,,,,,,
13,furcellaran fastigiata,anogeissus latifolia,,,,,,,,
14,anogeissus latifolia,cyamopsis tetragonolobus,,,,,,,,
15,cyamopsis tetragonolobus,sterculia urens,,,,,,,,
16,sterculia urens,sterculia,,,,,,,,
17,larix occidentalis,larix occidentalis,,,,,,,,
18,astragalus gummifer,astragalus gummifer,,,,,,,,
19,opopanax chironium,opopanax chironium,,,,,,,,
20,pinus australis,pinus australis,,,,,,,,
21,abies balsamea,abies balsamea,,,,,,,,
22,pistacia lentiscus,pistacia lentiscus,,,,,,,,
23,pinus succinifer,pinus succinifer,,,,,,,,
24,dracaena draco,dracaena draco,,,,,,,,
25,myroxylonbalsamum,myroxylon balsamum,,,,,,,,
26,myroxylon balsamum,dioscorea bulbifera,,,,,,,,
27,dioscorea bulbifera,roystonea oleracea,,,,,,,,
28,roystonea oleracea,maranta arundinacea,,,,,,,,
29,maranta arundinacea,encephalartos altensteinii,,,,,,,,
30,encephalartos altensteinii,manihot esculenta,,,,,,,,
31,manihot esculenta,xanthosoma atrovirens,,,,,,,,
32,xanthosoma atrovirens,zea mays,,,,,,,,
33,zea mays,dioscorea trifida,,,,,,,,
34,dioscorea trifida,colocasia esculenta,,,,,,,,
35,colocasia esculenta,curcuma angustifolia,,,,,,,,
36,curcuma angustifolia,tacca leontopetaloides,,,,,,,,
37,tacca leontopetaloides,cyrtosperma chamissonis,,,,,,,,
38,tacca,alocasia macrorhiza,,,,,,,,
39,cyrtosperma chamissonis,arenga pinnata,,,,,,,,
40,alocasia macrorhiza,dioscorea alata,,,,,,,,
41,arenga pinnata,cycas revoluta,,,,,,,,
42,dioscorea alata,encephalartos caffer,,,,,,,,
43,cycas revoluta,solanum tuberosum,,,,,,,,
44,encephalartos caffer,canna edulis,,,,,,,,
45,solanum tuberosum,oryza sativa,,,,,,,,
46,canna edulis,caryota urens,,,,,,,,
47,oryza sativa,cycas circinalis,,,,,,,,
48,caryota urens,metroxylon sagu,,,,,,,,
49,cycas circinalis,triticum spp,,,,,,,,
50,metroxylon sagu,dioscorea rotundata,,,,,,,,
51,triticum spp,dioscorea spp,,,,,,,,
52,dioscorea rotundata,dioscorea cayenensis,,,,,,,,
53,dioscorea spp,robinia pseudoacacia,,,,,,,,
54,dioscorea cayenensis,hibiscus abelomoschus,,,,,,,,
55,robinia pseudoacacia,pimpinella anisum,,,,,,,,
56,hibiscus abelomoschus,amyris balsamifera,,,,,,,,
57,pimpinella anisum,c,,,,,,,,
58,amyris balsamifera,ocimum basilicum,,,,,,,,
59,citrus aurantium,pimenta racemosa,,,,,,,,
60,cytisus scoparius,citrus aurantium,,,,,,,,
61,cinnamomum camphora,prunus amygdalus,,,,,,,,
62,cinnamomum cassia,aniba rosqedora,,,,,,,,
63,cymbopogon nardus,cytisus scoparius,,,,,,,,
64,cistus ladaniferus,barosma betulina,,,,,,,,
65,citrus limon,acorus calamus,,,,,,,,
66,citrus spp,p,,,,,,,,
67,cymbopogon martinii,cinnamomum camphora,,,,,,,,
68,crocus sativus,dianthus spp,,,,,,,,
69,chenopodium ambrosioides,cinnamomum cassia,,,,,,,,
70,cananga odorata,thuja occidentalis,,,,,,,,
71,ocimum basilicum,juniperus virginiana,,,,,,,,
72,pimenta racemosa,salvia hispanica,,,,,,,,
73,citrus,cymbopogon nardus,,,,,,,,
74,prunus amygdalus,salvia sclarea,,,,,,,,
75,aniba rosqedora,mentha arvensis,,,,,,,,
76,barosma betulina,eucalyptus spp,,,,,,,,
77,acorus calamus,lavandula stoechas,,,,,,,,
78,philodendron rhizomecamphor,gardenia spp,,,,,,,,
79,pelargonium spp,pelargonium spp,,,,,,,,
80,pogostemon cablin,zingiber officinalis,,,,,,,,
81,pinus palustris,marrubium vulgare,,,,,,,,
82,polianthes tuberosa,acacia farnesiana,,,,,,,,
83,dianthus spp,hyacinthus orientalis,,,,,,,,
84,thuja occidentalis,hyssopus officinalis,,,,,,,,
85,juniperus virginiana,jasminum grandiflorum,,,,,,,,
86,salvia hispanica,cistus ladaniferus,,,,,,,,
87,salvia sclarea,lavandula hybrida,,,,,,,,
88,mentha arvensis,lavandula officinalis,,,,,,,,
89,eucalyptus spp,citrus limon,,,,,,,,
90,lavandula stoechas,bursera spp,,,,,,,,
91,gardenia spp,origanum majorana,,,,,,,,
92,gardenia,reseda odorata,,,,,,,,
93,zingiber officinalis,narcissus spp,,,,,,,,
94,marrubium vulgare,citrus spp,,,,,,,,
95,acacia farnesiana,iris florentina,,,,,,,,
96,hyacinthus orientalis,rosa damascena,,,,,,,,
97,hyssopus officinalis,cymbopogon martinii,,,,,,,,
