,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,pulsatilla patens,pulsatilla patens,,allium sativum,pulsatilla patens_skin disorders,symphytum officinale_bone fractures,pulsatillavulgaris_polish plait,sedum acre_emetic,,thymus serpyllum_wound healing
1,centaurea cyanus,centaurea cyanus,,acanthus mollis l,centaurea cyanus_skin disorders,achillea millefolium_leg pain,,sedum acre_relaxant,,thymus serpyllum_gum strengthening
2,ruta graveolens,ruta graveolens,,acer pseudoplatanus l,ruta graveolens_skin disorders,sedum maximum_ulcers,,sorbus arranensis_antimicrobial,,thymus serpyllum_destroy thescurvy impurities
3,vinca minor,vinca minor,,aconitum lycoctonum l,vinca minor_skin disorders,carlina acaulis_kidney disease,,,,sedum maximum_ulcers
4,sorbus aucuparia,sorbus aucuparia,,acorus,vinca minor_cataracts,,,,,sedum_wound healing
5,daphne mezereum,daphne mezereum,,acorus calamus l,thymus serpyllum_osteomyelitis,,,,,achillea millefolium_wound healing
6,thymus serpyllum,thymus serpyllum,,napellus,silybum marianum_osteomyelitis,,,,,plantagomaior_wound healing
7,silybum marianum,silybum marianum,,calamus,anthemis arvensis_osteomyelitis,,,,,salvia officinalis_wound healing
8,anthemis arvensis,anthemis arvensis,,adiantum capillus-veneris l,matricaria chamomilla_osteomyelitis,,,,,
9,matricariachamomilla,matricaria chamomilla,,agrimonia,artemisia absinthium_osteomyelitis,,,,,
10,matricaria chamomilla,artemisia absinthium,,agrimonia eupatoria l,picea alba_osteomyelitis,,,,,
11,artemisia absinthium,picea alba,,agrostemma githago l,populus tremula_skin disorders,,,,,
12,piceaalba,populus tremula,,allium ampeloprasum l,populus tremula_osteomyelitis,,,,,
13,populus tremula,papaver rhoeas,,allium sativum l,symphytum officinale_wounds,,,,,
14,papaver rhoeas,levisticum officinale,,althaea,achillea millefolium_wounds,,,,,
15,levisticumofficinale,ocimum basilicum,,althaea officinalis l,gentiana lutea_cholera,,,,,
16,ocimum basilicum,alliaria petiolata,,ammi majus l,allium cepa_abscess,,,,,
17,alliaria petiolata,symphytum officinale,,cepa,picea abies_syphilis,,,,,
18,symphytum officinale,achillea millefolium,,anagallis arvensis l,beta vulgaris_ringworm,,,,,
19,achillea millefolium,stachys palustris,,anchusa azurea p.mill,pulsatilla vulgaris_plica polonica,,,,,
20,achillea millefolium l,viscum album,,anchusa,schoenus nigricans_burn wounds,,,,,
21,stachyspalustris,gentiana lutea,,anchusa officinalis l,sedum acre_urinary tract diseases,,,,,
22,viscum album,allium cepa,,anethum graveolens l,sedum acre_ulcers,,,,,
23,gentiana lutea,picea abies,,anethum,sedum acre_heel pain,,,,,
24,allium cepa,beta vulgaris,,anthemis cotula l,sedum acre_earache,,,,,
25,allium cepa l,pulsatilla vulgaris,,anthriscus cerefolium hoff,sedum maximum_slow healing wounds,,,,,
26,allium,schoenus nigricans,,anthriscus sylvestris hoff,sedum maximum_bruises,,,,,
27,picea abies,sedum acre,,,sedum maximum_edema,,,,,
28,beta vulgaris,sedum maximum,,,carlina acaulis_stitching pain,,,,,
29,pulsatillavulgaris,carlina acaulis,,,carlina acaulis_ulcers,,,,,
30,schoenusnigricans,viburnum opulus,,,carlina acaulis_bladder disease,,,,,
31,sedum acre,sorbus arranensis,,,carlina acaulis_colic,,,,,
32,sedum,hypericum perforatum,,,plantago maior_wounds,,,,,
33,sedum maximum,juniperus communis,,,salvia officinalis_wounds,,,,,
34,carlina acaulis,tussilago farfara,,,,,,,,
35,viburnum opulus,plantago maior,,,,,,,,
36,sorbus arranensis,salvia officinalis,,,,,,,,
37,hypericum perforatum,senna alexandrina,,,,,,,,
38,juniperus communis,castanea sativa,,,,,,,,
39,tussilago farfara,frangula alnus,,,,,,,,
40,plantagomaior,,,,,,,,,
41,salvia officinalis,,,,,,,,,
42,senna alexandrina,,,,,,,,,
43,senna,,,,,,,,,
44,castanea sativa,,,,,,,,,
45,frangula alnus,,,,,,,,,
