,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,hypericum perforatum l,hypericum perforatum l,verbascum ikaricum murb,verbascumikaricum murb,hypericum perforatum l_sun burns,verbascum ikaricum murb_sun burns,verbascumikaricum murb_sun burns,alkanna tinctoria_antipruritic,cistus creticus l_expectorant,hypericum perforatum l_skin wound healing
1,hypericum perforatum,alkanna tinctoria,mentha spicata l,thymussipyleus boiss,hypericum perforatum l_wounds,verbascum ikaricum murb_wounds,verbascumikaricum murb_wounds,alkanna tinctoria_antibacterial,,verbascumikaricum murb_skin wound healing
2,alkanna tinctoria,sideritis sipylea boiss,,anthemissp,sideritis sipylea boiss_urinary infections,alkanna tinctoria_skin injuries,alkanna tinctoria_wound,pistacia lentiscus l_expectorant,,alkanna tinctoria_skin regeneration
3,sideritis sipylea boiss,origanum sipyleum l,,menthaspicata l,pistacia lentiscus l_diarrhea,sideritis sipylea boiss_gastrointestinal tract infections,sideritis sipylea boiss_infections of therespiratory and gastrointestinal,laurus nobilis l_anti-inflammatory,,pistacia lentiscus l_ulcer healing
4,sideritis,thymus sipyleus boiss,,eucalyptus camaldulensis dehn,anthyllis hermanniae l_kidney stones,sideritis sipylea boiss_respiratory tract infections,origanum sipyleum l_infections of therespiratory and gastrointestinal,rosmarinus officinalis l_tonic,,laurus nobilis_antibacterial
5,origanum sipyleum l,pistacia lentiscus l,,myrtuscommunis l,rosa damascena mill_burns,origanum sipyleum l_gastrointestinal tract infections,thymussipyleus boiss_infections of therespiratory and gastrointestinal,raphanus raphanistrum l_diuretic,,sideritis_anti-inflammatory
6,thymus sipyleus boiss,anthyllis hermanniae l,,origanumminutiflorum,rosa damascena mill_skin inflammations,origanum sipyleum l_respiratory tract infections,anthemissp_stomach pain,,,sideritis_antimicrobial
7,pistacia lentiscus l,matricaria chamomilla l,,allium sativum,,thymus sipyleus boiss_gastrointestinal tract infections,cistus creticus l_expectorant,,,eucalyptus camaldulensis dehn_antibacterial
8,anthyllis hermanniae l,lavandula stoechas l,,allium ampeloprasum,,thymus sipyleus boiss_respiratory tract infections,menthaspicata l_common cold,,,myrtuscommunis l_antibacterial
9,matricaria chamomilla l,salvia fruticosa miller,,melissa officinalis,,pistacia lentiscus l_ulcer,hypericum perforatum_gastric lesions,,,origanumminutiflorum_antibacterial
10,lavandula stoechas l,salvia officinalis l,,cistus salvifolius l,,laurus nobilis l_inflammation,,,,allium sativum_antifungal
11,salvia,origanum vulgare l,,fruticosa miller,,mentha spicata l_common cold,,,,allium ampeloprasum_antifungal
12,salvia officinalis l,rosa damascena mill,,sideritissipylea boiss,,,,,,melissa officinalis_antioxidant
13,origanum vulgare l,laurus nobilis l,,sideritis sipyleaboiss,,,,,,
14,rosa damascena mill,cistus creticus l,,paeonia mascula (l.)mill. subsp. mascula,,,,,,
15,laurus nobilis,rosmarinus officinalis l,,silybummarianum,,,,,,
16,cistus creticus l,raphanus raphanistrum l,,lavandulastoechas l,,,,,,
17,rosmarinus officinalis l,,,foeniculum vulgare,,,,,,
18,raphanus raphanistrum l,,,malva sylvestris l,,,,,,
19,,,,fumaria officinalis,,,,,,
