,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,salvia officinalis l,salvia officinalis,liliaceae,solanum nigruml,,,cercis siliquastruml_respiratory system disorders,,,paliurus aculeatus l_antidiarrheal
1,cichorium intybus l,cichorium intybus,solanaceae,allium sativuml,,,ecballium elaterium rich_jaundice,,,hedera helix_antibacterial
2,origanum vulgare l,origanum vulgare,rosaceae,trifoliumpratense l,,,ecballium elaterium rich_liverdiseases,,,
3,crataegus spp,crataegus,tirana,hypericumperforatum l,,,alopecurus myosuroides huds_urinary apparatus diseases,,,
4,juniperus communis l,juniperus communis,imeri,hederahelix,,,juncus acutusl_urinary apparatus diseases,,,
5,teu-crium polium l,teu-crium polium,montenegrina,,,,physalis alkekengi l_skin diseases,,,
6,laurus nobilis l,laurus nobilis,,,,,solanum nigruml_skin diseases,,,
7,ulmus campestris l,ulmus campestris,,,,,trigonella corniculata l_skin diseases,,,
8,paliurus aculeatus l,paliurus aculeatus,,,,,,,,
9,cercis siliquastruml,cercis,,,,,,,,
10,ecballium elaterium rich,ecballium elaterium,,,,,,,,
11,alopecurus myosuroides huds,alopecurus myosuroides,,,,,,,,
12,juncus acutusl,juncus,,,,,,,,
13,physalis alkekengi l,physalis alkekengi,,,,,,,,
14,trigonella corniculata l,trigonella corniculata,,,,,,,,
15,hedera helix,hedera,,,,,,,,
16,hedera,gym-nospermum altaicum,,,,,,,,
17,gym-nospermum altaicum,gymnospermum altaicum,,,,,,,,
18,gymnospermum altaicum subs.scipetarum,g. scipetarum,,,,,,,,
19,g. scipetarum,gymnospermium,,,,,,,,
20,gymnospermium altaicum subsp.scipetarum,gymnospermium altaicum,,,,,,,,
21,gymnospermium,hypericum,,,,,,,,
22,gymnospermium altaicum,hypericum perforatum,,,,,,,,
23,hypericum perforatum,hypericum per-foratum,,,,,,,,
24,hypericum per-foratum,,,,,,,,,
