,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,arum maculatum l,arum maculatum,,mar-rubium vulgare l,,,,,,
1,cerasus mahaleb (l.) miller var. alpina browicz,cerasus mahaleb,,clematis vi-talba l,,,,,,
2,myrtus communis l.subsp. communis,myrtus communis,,satureja hortensis l,,,,,,
3,myrtus communis subsp. communis,pistacia terebinthus,,geranium,,,,,,
4,pistacia terebinthus l. subsp. palaestina (boiss. )engler,punica granatum,,thymuslongicaulis c. presl subsp. longicaulis var. subisophyllus (borbas) jalas,,,,,,
5,punica granatum l,laser trilobum,,prunusspinosa l. subsp. dasyhylla (schur) domin,,,,,,
6,punicagranatum,rhus coriaria,,rubuscanescens dc. var. canescens,,,,,,
7,laser trilobum (l.) borkh,ocimum basilicum,,ruscushypoglossum l,,,,,,
8,rhus coriaria l,origanum syriacum,,oenanthe pimpinelloides l,,,,,,
9,ocimum basilicum l,rosmarinus officinalis,,rhodendronponticum l. subsp. ponticum,,,,,,
10,origanum syriacum l. var. be-vanii (holmes) letswaart,thymus sipyleus,,,,,,,,
11,rosmarinus officinalis l,crataegus aronia,,,,,,,,
12,thymus sipyleus boiss. subsp. rosulans (bor-bas) j.jalas,myrtus communis subsp. communis,,,,,,,,
13,crataegus aronia (l.) bosc. ex dc. var. aronia,juglans regia,,,,,,,,
14,crataegus aronia var. aronia,quercus cerris,,,,,,,,
15,juglans regia l,quercus coccifera,,,,,,,,
16,quercus cerris l. var. cerris,juniperus drupacea,,,,,,,,
17,quercus cerris l. var.cerris,artemisia absinthium,,,,,,,,
18,quercus coccifera l,buxus sempervirens,,,,,,,,
19,juniperus drupacea ant. &kotschy,cornus mas,,,,,,,,
20,artemisia absinthium l,eremurus spectabilis,,,,,,,,
21,buxus sempervirens l,fontanesia philli-raeoides,,,,,,,,
22,cornus mas l,fraxinus ornus,,,,,,,,
23,eremurus spectabilis bieb,morus nigra,,,,,,,,
24,fontanesia philli-raeoides labill. subsp philliraeoides,pinus brutia,,,,,,,,
25,fraxinus ornus l. subsp. cilicica (lingelsh.) yalt,sorghum halepense,,,,,,,,
26,fraxinus ornus l. subsp. cilicica(lingelsh.) yalt,spartium junceum,,,,,,,,
27,morus nigra l,styrax officinalis,,,,,,,,
28,pinus brutia ten,rubus,,,,,,,,
29,sorghum halepense (l.) pers. var. hale-pense,rumex,,,,,,,,
30,spartium junceum l,arum italicum,,,,,,,,
31,styrax officinalis l,malva nicaeensis,,,,,,,,
32,rubus,mentha longifolia,,,,,,,,
33,rubus sanctus schreber,mentha spicata,,,,,,,,
34,rumex,origanum vulgare,,,,,,,,
35,arum italicum miller,arbutus unedo,,,,,,,,
36,malva,laurocerasus officinalis,,,,,,,,
37,malva nicaeensis wallr,rosa canina,,,,,,,,
38,mentha longifolia (l.) hudson subsp.typhoides (briq.) harley var. typhoides,rubus sanctus,,,,,,,,
39,mentha,solanum nigrum,,,,,,,,
40,mentha spicata l. subsp.spicata,chaerophyllum byzantinum,,,,,,,,
41,origanum vulgare l. subsp. hirtum (link) ietswaart,raphanus raphanis-trum,,,,,,,,
42,origanum vulgare l. subsp. hirtum (link)ietswaart,heracleum platytaenium,,,,,,,,
43,arbutus unedo l,ornithogalum,,,,,,,,
44,laurocerasus officinalis roemer,papaver rhoeas,,,,,,,,
45,rosa canina l,urtica dioica,,,,,,,,
46,solanum nigrum l. subsp. nigrum,lamium,,,,,,,,
47,chaerophyllum byzantinum boiss,thymus longicaulis,,,,,,,,
48,raphanus raphanis-trum l,,,,,,,,,
49,heracleum platytaenium boiss,,,,,,,,,
50,ornithogalum sigmoideumfreyn&sint,,,,,,,,,
51,papaver rhoeas l,,,,,,,,,
52,urtica dioica l,,,,,,,,,
53,lamium purpureuml. var. purpureum,,,,,,,,,
54,thymus longicaulis c. presl subsp. longicaulis var. subis-ophyllus (borbas) jalas,,,,,,,,,
