,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,allium cepa,allium cepa,,allium canadense,allium sativum_high blood pressure,,,allium sativum_aphrodisiac,brassica nigra_stimulant,brassica nigra_stimulating
1,allium sativum,allium sativum,,allium chinense,allium sativum_athlete's foot,,,,myristica fragrans_psychoactive,
2,zingiber officinalis,zingiber officinalis,,allium odorum,allium sativum_tuberculosis,,,,,
3,curcuma longa,curcuma longa,,allium schoenoprasum,allium sativum_cancer,,,,,
4,armoracia rusticana,armoracia rusticana,,allium ampeloprasum,allium sativum_hemorrhoids,,,,,
5,wasabia japonica,wasabia japonica,,allium scorodoprasum,,,,,,
6,smilax spp,smilax spp,,allium cernuum,,,,,,
7,cinnamomum zeylanicum,cinnamomum zeylanicum,,allium tricoccum,,,,,,
8,cinnamomum cassia,cinnamomum cassia,,allium fistulosum,,,,,,
9,sassafras albidum,sassafras albidum,,c. baccatum var. baccatum,,,,,,
10,sassafras,ocimum basilicum,,,,,,,,
11,ocimum basilicum,mentha piperita,,,,,,,,
12,menthapiperita,mentha spicata,,,,,,,,
13,mentha spicata,salvia officinalis,,,,,,,,
14,salvia officinalis,betula lenta,,,,,,,,
15,betula lenta,gaultheria procumbens,,,,,,,,
16,gaultheria procumbens,artemisia dracunculus,,,,,,,,
17,artemisia dracunculus,capparis spinosa,,,,,,,,
18,capparisspinosa,eugenia caryophyllata,,,,,,,,
19,eugenia caryophyllata,crocus sativus,,,,,,,,
20,crocussativus,pimenta dioica,,,,,,,,
21,crocus,capsicum baccatum var. pendulum,,,,,,,,
22,pimenta dioica,capsicum chinense,,,,,,,,
23,capsicum,capsicum annuum var. a,,,,,,,,
24,c. baccatum var. pendulum,capsicum annuum var. glabriusculum,,,,,,,,
25,c. chinense,capsicum frutescens,,,,,,,,
26,c. annuum var. a,capsicum pubescens,,,,,,,,
27,c. annuum var. glabriusculum,piper nigrum,,,,,,,,
28,c. frutescens,vanilla planifolia,,,,,,,,
29,c. pubescens,pimpinella anisum,,,,,,,,
30,piper nigrum,carum carvi,,,,,,,,
31,vanilla planifolia,anethum graveolens,,,,,,,,
32,pimpinella anisum,foeniculum vulgare,,,,,,,,
33,carum carvi,sinapis alba,,,,,,,,
34,anethum graveolens,brassica nigra,,,,,,,,
35,foeniculum vulgare,myristica fragrans,,,,,,,,
36,sinapis alba,,,,,,,,,
37,brassica nigra,,,,,,,,,
38,myristica fragrans,,,,,,,,,
