,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,boerhaavia diffusa,boerhaavia diffusa,,boerhaaviadiffusa,boerhaavia diffusa_stones,boerhaavia diffusa_menstrual syndrome,boerhaavia diffusa_menstrualsyndrome,boerhaavia diffusa_spasmolytic,asarum europaeum_diuretic,boerhaaviadiffusa_spasmolytic
1,b. diffusa,bryonia dioica,,arthemisia absinthium l,boerhaavia diffusa_hepatitis,boerhaavia diffusa_liver disorders,boerhaavia diffusa_liverdisorders,boerhaavia diffusa_laxative,,
2,boerhaavia diffusa l,solanum dulcamara,,conium,boerhaavia diffusa_kidney problems,asarum europaeum_sciatica,,boerhaavia diffusa_antioxidant,,
3,bryonia dioica,asarum europaeum,,strychnos nux-vomica,boerhaavia diffusa_gastro-intestinal,asarum europaeum_fever,,,,
4,solanum dulcamara,veratrum album,,pulsatila vulgarismill,boerhaavia diffusa_cystitis,colchicum autumnale_gout,,,,
5,asarum europaeum,aconitum sp,,,boerhaavia diffusa_jaundice,,,,,
6,veratrum album,colchicum autumnale,,,boerhaavia diffusa_gastrointestinal disorders of oxidative etiology,,,,,
7,aconitum sp,datura stramonium,,,boerhaavia diffusa_nephritis,,,,,
8,colchicum autumnale,claviceps purpurea,,,boerhaavia diffusa_anemia,,,,,
9,datura stramonium,,,,boerhaavia diffusa_gastrointestinal disorders,,,,,
10,claviceps purpurea,,,,,,,,,
