,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,h. hircinum,hypericum hircinum subsp. majus,,h. hircinumsubsp. majus,hypericum hircinum subsp. majus_cough,hypericum hircinum subsp. majus_sore throats,h. hircinum_fungal pathogens of the respiratory tract,hypericum hircinum subsp. majus_antifungal,,h. hircinumsubsp. majus_antifungal
1,h. hircinum subsp. majus,hypericum montanum,,h. hircinum subsp.majus,hypericum hircinum subsp. majus_asthma,,h. hircinum_sorethroats,hypericum hircinum subsp. majus_antiseptic,,h. montanum_anti-inflammatory
2,hypericum,hypericum maculatum,,h. hircinumsusbps. majus,hypericum hircinum subsp. majus_chronic catarrhal affections,,h. hircinum subsp. majus_fungal-associated pathologies,hypericum montanum_antifungal,,h. montanum_anticancer
3,h. montanum,hypericum hirsutum,,punicagranatum,,,h. hircinum subsp. majus_respiratory tract affections,hypericum maculatum_antifungal,,h. hircinum subsp. majus_anti-inflammatory
4,h. maculatum,hypericum perforatum,,cryptococcusneoformans,,,,hypericum hirsutum_antifungal,,h. hircinum subsp. majus_fungal growth inhibition
5,h. hirsutum,candida parapsilosis,,candida spp,,,,hypericum perforatum_antifungal,,h. hircinum subsp. majus_anticancer
6,h. perforatum,candida tropicalis,,c. albica,,,,,,h. hircinum subsp. majus_antimicrobial
7,candida,candida glabrata,,bjerkandera,,,,,,hypericum_antimycotic
8,c. parapsilosis,candida lusitaniae,,saccharomyces,,,,,,
9,c. tropicalis,candida albicans,,,,,,,,
10,candida glabrata,candida krusei,,,,,,,,
11,c. glabrata,aspergillus glaucus,,,,,,,,
12,c. lusitaniae,penicillium paneum,,,,,,,,
13,c. albicans,,,,,,,,,
14,c. krusei,,,,,,,,,
15,aspergillus glaucus,,,,,,,,,
16,aspergillus,,,,,,,,,
17,penicillium paneum,,,,,,,,,
18,penicillium,,,,,,,,,
