,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,shorea roxburghii,shorea roxburghii,,rauwolfia,shorea roxburghii_cholera,dacrycarpus imbricatus_acute myeloid leukemia,shorea roxburghii_type 2 diabetes mellitus (t2dm,shorea roxburghii_antidiabetic,dacrycarpus imbricatus_anti-proliferative,calluna vulgaris (l.) hull_skin-protective
1,s. roxburghii,dacrycarpus imbricatus,,a. coriria,shorea roxburghii_dysentery,pinus dalatensis ferre_acute myeloid leukemia,rauwolfia_acute myeloid leukemia,cladosporium spp_anti-tumor,pinus dalatensis ferre_inhibitory effects on the growth of oci-aml,c. vulgaris_moderate antimicrobial
2,dacrycarpus imbricatus,pinus dalatensis ferre,,,shorea roxburghii_diarrhea,oldenlandia pinifolia_chronic myelogenous leukemia,,cladosporium spp_anti-microbial,oldenlandia pinifolia_inhibited the proliferation of chronic myelogenous leukemia cells,c. vulgaris_antioxidant
3,pinus dalatensis ferre,oldenlandia pinifolia,,,cladosporium spp_acute myeloid leukemia,,,calluna vulgaris (l.) hull_antiradical capacity,ficus hirta_inhibit cell cycle progression,c. vulgaris_skin anti-aging and protection
4,oldenlandia pinifolia,ficus hirta,,,,,,,ficus hirta_increase apoptosis,shorea roxburghii_hypoglycemic effect
5,ficus hirta,cladosporium spp,,,,,,,acer truncatum_cytotoxic activities against four human tumor cell lines,
6,cladosporium,acer truncatum,,,,,,,acer truncatum_ache inhibitory activity,
7,cladosporium spp,warbrugia ugandensis sprague,,,,,,,warbrugia ugandensis sprague_cytotoxicity,
8,acer truncatum,erythrina abyssinica dc,,,,,,,erythrina abyssinica dc_cytotoxicity,
9,warbrugia ugandensis sprague,cryptolepsis sanguinolenta (lindl.) schltr,,,,,,,cryptolepsis sanguinolenta (lindl.) schltr_cytotoxicity,
10,w. ugandensis,albizia coriaria oliv,,,,,,,albizia coriaria oliv_cytotoxicity,
11,erythrina abyssinica dc,psorospermum febrifugium spach,,,,,,,psorospermum febrifugium spach_cytotoxicity,
12,cryptolepsis sanguinolenta (lindl.) schltr,gymnosporia senegalensis (lam.) loes,,,,,,,gymnosporia senegalensis (lam.) loes_cytotoxicity,
13,c. sanguinolenta,zanthoxylum chalybeum engl,,,,,,,zanthoxylum chalybeum engl_cytotoxicity,
14,albizia coriaria oliv,securidaca longipendunculata fresen,,,,,,,securidaca longipendunculata fresen_cytotoxicity,
15,psorospermum febrifugium spach,acacia hockii de wild,,,,,,,acacia hockii de wild_cytotoxicity,
16,p. febrifugium,gardenia ternifolia subsp. jovis-tonantis (welw.) verdc,,,,,,,gardenia ternifolia subsp. jovis-tonantis (welw.) verdc_cytotoxicity,
17,gymnosporia senegalensis (lam.) loes,bridelia micrantha (hochst.) baill,,,,,,,bridelia micrantha (hochst.) baill_cytotoxicity,
18,zanthoxylum chalybeum engl,calluna vulgaris (l.) hull,,,,,,,calluna vulgaris (l.) hull_antimicrobial activity,
19,securidaca longipendunculata fresen,,,,,,,,calluna vulgaris (l.) hull_modulating collagen synthesis in human fibroblasts,
20,s. longipendunculata,,,,,,,,calluna vulgaris (l.) hull_photo-protective activity,
21,acacia hockii de wild,,,,,,,,,
22,gardenia ternifolia subsp. jovis-tonantis (welw.) verdc,,,,,,,,,
23,bridelia micrantha (hochst.) baill,,,,,,,,,
24,calluna vulgaris (l.) hull,,,,,,,,,
25,c. vulgaris,,,,,,,,,
