,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,,,negative charge,myroxylonbalsamum,,,myroxylonbalsamum_sores,,negative charge_rubbed,
1,,,volatilization,commiphora spp,,,,,volatilization_boiling,
2,,,,ferula assafoetida,,,,,,
3,,,,acacia senegal,,,,,,
4,,,,acacia catechu,,,,,,
5,,,,anogeissus latifolia,,,,,,
6,,,,cyamopsis tetragonolobus,,,,,,
7,,,,sterculia urens,,,,,,
8,,,,larix occidentalis,,,,,,
9,,,,astragalus gummifer,,,,,,
10,,,,opopanax chironium,,,,,,
11,,,,pinus australis,,,,,,
12,,,,abies balsamea,,,,,,
13,,,,myroxylon balsamum,,,,,,
14,,,,styrax benzoin,,,,,,
15,,,,boswellia carteri,,,,,,
16,,,,rhus vernicifera,,,,,,
17,,,,b. fiereana,,,,,,
18,,,,bursera,,,,,,
19,,,,asafetida,,,,,,
20,,,,gelidium spp,,,,,,
21,,,,ascophyllum spp,,,,,,
22,,,,ceratonia siliqua,,,,,,
23,,,,chondrus crispus,,,,,,
24,,,,furcellaran fastigiata,,,,,,
25,,,,pistacia lentiscus,,,,,,
26,,,,pinus succinifer,,,,,,
27,,,,hymenaea,,,,,,
28,,,,hopea,,,,,,
29,,,,dipterocarp,,,,,,
30,,,,dracaena draco,,,,,,
31,,,,rhus,,,,,,
32,,,,dioscorea bulbifera,,,,,,
33,,,,roystonea oleracea,,,,,,
34,,,,maranta arundinacea,,,,,,
35,,,,encephalartos altensteinii,,,,,,
36,,,,manihot esculenta,,,,,,
37,,,,xanthosoma atrovirens,,,,,,
38,,,,zea mays,,,,,,
39,,,,dioscorea trifida,,,,,,
40,,,,colocasia esculenta,,,,,,
41,,,,curcuma angustifolia,,,,,,
42,,,,tacca leontopetaloides,,,,,,
43,,,,tacca,,,,,,
44,,,,cyrtosperma chamissonis,,,,,,
45,,,,alocasia macrorhiza,,,,,,
46,,,,arenga pinnata,,,,,,
47,,,,dioscorea alata,,,,,,
48,,,,cycas revoluta,,,,,,
49,,,,encephalartos caffer,,,,,,
50,,,,solanum tuberosum,,,,,,
51,,,,canna edulis,,,,,,
52,,,,oryza sativa,,,,,,
53,,,,caryota urens,,,,,,
54,,,,cycas circinalis,,,,,,
55,,,,metroxylon sagu,,,,,,
56,,,,triticum spp,,,,,,
57,,,,dioscorea rotundata,,,,,,
58,,,,dioscorea spp,,,,,,
59,,,,dioscorea cayenensis,,,,,,
60,,,,robinia pseudoacacia,,,,,,
61,,,,hibiscus abelomoschus,,,,,,
62,,,,angelica archangelic,,,,,,
63,,,,pimpinella anisum,,,,,,
64,,,,amyris balsamifera,,,,,,
65,,,,citrus,,,,,,
66,,,,ocimum basilicum,,,,,,
67,,,,pimenta racemosa,,,,,,
68,,,,citrus aurantium,,,,,,
69,,,,prunus amygdalus,,,,,,
70,,,,aniba rosqedora,,,,,,
71,,,,cytisus scoparius,,,,,,
72,,,,barosma betulina,,,,,,
73,,,,acorus calamus,,,,,,
74,,,,philodendron rhizomecamphor,,,,,,
75,,,,cinnamomum camphora,,,,,,
76,,,,dianthus spp,,,,,,
77,,,,cinnamomum cassia,,,,,,
78,,,,thuja occidentalis,,,,,,
79,,,,juniperus virginiana,,,,,,
80,,,,michelia campac,,,,,,
81,,,,salvia hispanica,,,,,,
82,,,,cymbopogon nardus,,,,,,
83,,,,salvia sclarea,,,,,,
84,,,,mentha arvensis,,,,,,
85,,,,eucalyptus spp,,,,,,
86,,,,lavandula stoechas,,,,,,
87,,,,gardenia spp,,,,,,
88,,,,gardenia,,,,,,
89,,,,pelargonium spp,,,,,,
90,,,,zingiber officinalis,,,,,,
91,,,,marrubium vulgare,,,,,,
92,,,,acacia farnesiana,,,,,,
93,,,,hyacinthus orientalis,,,,,,
94,,,,hyssopus officinalis,,,,,,
95,,,,jasminum grandiflorum,,,,,,
96,,,,cistus ladaniferus,,,,,,
97,,,,lavandula hybrida,,,,,,
98,,,,lavandula officinalis,,,,,,
99,,,,citrus limon,,,,,,
100,,,,bursera spp,,,,,,
101,,,,origanum majorana,,,,,,
102,,,,reseda odorata,,,,,,
103,,,,narcissus spp,,,,,,
104,,,,citrus spp,,,,,,
105,,,,iris florentina,,,,,,
106,,,,iris,,,,,,
107,,,,rosa damascena,,,,,,
108,,,,cymbopogon martinii,,,,,,
109,,,,pogostemon cablin,,,,,,
110,,,,mentha pulegium,,,,,,
111,,,,mentha x piperita,,,,,,
112,,,,pinus palustris,,,,,,
113,,,,anthemis nobilis,,,,,,
114,,,,rosa centifolia,,,,,,
115,,,,rosmarinus officinalis,,,,,,
116,,,,aniba perutilus,,,,,,
117,,,,crocus sativus,,,,,,
118,,,,santalum album,,,,,,
119,,,,mentha spicata,,,,,,
120,,,,nardostachys grandiflora,,,,,,
121,,,,melissa officinalis,,,,,,
122,,,,thymus spp,,,,,,
123,,,,polianthes tuberosa,,,,,,
124,,,,valeriana officinalis,,,,,,
125,,,,vanilla planifolia,,,,,,
126,,,,verbena triphylla,,,,,,
127,,,,vetiveria zizanioides,,,,,,
128,,,,viola odorata,,,,,,
129,,,,gaultheria procumbens,,,,,,
130,,,,hamamelis virginiana,,,,,,
131,,,,chenopodium ambrosioides,,,,,,
132,,,,artemisia absinthium,,,,,,
133,,,,cananga odorata,,,,,,
134,,,,annona,,,,,,
