,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,angelica archangelica,angelica archangelica,angeli,amanita muscaria,angelica archangelica_bronchitis,angeli_colic,angelica archangelica_colic,barosma betulina_gastric,pimpinella anisum_topical antiseptic,angelica archangelica_diuresis
1,angelica,pimpinella anisum,sass,boletus spp,pimpinella anisum_protein colds,angeli_colds,angelica archangelica_colds,nepeta cataria_calmative,arctostaphylos uva-ursi_uretic,pimpinella anisum_carminative
2,pimpinella anisum,arctostaphylos uva-ursi,y,datura,pimpinella anisum_asthma,angelica archangelica_gestion,angelica archangelica_indigestion,turnera aphrodisiaca_aphrodisiac,salix pentandra_antidiarrheal,arctostaphylos uva-ursi_relieves bladder inf
3,arctostaphylos uva-ursi,salix pentandra,anti,,symphytum officinale_diarrhea,angelica archangelica_indi,anthemis nobilis_inflammations,taraxacum officinale_cholagogic,salix pentandra_diuretic,arctostaphylos uva-ursi_astringent
4,salix pentandra,vaccinium myrtillus,tastica,,symphytum officinale_colds,arctostaphylos uva-ursi_bladder inf,humulus lupulus_indigestion,eucalyptus_expectorant,vaccinium myrtillus_wound,arctostaphylos uva-ursi_diuretic
5,vaccinium myrtillus,symphytum officinale,aman,,symphytum officinale_broken bones,salix pentandra_diarrhea,humulus lupulus_sleeplessness,eucalyptus_antiseptic,vaccinium myrtillus_healing,arctostaphylos uva-ursi_antiseptic
6,symphytum officinale,barosma betulina,ita,,elymus repens_cystitis,salix pentandra_colds,glycyrrhiza glabra_cough,ilex paraguariensis_stimulant,symphytum officinale_diuretic,salix pentandra_antimalarial
7,barosma betulina,rhamnus frangula,muscaria,,eucalyptus globosus_colds,nepeta cataria_poultice,tilia europaea_dyspepsia,viscum album_tonic,symphytum officinale_tonic,salix pentandra_analgesic
8,rhamnus frangula,nepeta cataria,anaeolus sphinctrinus,,trigonella foenugraecum_colds,anthemis nobilis_bitter,mentha viridis_flatulence,viscum album_calmative,symphytum officinale_antiseptic,salix pentandra_antipyretic
9,nepeta cataria,anthemis nobilis,spp,,trigonella foenugraecum_fevers,anthemis nobilis_inflammation,fragaria spp_rheumatic gout,avena sativa_antispasmodic,rhamnus frangula_calmative,vaccinium myrtillus_antidiarrheal
10,anthemis nobilis,elymus repens,laviceps purpurea,,equisetum arvense_dyspepsia,turnera aphrodisiaca_gastric stress,achillea millefolium_colds,sassafras officinale_antirheumatic,rhamnus frangula_antipyretic,vaccinium myrtillus_diuretic
11,elymus repens,turnera aphrodisiaca,sclerotium,,tilia europaea_indigestion,trigonella foenugraecum_aph,,fragaria spp_astringent,rhamnus frangula_aromatic,symphytum officinale_wound healing
12,turnera aphrodisiaca,taraxacum officinale,ycoperdon mixtecorum,,carica papaya_back pain,glycyrrhiza glabra_indigestion,,fragaria spp_antidiarrheal,nepeta cataria_bitter,symphytum officinale_reduces swelling
13,taraxacum officinale,eucalyptus,ycoperdon,,rosa spp_colds,avena sativa_back pain,,,anthemis nobilis_anth,barosma betulina_diuretic
14,eucalyptus globosus,eucalyptus globosus,margin,,achillea millefolium_hemorrhoids,carica papaya_colic,,,anthemis nobilis_ine,barosma betulina_antiseptic
15,eucalyptus,foeniculum vulgare,atum,,eriodictyon californicum_bronchiolar congestion,carica papaya_flatulence,,,turnera aphrodisiaca_cholagogic,rhamnus frangula_laxative
16,foeniculum vulgare,trigonella foenugraecum,sil,,eriodictyon californicum_hemorrhoids,rosa spp_erfume,,,turnera aphrodisiaca_tonic,nepeta cataria_antipyretic
17,trigonella foenugraecum,panax quinquefolium,ocy,,eriodictyon californicum_hay fever,sass_colds,,,taraxacum officinale_expectorant,taraxacum officinale_diuretic
18,panax quinquefolium,hydrastis canadensis,be spp,,,sassafras officinale_flatulence,,,taraxacum officinale_antiseptic,taraxacum officinale_relieves gastric stress
19,hydrastis canadensis,humulus lupulus,tropharia cubensis,,,sassafras officinale_vomiting,,,eucalyptus_cholagogic,foeniculum vulgare_laxative
20,humulus lupulus,equisetum arvense,pectoralis,,,mentha viridis_vomiting,,,eucalyptus_romatic,foeniculum vulgare_carminative
21,equisetum arvense,juniperus communis,,,,eriodictyon californicum_iolar congestion,,,eucalyptus globosus_romatic,trigonella foenugraecum_antidiarrheal
22,juniperus communis,glycyrrhiza glabra,,,,,,,panax quinquefolium_laxative,panax quinquefolium_aphrodisiac
23,glycyrrhiza glabra,tilia europaea,,,,,,,panax quinquefolium_antiinflamatory,hydrastis canadensis_laxative
24,tilia europaea,ilex paraguariensis,,,,,,,equisetum arvense_laxative,hydrastis canadensis_antiinflamatory
25,ilex paraguariensis,viscum album,,,,,,,ilex paraguariensis_visco,equisetum arvense_diuretic
26,viscum album,avena sativa,,,,,,,ilex paraguariensis_calmative,juniperus communis_diuretic
27,avena sativa,carica papaya,,,,,,,ilex paraguariensis_tonic,juniperus communis_laxative
