,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ocimum citridorium,ocimum citridorium,,,,,,,,
1,ocimum,o. basilicum,,,,,,,,
2,o. basilicum,o. americanum,,,,,,,,
3,o. americanum,ocimum gratissimum,,,,,,,,
4,ocimum gratissimum,o. tenuiflorum,,,,,,,,
5,o. tenuiflorum,ocimum kilimandscharicum,,,,,,,,
6,ocimum tenuiflorum,ocimum tenuiflorum,,,,,,,,
7,ocimum kilimandscharicum,o. ammericanum,,,,,,,,
8,o.kilimandscharicum,o. canum,,,,,,,,
9,o. ammericanum,o. camphora,,,,,,,,
10,o. canum,o.kilimandscharicum,,,,,,,,
11,o. camphora,o. micranthum,,,,,,,,
12,o. micranthum,,,,,,,,,
