,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,dioscoreophyllum cumminsii,dioscoreophyllum cumminsii,thaumatococcus daniellii,thaumatococcusdaniellii,,camellia sinensis_tumor growth,,,coffea arabica_stimulant,
1,stevia rebaudiana,stevia rebaudiana,,verbena,,coffea arabica_fatigue,,,,
2,lippia dulcis,lippia dulcis,,thea sinensis,,,,,,
3,camellia sinensis,camellia sinensis,,coffeaarabica,,,,,,
4,coffea arabica,coffea arabica,,c. excelsa,,,,,,
5,coffea canephora,coffea canephora,,,,,,,,
6,c. canephora,coffea liberica,,,,,,,,
7,coffea liberica,paullinia cupana,,,,,,,,
8,c. liberica,catha edulis,,,,,,,,
9,paullinia cupana,cola nitida,,,,,,,,
10,catha edulis,ilex paraguariensis,,,,,,,,
11,cola nitida,ilex vomitoria,,,,,,,,
12,ilex paraguariensis,paullinia yoco,,,,,,,,
13,ilex vomitoria,theobroma cacao,,,,,,,,
14,paullinia yoco,,,,,,,,,
15,theobroma cacao,,,,,,,,,
