,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,erythroxylum coca,erythroxylum coca,morphine,senna,,,ephedra sinica_drug poisoning,,,erythroxylum coca_anesthetic
1,claviceps purpurea,claviceps purpurea,opiates,,,,ephedra sinica_low blood pressure,,,erythroxylum coca_heart/respiratory stimulant
2,panax quinquefolia,panax quinquefolia,coca leafcocaine,,,,ephedra sinica_tumor,,,ephedra sinica_stimulant
3,ginkgo,ginkgo biloba,coca,,,,ephedra sinica_bronchial asthma,,,ephedra sinica_anesthetic
4,ginkgo biloba,ginkgo,ephedra (mahuang)ephedra sinica,,,,claviceps purpurea_migraine,,,claviceps purpurea_stimulate the smooth muscle ofthe uterus
5,rauvolfia serpentina,rauvolfia,mormon tea,,,,claviceps purpurea_post-partumbleeding,,,claviceps purpurea_constricting dilated cranial bloodvessels
6,rauvolfia,echinacea,mahuang containsephedrine,,,,claviceps purpurea_migraine headaches,,,claviceps purpurea_uterine contractions
7,echinacea purpurea,echinacea purpurea,ephedraappear,,,,panax quinquefolia_anemia,,,panax quinquefolia_cns stimulant
8,echinacea,valerianaofficinalis,pseudoephedrine,,,,panax quinquefolia_gastritis,,,hypericum perforatum_antidepressant
9,echinacea spp,vinca,makemethamphetamine,,,,panax quinquefolia_diabetes,,,hypericum perforatum_sedative
10,valerianaofficinalis,gelidium cartilagineum,ergotamine isolated1943,,,,panax quinquefolia_impotency,,,hypericum perforatum_depressant
11,valeriana officinalis,aloe vera,ergotfungus,,,,panax quinquefolia_insomnia,,,rauvolfia serpentina_decreases blood pressureand pulse rate
12,vinca,colchicum autumnale,"or""mutterkorn",,,,ginkgo_reduced blood flow to thebrain,,,echinacea purpurea_blood purifier
13,gelidium cartilagineum,myroxylon balsamum,alkaloidergonovine,,,,ginkgo_strokes,,,valerianaofficinalis_sedative
14,aloe vera,atropa belladonna,belladonna,,,,ginkgo_cardiovascular disorders,,,gelidium cartilagineum_laxative
15,colchicum autumnale,styrax benzoin,alkaloids.-181-ginsengginseng,,,,ginkgo_alzheimer's disease,,,aloe vera_skin-softening
16,myroxylon balsamum,areca catechu,ginsengroot,,,,hypericum perforatum_seasonal affectivesyndrome,,,piper nigrum_stimulates heart
17,atropa belladonna,piper nigrum,lastdecade,,,,hypericum perforatum_warts,,,caulophyllum thalictroides_promotes menstruation
18,styrax benzoin,caulophyllum thalictroides,maidenhair tree,,,,hypericum perforatum_depression,,,menyanthes trifoliata_lowers blood pressure
19,areca catechu,menyanthes trifoliata,ginkgolides a,,,,hypericum perforatum_bacterial infections,,,menyanthes trifoliata_pain-killer
