,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,fagopyrum esculentum,fagopyrum esculentum,dicranostigma,dicra-nostigma,,,,fagopyrum esculentum_hypotensive,scutellaria baicalensis georgii_sedatives,eschscholzia_antioxidant
1,s. baicalensis,scutellaria baicalensis georgii,,scutellaria baicalensisgeorgii,,,,fagopyrum esculentum_antioxidant,scutellaria baicalensis georgii_anticoagulants,dicra-nostigma_antioxidant
2,eschscholzia,eschscholzia,,satureja laxiflora c. koch,,,,fagopyrum esculentum_antagonizes the increase of capillary fragility,scutellaria baicalensis georgii_antialergens,argemone_antioxidant
3,argemone,argemone,,g. squamigerum,,,,,scutellaria baicalensis georgii_antihypertensive,glaucium_antioxidant
4,glaucium,glaucium,,d. leptopodum,,,,,scutellaria baicalensis georgii_free radical scavengers,scutellaria baicalensisgeorgii_sedatives
5,,,,e. douglasii,,,,,scutellaria baicalensis georgii_antioxidants,scutellaria baicalensisgeorgii_anti-inflammatory
6,,,,e. pulchella,,,,,scutellaria baicalensis georgii_anti-inflammatory,scutellaria baicalensisgeorgii_anticoagulants
7,,,,,,,,,scutellaria baicalensis georgii_cytostatics,scutellaria baicalensisgeorgii_antioxi-dants
8,,,,,,,,,eschscholzia_cholinesterases inhibitors,scutellaria baicalensisgeorgii_antihypertensive
9,,,,,,,,,dicranostigma_cholinesterases inhibitors,scutellaria baicalensisgeorgii_cytostatics
10,,,,,,,,,argemone_cholinesterases inhibitors,
11,,,,,,,,,glaucium_cholinesterases inhibitors,
