,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,spinacia oleracea,spinacia oleracea,,tetragonia tetra-gonioides,,,,asparagus officinalis_diuretic,,
1,tetragonia tetragonioides,tetragonia tetragonioides,,bambusa,,,,,,
2,asparagus officinalis,asparagus officinalis,,,,,,,,
3,asparagus,cynara scolymus,,,,,,,,
4,cynara scolymus,cynara cardunculus,,,,,,,,
5,cynara cardunculus,brassica oleracea var. botrytis,,,,,,,,
6,brassica oleracea,eruca vesicaria,,,,,,,,
7,brassica oleracea var. botrytis,brassica oleracea,,,,,,,,
8,eruca vesicaria,apium graveolens,,,,,,,,
9,apium graveolens,beta vulgaris var. cicla,,,,,,,,
10,beta vulgaris var. cicla,anthriscus cerefolium,,,,,,,,
11,anthriscus cerefolium,amaranthus tricolor,,,,,,,,
12,amaranthus tricolor,allium schoenoprasum,,,,,,,,
13,allium schoenoprasum,lepidium sativum,,,,,,,,
14,lepidium sativum,barbarea verna,,,,,,,,
15,barbarea verna,nasturtium officinale,,,,,,,,
16,nasturtium officinale,taraxacum officinale,,,,,,,,
17,taraxacum officinale,cichorium endivia,,,,,,,,
18,cichorium endivia,lactuca sativa,,,,,,,,
19,lactuca sativa,brassica juncea,,,,,,,,
20,brassica juncea,brassica pekinensis,,,,,,,,
21,brassica pekinensis,petroselinum crispum,,,,,,,,
22,petroselinum crispum,brassica rapa,,,,,,,,
23,brassica rapa,phytolacca americana,,,,,,,,
24,phytolacca americana,cichorium intybus,,,,,,,,
25,cichorium intybus,rheum rhabarbarum,,,,,,,,
26,rheum rhabarbarum,salicornia spp,,,,,,,,
27,salicornia spp,crambe maritima,,,,,,,,
28,crambe maritima,chrysanthemum coronarium,,,,,,,,
29,chrysanthemum coronarium,aralia cordata,,,,,,,,
30,aralia cordata,ipomoea aquatica,,,,,,,,
31,ipomoea aquatica,triticum aestivum,,,,,,,,
32,triticum aestivum,triticum,,,,,,,,
33,triticum,t. boeoticum,,,,,,,,
34,t. aestivum,t. monococcum,,,,,,,,
35,triticum dicoccoides,t. dicoccoides,,,,,,,,
36,triticum boeoticum,t. dicoccon,,,,,,,,
37,t. boeoticum,t. durum,,,,,,,,
38,t. monococcum,t. turgidum,,,,,,,,
39,t. dicoccoides,t. polonicum,,,,,,,,
40,t. dicoccon,t. carthlicum,,,,,,,,
41,t. durum,t. timopheevii,,,,,,,,
42,t. turgidum,t. araraticum,,,,,,,,
43,t. polonicum,t. spelta,,,,,,,,
44,t. carthlicum,t. macha,,,,,,,,
45,t. timopheevii,t. vavilovii,,,,,,,,
46,t. araraticum,t. compactum,,,,,,,,
47,t. spelta,t. sphaerococcum,,,,,,,,
48,t. macha,aegilops speltoides,,,,,,,,
49,t. vavilovii,aegilops squarrosa,,,,,,,,
50,t. compactum,,,,,,,,,
51,t. sphaerococcum,,,,,,,,,
52,aegilops speltoides,,,,,,,,,
53,aegilops squarrosa,,,,,,,,,
