,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,rumex hydrolapathum,rumex hydrolapathum,,,chelidonium majus_skin diseases,,c. majus_scabies,chelidonium majus_diuretic,rumex hydrolapathum_diuretic,rumex hydrolapathum_sweating
1,c. majus,chelidonium majus,,,chelidonium majus_warts,,c. majus_eye conditions,chelidonium majus_tonic,chelidonium majus_antibiotic,rumex hydrolapathum_diaphoretic
2,chelidonium majus,,,,chelidonium majus_bile duct,,c. majus_roundworms,chelidonium majus_stimulant of cardiac functions,chelidonium majus_diaphoretic,c. majus_lighten freckles
3,,,,,chelidonium majus_visceral obstructions,,c. majus_corns,chelidonium majus_relaxant,chelidonium majus_anti-inflammatory,c. majus_lighten the freckles
4,,,,,chelidonium majus_cataract,,c. majus_liver diseases,chelidonium majus_depurative,,c. majus_to regulate actionof the digestive tract
5,,,,,chelidonium majus_inflammation of the gallbladder,,c. majus_gallstones,chelidonium majus_cholagogue,,chelidonium majus_increasing bloodpressure
6,,,,,chelidonium majus_inflammation of the udder,,c. majus_hyperpigmentation,,,
7,,,,,chelidonium majus_scrofula,,c. majus_psoriasis,,,
8,,,,,chelidonium majus_cancer,,c. majus_skin wounds,,,
9,,,,,chelidonium majus_ulcers,,c. majus_rashes,,,
10,,,,,chelidonium majus_hepatitis,,c. majus_skin irritation,,,
11,,,,,chelidonium majus_eczema,,c. majus_boils,,,
12,,,,,chelidonium majus_gout,,c. majus_wounds,,,
13,,,,,chelidonium majus_dropsies,,c. majus_dermatitis,,,
14,,,,,chelidonium majus_eye infections,,c. majus_liver conditions,,,
15,,,,,chelidonium majus_syphilitic affliction,,c. majus_cuts,,,
16,,,,,chelidonium majus_inflammatory eye infections,,c. majus_eye diseases,,,
17,,,,,chelidonium majus_cancer of lungs,,c. majus_specks,,,
18,,,,,chelidonium majus_liver complaints,,c. majus_skineruptions,,,
19,,,,,chelidonium majus_colic attacks,,c. majus_blisters,,,
20,,,,,chelidonium majus_digestive tract parasites,,c. majus_allergic rashes,,,
21,,,,,chelidonium majus_hydropsy,,c. majus_pustules,,,
22,,,,,chelidonium majus_fevers,,c. majus_sight loss,,,
23,,,,,chelidonium majus_ophtalmia,,c. majus_liver disorders,,,
24,,,,,chelidonium majus_jaundice,,c. majus_spasticconditions,,,
25,,,,,chelidonium majus_gastrointestinal parasites,,c. majus_wound,,,
26,,,,,chelidonium majus_dermatologic conditions,,c. majus_skin disease,,,
27,,,,,,,chelidonium majus_snake venom,,,
28,,,,,,,chelidonium majus_aching teeth,,,
