,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,gossypium,gossypium arboreum,,g.hirsutum,,,,,,
1,gossypium arboreum,gossypium herbaceum,,agave letonae,,,,,,
2,g. herbaceum,gossypium barbadense,,aloe yucca,,,,,,
3,gossypium barbadense,gossypium hirsutum,,waste,,,,,,
4,g. barbadense,gossypium longicalyx,,,,,,,,
5,gossypium hirsutum,gossypium caicoense,,,,,,,,
6,g. hirsutum,gossypium tomentosum,,,,,,,,
7,g. longicalyx,agave sisalina,,,,,,,,
8,g. caicoense,agave cantala,,,,,,,,
9,g. tomentosum,agave fourcroydes,,,,,,,,
10,agave,agave lecheguilla,,,,,,,,
11,agave sisalina,agave funkiana,,,,,,,,
12,agave cantala,agave letona,,,,,,,,
13,agave fourcroydes,agave lurida,,,,,,,,
14,agave lecheguilla,furcraea cabuya,,,,,,,,
15,agave funkiana,furcraea hexapetala,,,,,,,,
16,agave lurida,furcraea foetida,,,,,,,,
17,furcraea cabuya,furcraea macrophylla,,,,,,,,
18,furcraea hexapetala,samuela carnerosana,,,,,,,,
19,furcraea foetida,yucca filamentosa,,,,,,,,
20,furcraea macrophylla,yucca aloifolia,,,,,,,,
21,samuela carnerosana,yucca whipplei,,,,,,,,
22,yucca filamentosa,yucca brevifolia,,,,,,,,
23,yucca,yucca schidigera,,,,,,,,
24,yucca aloifolia,yucca glauca,,,,,,,,
25,yucca whipplei,yucca treculeana,,,,,,,,
26,yucca brevifolia,musa textilis,,,,,,,,
27,yucca schidigera,broussonetia papyrifera,,,,,,,,
28,yucca glauca,ceiba pentandra,,,,,,,,
29,yucca treculeana,boehmeria nivea,,,,,,,,
30,musa textilis,corchorus capsularis,,,,,,,,
31,broussonetia papyrifera,corchorus olitorius,,,,,,,,
32,ceiba pentandra,hibiscus cannabinus,,,,,,,,
33,boehmeria nivea,,,,,,,,,
34,corchorus capsularis,,,,,,,,,
35,c. olitorius,,,,,,,,,
36,hibiscus cannabinus,,,,,,,,,
37,hibiscus,,,,,,,,,
