,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,dioscorea communis (l.) caddick & wilkin,dioscorea communis (l.) caddick & wilkin,,erodium cicutarium (l.) l'her,,,,,,
1,echium italicum l,echium italicum l,,cynara scolymus l,,,,,,
2,erodium cicutarium,erodium cicutarium (l.) l,,,,,,,,
3,glebionis segetum (l.) fourr,glebionis segetum (l.) fourr,,,,,,,,
4,plantago lagopus l,plantago lagopus l,,,,,,,,
5,verbena officinalis,verbena officinalis l,,,,,,,,
6,verbena officinalis l,scolymus hispanicus l,,,,,,,,
7,scolymus hispanicus l,muscari spreitzenhoferi (heldr.) h.r. wehrh,,,,,,,,
8,muscari spreitzenhoferi (heldr.) h.r. wehrh,cynara cardunculus l,,,,,,,,
9,cynara cardunculus,origanum vulgare l,,,,,,,,
10,cynara cardunculus l,matricaria,,,,,,,,
11,origanum vulgare,mentha,,,,,,,,
12,origanum,thymus,,,,,,,,
13,origanum vulgare l,sideritis,,,,,,,,
14,o. vulgare,tilia,,,,,,,,
15,matricaria,,,,,,,,,
16,mentha,,,,,,,,,
17,thymus,,,,,,,,,
18,sideritis,,,,,,,,,
19,tilia,,,,,,,,,
