,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,digitalis lanata,digitalis lanata,,vinca,,,vinca_leukemia,,,
1,chondrodendron tomentosum,chondrodendron tomentosum,,sorghum,,,,,,
2,,,,anacardium occidentale,,,,,,
3,,,,mangifera indica,,,,,,
4,,,,pistacia vera,,,,,,
5,,,,rhus spp,,,,,,
6,,,,schinopsis spp,,,,,,
7,,,,schinus spp,,,,,,
8,,,,spondias spp,,,,,,
9,,,,toxicodendron spp,,,,,,
10,,,,apocynumcannabinum,,,,,,
11,,,,carissagrandiflora,,,,,,
12,,,,landolphia spp,,,,,,
13,,,,catharanthus roseus,,,,,,
14,,,,funtumia elastica,,,,,,
15,,,,nerium spp,,,,,,
16,,,,rauvolfia spp,,,,,,
17,,,,strophanthus spp,,,,,,
18,,,,thevetia spp,,,,,,
