,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,rosa canina l,rosa canina l,salvia officinalis l,salviaofficinalis l,,medicago sativa_iron overload,,rosa canina l_anti-inflammatory,salvia officinalis l_antibacterial,salviaofficinalis l_antibacterial
1,chenopodium album,chenopodium album,salix alba,menthaspicata,,allium porrum_iron overload,,chenopodium album_anthelmintic,laurus nobilis_anti-inflammatory,laurus nobilis linn_antinflammatory
2,salvia triloba l,salvia triloba l,mentha spicata,sideritis,,rubus sanctus_wounds,,chenopodium album_antimicrobial,mentha spicata_antifungal,menthaspicata_antifungal
3,ziziphora taurica subsp. cleonioides,ziziphora taurica,datura stramonium l,salixalba,,morus alba l_diabetes,,chenopodium album_antioxidant,tilia platyphyllos l_antioxidant,sideritis_antioxidant
4,medicago sativa,medicago sativa,,daturastramonium l,,glycyrrhiza glabra l_helicobacter pylori infection,,salvia triloba l_antibacterial,tilia platyphyllos l_hepatoprotective,rubus sanctus schreber_wound healing
5,allium porrum,allium porrum,,potentilla,,,,ziziphora taurica_antioxidant,,glycyrrhiza glabra l_inhibit adhesion ofhelicobacter pylori to human gastric mucosa
6,laurus nobilis linn,laurus nobilis,,hypericum,,,,laurus nobilis_analgesic,,
7,rubus sanctus schreber,rubus sanctus,,,,,,morus alba l_antidiabetic,,
8,cupressus sempervirens,cupressus sempervirens,,,,,,morus alba l_antioxidant,,
9,eucalyptus saligna,eucalyptus saligna,,,,,,rumex crispus l_antimicrobial,,
10,morus alba l,morus alba l,,,,,,rumex crispus l_antioxidant,,
11,glycyrrhiza glabra l,glycyrrhiza glabra l,,,,,,,,
12,tilia platyphyllos l,tilia platyphyllos l,,,,,,,,
13,rumex crispus l,rumex crispus l,,,,,,,,
